# MEAN_SAMPLE_SIZE = 68464
# TOTAL_GENES = 18910
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_regulation_of_mitot...5         SET      16      0.16084    0.0046767      0.16138      0.15947 GO_bp:go_regulation_of_mitotic_spindle_assembly
GO_bp:go_glutathione_derivat...          SET      22      0.05285    0.0018016      0.19939      0.39548 GO_bp:go_glutathione_derivative_biosynthetic_process
GO_bp:go_negative_regulation...122       SET       5     -0.14827   -0.0024107      0.38239       0.6509 GO_bp:go_negative_regulation_of_cell_proliferation_involved_in_kidney_development
GO_bp:go_positive_regulation...137       SET       8     0.069696    0.0014333      0.33181      0.41682 GO_bp:go_positive_regulation_of_cell_proliferation_involved_in_kidney_development
GO_bp:go_regulation_of_histo...1         SET       8      0.16888    0.0034729      0.28911      0.27957 GO_bp:go_regulation_of_histone_deacetylase_activity
GO_bp:go_positive_regulation...349       SET       6      0.22509     0.004009      0.31487      0.23735 GO_bp:go_positive_regulation_of_histone_deacetylase_activity
GO_bp:go_leukotriene_d4_bios...          SET       7      0.29694    0.0057121      0.33929      0.19075 GO_bp:go_leukotriene_d4_biosynthetic_process
GO_bp:go_negative_regulation...534       SET      47    -0.054737   -0.0027256      0.11954      0.67648 GO_bp:go_negative_regulation_of_proteasomal_protein_catabolic_process
GO_bp:go_positive_regulation...833       SET      10      0.32581    0.0074905      0.28012      0.12241 GO_bp:go_positive_regulation_of_transcription_of_nucleolar_large_rrna_by_rna_polymerase_i
GO_bp:go_regulation_of_high_...2         SET      16     -0.36542    -0.010625      0.23857      0.93719 GO_bp:go_regulation_of_high_voltage_gated_calcium_channel_activity
GO_bp:go_negative_regulation...287       SET       5     -0.54243   -0.0088193      0.39771      0.91369 GO_bp:go_negative_regulation_of_high_voltage_gated_calcium_channel_activity
GO_bp:go_positive_regulation...348       SET       5    -0.079127   -0.0012865      0.46621      0.56739 GO_bp:go_positive_regulation_of_high_voltage_gated_calcium_channel_activity
GO_bp:go_regulation_of_cell_...11        SET       9     -0.45947    -0.010022      0.32917      0.91861 GO_bp:go_regulation_of_cell_communication_by_electrical_coupling_involved_in_cardiac_conduction
GO_bp:go_positive_regulation...148       SET       7     0.069993    0.0013465      0.30563      0.40943 GO_bp:go_positive_regulation_of_cellular_respiration
GO_bp:go_regulation_of_prote...15        SET      78    -0.009235   -0.0005919     0.098331      0.53741 GO_bp:go_regulation_of_protein_depolymerization
GO_bp:go_regulation_of_calci...10        SET       8     -0.39018   -0.0080238      0.32213      0.88709 GO_bp:go_regulation_of_calcium_transporting_atpase_activity
GO_bp:go_regulation_of_relax...1         SET       6     -0.22807    -0.004062      0.41109      0.71048 GO_bp:go_regulation_of_relaxation_of_cardiac_muscle
GO_bp:go_dense_core_granule_...2         SET       8      0.55105     0.011332      0.31674     0.040958 GO_bp:go_dense_core_granule_transport
GO_bp:go_negative_regulation...100       SET       4    -0.012451  -0.00018107      0.58218      0.50853 GO_bp:go_negative_regulation_of_cell_cycle_checkpoint
GO_bp:go_positive_regulation...114       SET       9     0.067044    0.0014623      0.24992      0.39425 GO_bp:go_positive_regulation_of_cell_cycle_checkpoint
GO_bp:go_regulation_of_inwar...          SET       4      0.15882    0.0023098      0.49328      0.37374 GO_bp:go_regulation_of_inward_rectifier_potassium_channel_activity
GO_bp:go_positive_regulation...484       SET       5     0.028707   0.00046674       0.3275      0.46508 GO_bp:go_positive_regulation_of_meiotic_cell_cycle_phase_transition
GO_bp:go_fatty_acid_transmem...          SET      16      0.20668    0.0060097      0.19595      0.14577 GO_bp:go_fatty_acid_transmembrane_transport
GO_bp:go_regulation_of_amylo...2         SET      21     -0.34173    -0.011382       0.1829      0.96914 GO_bp:go_regulation_of_amyloid_beta_formation
GO_bp:go_positive_regulation...30        SET      11     -0.13914   -0.0033551      0.27265      0.69509 GO_bp:go_positive_regulation_of_amyloid_beta_formation
GO_bp:go_negative_regulation...155       SET      11     -0.21968    -0.005297      0.23159      0.82858 GO_bp:go_negative_regulation_of_cilium_assembly
GO_bp:go_l_lysine_transport              SET       5     -0.30796   -0.0050072      0.43945      0.75828 GO_bp:go_l_lysine_transport
GO_bp:go_l_arginine_transport            SET       7     -0.41208   -0.0079272      0.34199      0.88588 GO_bp:go_l_arginine_transport
GO_bp:go_regulation_of_hemat...2         SET       8     -0.11792   -0.0024251      0.27755      0.66453 GO_bp:go_regulation_of_hematopoietic_stem_cell_proliferation
GO_bp:go_positive_regulation...343       SET       5       0.1029     0.001673      0.29583      0.36399 GO_bp:go_positive_regulation_of_hematopoietic_stem_cell_proliferation
GO_bp:go_response_to_l_gluta...          SET       8      0.80418     0.016538      0.26974    0.0014368 GO_bp:go_response_to_l_glutamate
GO_bp:go_cellular_response_t...105       SET       7      0.13176    0.0025347      0.26812      0.31156 GO_bp:go_cellular_response_to_salt
GO_bp:go_negative_regulation...508       SET       4      0.46975    0.0068315      0.39432      0.11677 GO_bp:go_negative_regulation_of_peptidyl_cysteine_s_nitrosylation
GO_bp:go_positive_regulation...298       SET      10     0.087299    0.0020071      0.30464      0.38722 GO_bp:go_positive_regulation_of_flagellated_sperm_motility
GO_bp:go_negative_regulation...415       SET      37    -0.064642   -0.0028566      0.13392      0.68534 GO_bp:go_negative_regulation_of_metaphase_anaphase_transition_of_cell_cycle
GO_bp:go_negative_regulation...423       SET       4     -0.19262   -0.0028012      0.36445      0.70143 GO_bp:go_negative_regulation_of_mitochondrial_membrane_permeability_involved_in_apoptotic_process
GO_bp:go_positive_regulation...607       SET       5     -0.18464   -0.0030021      0.41024      0.67367 GO_bp:go_positive_regulation_of_oxidative_stress_induced_intrinsic_apoptotic_signaling_pathway
GO_bp:go_negative_regulation...348       SET       5      0.37133    0.0060374      0.34851      0.14334 GO_bp:go_negative_regulation_of_intrinsic_apoptotic_signaling_pathway_in_response_to_osmotic_stress
GO_bp:go_positive_regulation...419       SET       7    -0.053897   -0.0010368      0.31268      0.56843 GO_bp:go_positive_regulation_of_intrinsic_apoptotic_signaling_pathway_in_response_to_dna_damage
GO_bp:go_positive_regulation...243       SET      10      0.07404    0.0017022      0.22973      0.37362 GO_bp:go_positive_regulation_of_endoplasmic_reticulum_stress_induced_intrinsic_apoptotic_signaling_pathway
GO_bp:go_positive_regulation...418       SET       5     -0.54978   -0.0089388      0.44821      0.89001 GO_bp:go_positive_regulation_of_intrinsic_apoptotic_signaling_pathway_by_p53_class_mediator
GO_bp:go_negative_regulation...183       SET       9     0.065829    0.0014358       0.3192      0.41831 GO_bp:go_negative_regulation_of_delayed_rectifier_potassium_channel_activity
GO_bp:go_regulation_of_polya...          SET       5      0.20016    0.0032544      0.28378       0.2403 GO_bp:go_regulation_of_polyamine_transmembrane_transport
GO_bp:go_negative_regulation...629       SET      13     -0.40588    -0.010639      0.27579      0.92944 GO_bp:go_negative_regulation_of_sodium_ion_transmembrane_transport
GO_bp:go_regulation_of_pepti...6         SET       5      -0.1859   -0.0030225      0.41455      0.67307 GO_bp:go_regulation_of_peptidyl_serine_dephosphorylation
GO_bp:go_regulation_of_apopt...4         SET      11    -0.025456   -0.0006138      0.30692      0.53305 GO_bp:go_regulation_of_apoptotic_process_involved_in_morphogenesis
GO_bp:go_positive_regulation...40        SET       5     -0.13501   -0.0021952      0.44649      0.61882 GO_bp:go_positive_regulation_of_apoptotic_process_involved_in_morphogenesis
GO_bp:go_negative_regulation...599       SET      52    0.0064508   0.00033782      0.12604      0.47959 GO_bp:go_negative_regulation_of_rna_catabolic_process
GO_bp:go_ceramide_1_phosphat...          SET       6    -0.067847   -0.0012084      0.31654      0.58486 GO_bp:go_ceramide_1_phosphate_transport
GO_bp:go_mitotic_cytokinetic...          SET      23      0.16972    0.0059156      0.16746      0.15542 GO_bp:go_mitotic_cytokinetic_process
GO_bp:go_regulation_of_mitot...3         SET       6     -0.29282   -0.0052152      0.34763      0.80019 GO_bp:go_regulation_of_mitotic_cytokinesis
GO_bp:go_protein_localizatio...4         SET      11    -0.043662   -0.0010528      0.24558      0.57056 GO_bp:go_protein_localization_to_cell_junction
GO_bp:go_regulation_of_mrna_...2         SET       9     0.018812   0.00041032      0.24706      0.46965 GO_bp:go_regulation_of_mrna_binding
GO_bp:go_negative_regulation...634       SET       7    0.0082874   0.00015942      0.37202      0.49111 GO_bp:go_negative_regulation_of_stem_cell_population_maintenance
GO_bp:go_positive_regulation...760       SET       8     -0.11758   -0.0024179      0.32593      0.64085 GO_bp:go_positive_regulation_of_stem_cell_population_maintenance
GO_bp:go_regulation_of_prote...43        SET      22       0.1503    0.0051236      0.18038      0.20237 GO_bp:go_regulation_of_protein_localization_to_synapse
GO_bp:go_positive_regulation...674       SET      10      0.32576    0.0074894      0.24936     0.095725 GO_bp:go_positive_regulation_of_protein_localization_to_synapse
GO_bp:go_chloride_transmembr...          SET      76     -0.16813    -0.010637      0.10162      0.95097 GO_bp:go_chloride_transmembrane_transport
GO_bp:go_regulation_of_prote...6         SET       4     -0.65417   -0.0095135      0.46353      0.92091 GO_bp:go_regulation_of_protein_autoubiquitination
GO_bp:go_regulation_of_apopt...2         SET       9    -0.018431    -0.000402       0.2488      0.52953 GO_bp:go_regulation_of_apoptotic_dna_fragmentation
GO_bp:go_regulation_of_organ...4         SET       8     -0.50897    -0.010467      0.30007      0.95506 GO_bp:go_regulation_of_organelle_transport_along_microtubule
GO_bp:go_regulation_of_prote...47        SET       6      0.21714    0.0038674      0.30362      0.23725 GO_bp:go_regulation_of_protein_monoubiquitination
GO_bp:go_positive_regulation...679       SET       5       0.2058    0.0033461      0.30885       0.2526 GO_bp:go_positive_regulation_of_protein_monoubiquitination
GO_bp:go_negative_regulation...138       SET       9      0.17713    0.0038635      0.29525      0.27427 GO_bp:go_negative_regulation_of_cellular_response_to_vascular_endothelial_growth_factor_stimulus
GO_bp:go_regulation_of_neutr...1         SET      10      0.12084    0.0027783      0.26878       0.3265 GO_bp:go_regulation_of_neutrophil_activation
GO_bp:go_negative_regulation...473       SET       5      0.03505   0.00056988       0.4801       0.4709 GO_bp:go_negative_regulation_of_neutrophil_activation
GO_bp:go_positive_regulation...573       SET       3     -0.10179    -0.001282      0.43258      0.59301 GO_bp:go_positive_regulation_of_neutrophil_activation
GO_bp:go_protein_localizatio...32        SET      12      0.40411     0.010177      0.21956     0.032854 GO_bp:go_protein_localization_to_nucleolus
GO_bp:go_multi_organism_cell...1         SET       5      0.11789    0.0019167      0.36918      0.37474 GO_bp:go_multi_organism_cellular_localization
GO_bp:go_proton_transmembran...          SET     141    -0.038594   -0.0033203     0.070405      0.70821 GO_bp:go_proton_transmembrane_transport
GO_bp:go_response_to_fluoride            SET       5     -0.79392    -0.012908      0.39912      0.97665 GO_bp:go_response_to_fluoride
GO_bp:go_tertiary_alcohol_me...          SET      12     0.053754    0.0013537      0.27331      0.42204 GO_bp:go_tertiary_alcohol_metabolic_process
GO_bp:go_secondary_alcohol_m...          SET      82      0.04901    0.0032204     0.089916      0.29286 GO_bp:go_secondary_alcohol_metabolic_process
GO_bp:go_positive_regulation...55        SET       8      0.29222    0.0060095      0.36434      0.21126 GO_bp:go_positive_regulation_of_axon_guidance
GO_bp:go_negative_regulation...598       SET    1145     0.075128     0.017919      0.02621    0.0020785 GO_bp:go_negative_regulation_of_rna_biosynthetic_process
GO_bp:go_positive_regulation...723       SET    1515     0.028403    0.0077108     0.023032      0.10876 GO_bp:go_positive_regulation_of_rna_biosynthetic_process
GO_bp:go_regulation_of_recep...6         SET      14      0.12464    0.0033901      0.22053      0.28598 GO_bp:go_regulation_of_receptor_localization_to_synapse
GO_bp:go_negative_regulation...321       SET       3      0.25142    0.0031666      0.47524      0.29839 GO_bp:go_negative_regulation_of_interferon_gamma_secretion
GO_bp:go_positive_regulation...388       SET       8     -0.10906   -0.0022428      0.27388      0.65476 GO_bp:go_positive_regulation_of_interferon_gamma_secretion
GO_bp:go_negative_regulation...359       SET       4     -0.18239   -0.0026524      0.43093      0.66394 GO_bp:go_negative_regulation_of_lamellipodium_organization
GO_bp:go_late_endosome_to_ly...          SET       7       0.1423    0.0027374      0.30452      0.32015 GO_bp:go_late_endosome_to_lysosome_transport
GO_bp:go_negative_regulation...651       SET       5      0.29641    0.0048193      0.37113      0.21225 GO_bp:go_negative_regulation_of_synaptic_vesicle_transport
GO_bp:go_positive_regulation...785       SET      11      0.22723    0.0054791      0.28497      0.21261 GO_bp:go_positive_regulation_of_synaptic_vesicle_transport
GO_bp:go_negative_regulation...554       SET       5      0.36069    0.0058645      0.38346      0.17346 GO_bp:go_negative_regulation_of_protein_localization_to_microtubule
GO_bp:go_microtubule_cytoske...2         SET     118    -0.097016     -0.00764     0.072231      0.91038 GO_bp:go_microtubule_cytoskeleton_organization_involved_in_mitosis
GO_bp:go_regulation_of_non_m...2         SET      13     -0.33106   -0.0086775       0.2475      0.90948 GO_bp:go_regulation_of_non_motile_cilium_assembly
GO_bp:go_positive_regulation...584       SET       9     -0.24765   -0.0054016        0.276      0.81521 GO_bp:go_positive_regulation_of_non_motile_cilium_assembly
GO_bp:go_regulation_of_retin...1         SET       7      0.31142    0.0059907      0.38491      0.20924 GO_bp:go_regulation_of_retina_development_in_camera_type_eye
GO_bp:go_negative_regulation...530       SET      12     -0.15331   -0.0038609      0.25933       0.7228 GO_bp:go_negative_regulation_of_pri_mirna_transcription_by_rna_polymerase_ii
GO_bp:go_positive_regulation...642       SET      29     0.037386     0.001463      0.16561       0.4107 GO_bp:go_positive_regulation_of_pri_mirna_transcription_by_rna_polymerase_ii
GO_bp:go_negative_regulation...40        SET      10     0.057273    0.0013167      0.24252      0.40666 GO_bp:go_negative_regulation_of_autophagosome_assembly
GO_bp:go_regulation_of_supra...          SET     318     0.028452    0.0036586     0.049155      0.28136 GO_bp:go_regulation_of_supramolecular_fiber_organization
GO_bp:go_negative_regulation...643       SET     118     0.010166   0.00080056     0.079405      0.44906 GO_bp:go_negative_regulation_of_supramolecular_fiber_organization
GO_bp:go_positive_regulation...774       SET     192  -0.00022865  -2.2923e-05     0.063228      0.50144 GO_bp:go_positive_regulation_of_supramolecular_fiber_organization
GO_bp:go_negative_regulation...562       SET       8      0.55377     0.011388      0.30527     0.034846 GO_bp:go_negative_regulation_of_protein_polyubiquitination
GO_bp:go_positive_regulation...682       SET      11     -0.20025   -0.0048286      0.22271      0.81571 GO_bp:go_positive_regulation_of_protein_polyubiquitination
GO_bp:go_protein_localizatio...16        SET      10     -0.07425   -0.0017071      0.26079      0.61207 GO_bp:go_protein_localization_to_early_endosome
GO_bp:go_regulation_of_tau_p...          SET       9      0.40936    0.0089287      0.32462      0.10366 GO_bp:go_regulation_of_tau_protein_kinase_activity
GO_bp:go_positive_regulation...803       SET       6      0.36836    0.0065606      0.39403      0.17494 GO_bp:go_positive_regulation_of_tau_protein_kinase_activity
GO_bp:go_regulation_of_dendr...7         SET      11    -0.095416   -0.0023007      0.32077      0.61694 GO_bp:go_regulation_of_dendritic_spine_maintenance
GO_bp:go_regulation_of_aspar...1         SET       9     -0.49884     -0.01088      0.34203      0.92764 GO_bp:go_regulation_of_aspartic_type_endopeptidase_activity_involved_in_amyloid_precursor_protein_catabolic_process
GO_bp:go_positive_regulation...671       SET       7      -0.1769   -0.0034029      0.35187      0.69242 GO_bp:go_positive_regulation_of_protein_localization_to_early_endosome
GO_bp:go_mitotic_dna_replica...1         SET      10     0.087489    0.0020114      0.22959      0.35158 GO_bp:go_mitotic_dna_replication
GO_bp:go_negative_regulation...26        SET      13     -0.37995   -0.0099589      0.23521      0.94688 GO_bp:go_negative_regulation_of_amyloid_precursor_protein_catabolic_process
GO_bp:go_positive_regulation...31        SET      14     -0.41985     -0.01142       0.2564      0.94923 GO_bp:go_positive_regulation_of_amyloid_precursor_protein_catabolic_process
GO_bp:go_positive_regulation...656       SET       7      0.27605    0.0053103      0.29311      0.17316 GO_bp:go_positive_regulation_of_protein_deubiquitination
GO_bp:go_negative_regulation...63        SET       9     0.017213   0.00037544      0.33142      0.47929 GO_bp:go_negative_regulation_of_bone_development
GO_bp:go_positive_regulation...74        SET       8      0.24776    0.0050952      0.29605      0.20133 GO_bp:go_positive_regulation_of_bone_development
GO_bp:go_regulation_of_rna_p...1         SET      11     -0.10219   -0.0024641      0.25181      0.65757 GO_bp:go_regulation_of_rna_polymerase_ii_regulatory_region_sequence_specific_dna_binding
GO_bp:go_negative_regulation...601       SET       4     -0.11686   -0.0016995      0.35546      0.62883 GO_bp:go_negative_regulation_of_rna_polymerase_ii_regulatory_region_sequence_specific_dna_binding
GO_bp:go_negative_regulation...362       SET     114    -0.054096   -0.0041876     0.081616      0.74627 GO_bp:go_negative_regulation_of_leukocyte_cell_cell_adhesion
GO_bp:go_positive_regulation...438       SET     197    -0.029522   -0.0029976     0.061531      0.68431 GO_bp:go_positive_regulation_of_leukocyte_cell_cell_adhesion
GO_bp:go_protein_localizatio...26        SET       6      0.86368     0.015382      0.37174     0.010086 GO_bp:go_protein_localization_to_membrane_raft
GO_bp:go_negative_regulation...569       SET      60     0.033633    0.0018916      0.10794      0.37768 GO_bp:go_negative_regulation_of_proteolysis_involved_in_cellular_protein_catabolic_process
GO_bp:go_positive_regulation...689       SET     112     0.017102    0.0013123     0.076322      0.41135 GO_bp:go_positive_regulation_of_proteolysis_involved_in_cellular_protein_catabolic_process
GO_bp:go_negative_regulation...239       SET      11      0.31431    0.0075787      0.28721      0.13691 GO_bp:go_negative_regulation_of_extracellular_matrix_organization
GO_bp:go_regulation_of_prote...29        SET       5      0.16269    0.0026452      0.35394      0.32289 GO_bp:go_regulation_of_protein_lipidation
GO_bp:go_regulation_of_er_as...          SET       7     -0.32067   -0.0061686      0.33721      0.82918 GO_bp:go_regulation_of_er_associated_ubiquitin_dependent_protein_catabolic_process
GO_bp:go_positive_regulation...264       SET       5      -0.1899   -0.0030875      0.36331       0.6994 GO_bp:go_positive_regulation_of_er_associated_ubiquitin_dependent_protein_catabolic_process
GO_bp:go_regulation_of_prote...42        SET      88    -0.028789   -0.0019594     0.089666      0.62592 GO_bp:go_regulation_of_protein_localization_to_plasma_membrane
GO_bp:go_positive_regulation...5         SET       3      0.98605     0.012419      0.51937     0.028819 GO_bp:go_positive_regulation_of_actin_filament_based_movement
GO_bp:go_regulation_of_trail...          SET       4     -0.69644    -0.010128      0.56875      0.88961 GO_bp:go_regulation_of_trail_activated_apoptotic_signaling_pathway
GO_bp:go_mononuclear_cell_di...          SET      34     0.033146    0.0014042      0.16181      0.41885 GO_bp:go_mononuclear_cell_differentiation
GO_bp:go_regulation_of_autop...4         SET      39     0.027367    0.0012416        0.138      0.42141 GO_bp:go_regulation_of_autophagy_of_mitochondrion
GO_bp:go_negative_regulation...42        SET       8      0.43045     0.008852      0.28346     0.064447 GO_bp:go_negative_regulation_of_autophagy_of_mitochondrion
GO_bp:go_negative_regulation...499       SET      18     -0.10518   -0.0032435      0.22193      0.68222 GO_bp:go_negative_regulation_of_oxidative_stress_induced_neuron_death
GO_bp:go_negative_regulation...566       SET       6     -0.56139   -0.0099986      0.30639      0.96654 GO_bp:go_negative_regulation_of_protein_targeting_to_mitochondrion
GO_bp:go_regulation_of_endod...2         SET       5     -0.24195   -0.0039339      0.44821      0.70534 GO_bp:go_regulation_of_endodermal_cell_differentiation
GO_bp:go_melanosome_assembly             SET       5     -0.11994   -0.0019501      0.35651      0.63172 GO_bp:go_melanosome_assembly
GO_bp:go_regulation_of_leuko...9         SET       8     0.063853    0.0013131      0.30963      0.41831 GO_bp:go_regulation_of_leukocyte_tethering_or_rolling
GO_bp:go_multi_ciliated_epit...          SET       8     -0.13318   -0.0027388      0.28607      0.67923 GO_bp:go_multi_ciliated_epithelial_cell_differentiation
GO_bp:go_positive_regulation...850       SET       8     0.035192   0.00072371      0.37084       0.4622 GO_bp:go_positive_regulation_of_tumor_necrosis_factor_mediated_signaling_pathway
GO_bp:go_regulation_of_potas...2         SET       7      0.48455    0.0093213      0.34351      0.07919 GO_bp:go_regulation_of_potassium_ion_import
GO_bp:go_negative_regulation...304       SET       5      0.28472    0.0046293       0.3445      0.20427 GO_bp:go_negative_regulation_of_hypoxia_induced_intrinsic_apoptotic_signaling_pathway
GO_bp:go_negative_regulation...286       SET       5     -0.12503   -0.0020329      0.36438      0.63425 GO_bp:go_negative_regulation_of_hexokinase_activity
GO_bp:go_positive_regulation...347       SET       5      0.55522    0.0090274       0.4152     0.090581 GO_bp:go_positive_regulation_of_hexokinase_activity
GO_bp:go_regulation_of_prote...19        SET      10     0.072538    0.0016677      0.22406      0.37307 GO_bp:go_regulation_of_protein_folding
GO_bp:go_negative_regulation...545       SET       5      0.20502    0.0033334      0.34289      0.27495 GO_bp:go_negative_regulation_of_protein_folding
GO_bp:go_negative_regulation...52        SET       3    -0.049936  -0.00062893      0.54706      0.53636 GO_bp:go_negative_regulation_of_bicellular_tight_junction_assembly
GO_bp:go_response_to_dopamine            SET      14     0.022238   0.00060486      0.19706      0.45508 GO_bp:go_response_to_dopamine
GO_bp:go_protein_localizatio...2         SET       7       0.6612     0.012719      0.29683     0.012962 GO_bp:go_protein_localization_to_basolateral_plasma_membrane
GO_bp:go_regulation_of_fear_...          SET       7      0.26486    0.0050952      0.34378      0.22052 GO_bp:go_regulation_of_fear_response
GO_bp:go_positive_regulation...289       SET       5       0.6714     0.010916      0.44817     0.067061 GO_bp:go_positive_regulation_of_fear_response
GO_bp:go_regulation_of_endop...2         SET       5     0.048064   0.00078148      0.40494      0.45276 GO_bp:go_regulation_of_endoplasmic_reticulum_tubular_network_organization
GO_bp:go_negative_regulation...500       SET       4     -0.26337   -0.0038302      0.42033      0.73453 GO_bp:go_negative_regulation_of_oxidative_stress_induced_neuron_intrinsic_apoptotic_signaling_pathway
GO_bp:go_regulation_of_synap...16        SET      25      0.10621    0.0038593       0.1567      0.24896 GO_bp:go_regulation_of_synaptic_vesicle_recycling
GO_bp:go_positive_regulation...784       SET       9      0.24453    0.0053335      0.26161      0.17497 GO_bp:go_positive_regulation_of_synaptic_vesicle_recycling
GO_bp:go_negative_regulation...116       SET       8      0.24154    0.0049671       0.3273      0.23027 GO_bp:go_negative_regulation_of_cell_maturation
GO_bp:go_positive_regulation...129       SET       8      0.21733    0.0044692      0.31413      0.24453 GO_bp:go_positive_regulation_of_cell_maturation
GO_bp:go_regulation_of_torc1...          SET      30      0.06044    0.0024055      0.14736      0.34084 GO_bp:go_regulation_of_torc1_signaling
GO_bp:go_protein_localizatio...11        SET      12    -0.048455   -0.0012203      0.21617      0.58868 GO_bp:go_protein_localization_to_ciliary_membrane
GO_bp:go_release_of_sequeste...          SET      31     -0.20831   -0.0084277      0.16022      0.90322 GO_bp:go_release_of_sequestered_calcium_ion_into_cytosol_by_endoplasmic_reticulum
GO_bp:go_regulation_of_membr...12        SET       6     -0.40249   -0.0071685      0.37053      0.86131 GO_bp:go_regulation_of_membrane_tubulation
GO_bp:go_protein_localizatio...40        SET      39    -0.039345    -0.001785      0.13554       0.6142 GO_bp:go_protein_localization_to_postsynaptic_membrane
GO_bp:go_establishment_of_pr...8         SET      17     -0.13672   -0.0040975      0.19088      0.76307 GO_bp:go_establishment_of_protein_localization_to_postsynaptic_membrane
GO_bp:go_protein_localizatio...38        SET       8     0.073621     0.001514      0.31051      0.40629 GO_bp:go_protein_localization_to_photoreceptor_outer_segment
GO_bp:go_regulation_of_prote...37        SET       7     -0.16159   -0.0031085      0.32922      0.68822 GO_bp:go_regulation_of_protein_localization_to_cilium
GO_bp:go_positive_regulation...670       SET       5     -0.42493   -0.0069089      0.36507      0.87778 GO_bp:go_positive_regulation_of_protein_localization_to_cilium
GO_bp:go_negative_regulation...61        SET       4   -0.0024511  -3.5646e-05      0.50075      0.50195 GO_bp:go_negative_regulation_of_blood_vessel_endothelial_cell_proliferation_involved_in_sprouting_angiogenesis
GO_bp:go_positive_regulation...71        SET       8       0.5096      0.01048      0.35881     0.077779 GO_bp:go_positive_regulation_of_blood_vessel_endothelial_cell_proliferation_involved_in_sprouting_angiogenesis
GO_bp:go_positive_regulation...53        SET      19     -0.12817   -0.0040608      0.19818       0.7411 GO_bp:go_positive_regulation_of_autophagy_of_mitochondrion
GO_bp:go_protein_localizatio...14        SET       6     -0.36299    -0.006465      0.29431      0.89127 GO_bp:go_protein_localization_to_cytoplasmic_stress_granule
GO_bp:go_regulation_of_prote...58        SET       5      0.12743    0.0020718      0.39764      0.37431 GO_bp:go_regulation_of_protein_tyrosine_phosphatase_activity
GO_bp:go_regulation_of_dna_c...          SET      10    -0.055777   -0.0012823      0.24689      0.58937 GO_bp:go_regulation_of_dna_catabolic_process
GO_bp:go_positive_regulation...224       SET       5     -0.10184   -0.0016558      0.30545      0.63058 GO_bp:go_positive_regulation_of_dna_catabolic_process
GO_bp:go_regulation_of_wound...2         SET       6     0.075574     0.001346      0.36227      0.41738 GO_bp:go_regulation_of_wound_healing_spreading_of_epidermal_cells
GO_bp:go_regulation_of_aerob...          SET       8     0.068877    0.0014164      0.26738      0.39836 GO_bp:go_regulation_of_aerobic_respiration
GO_bp:go_regulation_of_i_kap...          SET       6      0.20418    0.0036366        0.326      0.26555 GO_bp:go_regulation_of_i_kappab_phosphorylation
GO_bp:go_positive_regulation...370       SET       5      0.15888    0.0025833      0.34344      0.32182 GO_bp:go_positive_regulation_of_i_kappab_phosphorylation
GO_bp:go_regulation_of_centr...1         SET       5      0.29554    0.0048052       0.4244       0.2431 GO_bp:go_regulation_of_centriole_elongation
GO_bp:go_negative_regulation...234       SET       8     -0.33016   -0.0067896      0.28055      0.88036 GO_bp:go_negative_regulation_of_establishment_of_protein_localization_to_mitochondrion
GO_bp:go_positive_regulation...270       SET      56      0.20192     0.010972      0.11714     0.042393 GO_bp:go_positive_regulation_of_establishment_of_protein_localization_to_mitochondrion
GO_bp:go_negative_regulation...502       SET       6      0.52623    0.0093723      0.33234     0.056673 GO_bp:go_negative_regulation_of_p38mapk_cascade
GO_bp:go_regulation_of_volta...2         SET       3      0.56744    0.0071468      0.52001       0.1376 GO_bp:go_regulation_of_voltage_gated_potassium_channel_activity_involved_in_ventricular_cardiac_muscle_cell_action_potential_repolarization
GO_bp:go_regulation_of_potas...1         SET       6    -0.073382    -0.001307      0.36721      0.57919 GO_bp:go_regulation_of_potassium_ion_export_across_plasma_membrane
GO_bp:go_regulation_of_amino...2         SET      10      0.23403    0.0053806      0.30137      0.21871 GO_bp:go_regulation_of_amino_acid_transmembrane_transport
GO_bp:go_regulation_of_inorg...          SET       7     -0.20141   -0.0038745      0.31687      0.73748 GO_bp:go_regulation_of_inorganic_anion_transmembrane_transport
GO_bp:go_negative_regulation...531       SET       9     -0.37621   -0.0082056        0.298       0.8966 GO_bp:go_negative_regulation_of_production_of_mirnas_involved_in_gene_silencing_by_mirna
GO_bp:go_positive_regulation...643       SET      10    0.0060425   0.00013892      0.31918      0.49245 GO_bp:go_positive_regulation_of_production_of_mirnas_involved_in_gene_silencing_by_mirna
GO_bp:go_negative_regulation...728       SET      10      0.08532    0.0019616      0.30509      0.38987 GO_bp:go_negative_regulation_of_voltage_gated_potassium_channel_activity
GO_bp:go_positive_regulation...884       SET      15      0.28031    0.0078918      0.24292      0.12428 GO_bp:go_positive_regulation_of_voltage_gated_potassium_channel_activity
GO_bp:go_arginine_transmembr...          SET       6      -0.4072   -0.0072524        0.398      0.84686 GO_bp:go_arginine_transmembrane_transport
GO_bp:go_negative_regulation...137       SET      73       0.1081    0.0067039      0.10353      0.14821 GO_bp:go_negative_regulation_of_cellular_response_to_transforming_growth_factor_beta_stimulus
