# MEAN_SAMPLE_SIZE = 60601
# TOTAL_GENES = 18910
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_regulation_of_osteo...2         SET      11      0.19722    0.0047554      0.29156      0.24939 GO_bp:go_regulation_of_osteoclast_development
GO_bp:go_negative_regulation...495       SET       5     -0.40515   -0.0065874      0.51098      0.78608 GO_bp:go_negative_regulation_of_osteoclast_development
GO_bp:go_positive_regulation...603       SET       4      0.90707     0.013191      0.42118     0.015641 GO_bp:go_positive_regulation_of_osteoclast_development
GO_bp:go_positive_regulation...874       SET      10      0.14607    0.0033582      0.32887      0.32847 GO_bp:go_positive_regulation_of_vasculogenesis
GO_bp:go_negative_regulation...467       SET      10      0.10983    0.0025252      0.33589      0.37184 GO_bp:go_negative_regulation_of_neuron_migration
GO_bp:go_regulation_of_chlor...          SET       9    -0.012653  -0.00027598      0.29785      0.51694 GO_bp:go_regulation_of_chloride_transport
GO_bp:go_regulation_of_phosp...3         SET       5     -0.64545    -0.010494      0.48973      0.90623 GO_bp:go_regulation_of_phosphatidylcholine_biosynthetic_process
GO_bp:go_regulation_of_store...2         SET      13     -0.45243    -0.011859      0.26473      0.95626 GO_bp:go_regulation_of_store_operated_calcium_entry
GO_bp:go_negative_regulation...168       SET       6     -0.28574   -0.0050891      0.31836      0.81528 GO_bp:go_negative_regulation_of_cysteine_type_endopeptidase_activity_involved_in_apoptotic_signaling_pathway
GO_bp:go_regulation_of_cyste...3         SET       5     -0.64467    -0.010482      0.46077       0.9191 GO_bp:go_regulation_of_cysteine_type_endopeptidase_activity_involved_in_execution_phase_of_apoptosis
GO_bp:go_regulation_of_unsat...          SET       8       0.3365      0.00692      0.42972       0.2168 GO_bp:go_regulation_of_unsaturated_fatty_acid_biosynthetic_process
GO_bp:go_positive_regulation...860       SET       5      0.82701     0.013446        0.515     0.054161 GO_bp:go_positive_regulation_of_unsaturated_fatty_acid_biosynthetic_process
GO_bp:go_regulation_of_caveo...          SET       5     -0.55285   -0.0089888      0.44741       0.8917 GO_bp:go_regulation_of_caveolin_mediated_endocytosis
GO_bp:go_lipoxin_biosyntheti...          SET       6     -0.71756     -0.01278      0.44755      0.94556 GO_bp:go_lipoxin_biosynthetic_process
GO_cc:go_filopodium                      SET      95    -0.089775   -0.0063473      0.10384      0.80634 GO_cc:go_filopodium
GO_cc:go_nuclear_chromosome_...          SET     116      0.12603    0.0098408     0.084992     0.069067 GO_cc:go_nuclear_chromosome_telomeric_region
GO_cc:go_clathrin_sculpted_v...          SET      12     -0.24572    -0.006188      0.30181      0.79222 GO_cc:go_clathrin_sculpted_vesicle
GO_cc:go_i_band                          SET     131    -0.050191   -0.0041631     0.089359      0.71283 GO_cc:go_i_band
GO_cc:go_aggresome                       SET      39      0.11152    0.0050596      0.15074      0.22971 GO_cc:go_aggresome
GO_cc:go_multivesicular_body             SET      45     -0.24769    -0.012069      0.15755      0.94204 GO_cc:go_multivesicular_body
GO_cc:go_rna_cap_binding_com...          SET      12     0.055477    0.0013971      0.28929      0.42396 GO_cc:go_rna_cap_binding_complex
GO_cc:go_low_density_lipopro...          SET      12     0.069238    0.0017437      0.26603      0.39733 GO_cc:go_low_density_lipoprotein_particle
GO_cc:go_extracellular_matrix            SET     492     -0.13238    -0.021074     0.046402      0.99783 GO_cc:go_extracellular_matrix
GO_cc:go_phagocytic_vesicle              SET     109   -0.0079287  -0.00060024     0.087327      0.53617 GO_cc:go_phagocytic_vesicle
GO_cc:go_endolysosome                    SET      19     0.028365   0.00089869      0.20127      0.44396 GO_cc:go_endolysosome
GO_cc:go_90s_preribosome                 SET      29     0.015799   0.00061824      0.16799      0.46254 GO_cc:go_90s_preribosome
GO_cc:go_cytochrome_complex              SET      25    -0.026911  -0.00097787       0.1641      0.56513 GO_cc:go_cytochrome_complex
GO_cc:go_chromosome                      SET     986     0.087655     0.019487     0.030582    0.0020794 GO_cc:go_chromosome
GO_cc:go_condensed_nuclear_c...1         SET      90   -0.0090539  -0.00062314     0.096201      0.53749 GO_cc:go_condensed_nuclear_chromosome
GO_cc:go_nuclear_envelope                SET     437     0.068778     0.010334     0.046376     0.069039 GO_cc:go_nuclear_envelope
GO_cc:go_retromer_complex                SET      21     -0.17836   -0.0059405      0.18654      0.83049 GO_cc:go_retromer_complex
GO_cc:go_nuclear_exosome_rna...          SET      17    -0.042926   -0.0012865      0.25646      0.56646 GO_cc:go_nuclear_exosome_rnase_complex_
GO_cc:go_transcription_facto...4         SET      33     -0.13721    -0.005727      0.16579      0.79605 GO_cc:go_transcription_factor_tfiid_complex
GO_cc:go_centriole                       SET     126   -0.0090601  -0.00073711     0.082335      0.54381 GO_cc:go_centriole
GO_cc:go_microtubule_cytoske...          SET    1111     0.015607    0.0036702     0.029209      0.29657 GO_cc:go_microtubule_cytoskeleton
GO_cc:go_lysosomal_lumen                 SET      86   -0.0031305  -0.00021064      0.10285      0.51214 GO_cc:go_lysosomal_lumen
GO_cc:go_cell_cell_contact_z...          SET      68     0.059554    0.0035649       0.1171      0.30553 GO_cc:go_cell_cell_contact_zone
GO_cc:go_muscle_myosin_compl...          SET      18     -0.14199   -0.0043787      0.25888      0.70831 GO_cc:go_muscle_myosin_complex
GO_cc:go_voltage_gated_calci...          SET      42      0.34024     0.016017      0.15603     0.014612 GO_cc:go_voltage_gated_calcium_channel_complex
GO_cc:go_inflammasome_complex            SET      14      0.13167    0.0035814         0.23       0.2835 GO_cc:go_inflammasome_complex
GO_cc:go_immunological_synap...          SET      34     0.051797    0.0021944      0.16799      0.37892 GO_cc:go_immunological_synapse
GO_cc:go_gaba_receptor_compl...          SET      16      0.19953    0.0058016      0.31043       0.2602 GO_cc:go_gaba_receptor_complex
GO_cc:go_endoplasmic_reticul...11        SET      18    0.0046733   0.00014412      0.22135      0.49158 GO_cc:go_endoplasmic_reticulum_tubular_network
GO_cc:go_filopodium_membrane             SET      17     -0.16251   -0.0048707      0.24992      0.74224 GO_cc:go_filopodium_membrane
GO_cc:go_transcription_expor...          SET      12      0.33859    0.0085269      0.23891     0.078215 GO_cc:go_transcription_export_complex
GO_cc:go_sperm_part                      SET     183    -0.030778   -0.0030132     0.069756      0.67047 GO_cc:go_sperm_part
GO_cc:go_u1_snrnp                        SET      18     -0.19467   -0.0060035      0.21452      0.81792 GO_cc:go_u1_snrnp
GO_cc:go_anchored_component_...1         SET      18     0.047626    0.0014687      0.22459      0.41603 GO_cc:go_anchored_component_of_external_side_of_plasma_membrane
GO_cc:go_nucleoid                        SET      43     0.041533    0.0019783      0.13236      0.37684 GO_cc:go_nucleoid
GO_cc:go_kinesin_complex                 SET      52      0.08486     0.004444      0.13922      0.27109 GO_cc:go_kinesin_complex
GO_cc:go_basolateral_plasma_...          SET     204     0.032384    0.0033454     0.069496      0.32062 GO_cc:go_basolateral_plasma_membrane
GO_cc:go_nuclear_outer_membr...1         SET      25      0.30487     0.011078      0.18089     0.045966 GO_cc:go_nuclear_outer_membrane
GO_cc:go_cation_transporting...          SET      14    -0.043304   -0.0011779      0.26322      0.56534 GO_cc:go_cation_transporting_atpase_complex
GO_cc:go_cytoplasmic_stress_...          SET      55      0.08101    0.0043627      0.12619      0.26045 GO_cc:go_cytoplasmic_stress_granule
GO_cc:go_secretory_granule               SET     797    -0.084049    -0.016888     0.034975      0.99187 GO_cc:go_secretory_granule
GO_cc:go_intrinsic_component...6         SET      18    0.0035426   0.00010925      0.21476      0.49342 GO_cc:go_intrinsic_component_of_mitochondrial_outer_membrane
GO_cc:go_oxidoreductase_comp...          SET     100    -0.092668   -0.0067212     0.087678      0.85472 GO_cc:go_oxidoreductase_complex
GO_cc:go_vesicle_membrane                SET     736   -0.0070039   -0.0013546     0.036628      0.57582 GO_cc:go_vesicle_membrane
GO_cc:go_saga_complex                    SET      11  -0.00021592  -5.2063e-06      0.25394      0.50034 GO_cc:go_saga_complex
GO_cc:go_cytoplasmic_ubiquit...          SET      12      0.30681    0.0077266      0.27217      0.12982 GO_cc:go_cytoplasmic_ubiquitin_ligase_complex
GO_cc:go_autophagosome                   SET      86   -0.0032304  -0.00021736     0.099858       0.5129 GO_cc:go_autophagosome
GO_cc:go_large_ribosomal_sub...          SET     114    -0.060661   -0.0046959     0.084389      0.76387 GO_cc:go_large_ribosomal_subunit
GO_cc:go_h4_histone_acetyltr...          SET      38    -0.063445   -0.0028413      0.13602      0.67955 GO_cc:go_h4_histone_acetyltransferase_complex
GO_cc:go_zymogen_granule                 SET      14     -0.09651   -0.0026251      0.26354      0.64289 GO_cc:go_zymogen_granule
GO_cc:go_trans_golgi_network...3         SET      15    -0.097783    -0.002753      0.25197      0.65101 GO_cc:go_trans_golgi_network_transport_vesicle_membrane
GO_cc:go_endosome_lumen                  SET      34      0.11596    0.0049127      0.16668      0.24331 GO_cc:go_endosome_lumen
GO_cc:go_intercalated_disc               SET      50     0.024685    0.0012677      0.13546       0.4277 GO_cc:go_intercalated_disc
GO_cc:go_late_endosome_membr...          SET     115     0.085849    0.0066746     0.088928      0.16718 GO_cc:go_late_endosome_membrane
GO_cc:go_excitatory_synapse              SET      43    -0.014052  -0.00066935      0.15433      0.53628 GO_cc:go_excitatory_synapse
GO_cc:go_transferase_complex...          SET     234     0.011507    0.0012721     0.062619       0.4271 GO_cc:go_transferase_complex_transferring_phosphorus_containing_groups
GO_cc:go_chromosome_centrome...          SET     182     0.041861    0.0040871     0.068612       0.2709 GO_cc:go_chromosome_centromeric_region
GO_cc:go_dna_polymerase_comp...          SET      15    -0.067503   -0.0019005      0.27135      0.59823 GO_cc:go_dna_polymerase_complex
GO_cc:go_platelet_alpha_gran...1         SET      82      0.01926    0.0012656      0.11277      0.43219 GO_cc:go_platelet_alpha_granule
GO_cc:go_telomerase_holoenzy...          SET      18      0.20087    0.0061946      0.22041      0.18106 GO_cc:go_telomerase_holoenzyme_complex
GO_cc:go_intrinsic_component...7         SET     339     0.025405     0.003371     0.050397       0.3071 GO_cc:go_intrinsic_component_of_organelle_membrane
GO_cc:go_ada2_gcn5_ada3_tran...          SET      14     -0.14245   -0.0038747       0.2212       0.7402 GO_cc:go_ada2_gcn5_ada3_transcription_activator_complex
GO_cc:go_sarcoplasmic_reticu...2         SET      37     -0.22419   -0.0099075       0.1543      0.92688 GO_cc:go_sarcoplasmic_reticulum_membrane
GO_cc:go_u2_type_spliceosoma...          SET      78    -0.098972   -0.0063435     0.099384      0.84033 GO_cc:go_u2_type_spliceosomal_complex
GO_cc:go_plasma_membrane_rec...          SET     183     0.031935    0.0031265     0.074825      0.33476 GO_cc:go_plasma_membrane_receptor_complex
GO_cc:go_acrosomal_membrane              SET      23    -0.090466   -0.0031532      0.20305      0.67203 GO_cc:go_acrosomal_membrane
GO_cc:go_microbody_membrane              SET      57     0.003256    0.0001785      0.12443      0.48956 GO_cc:go_microbody_membrane
GO_cc:go_copi_vesicle_coat               SET      15    -0.017326  -0.00048778      0.21585      0.53199 GO_cc:go_copi_vesicle_coat
GO_cc:go_cytoplasmic_side_of...3         SET     168    -0.093925   -0.0088138     0.075258      0.89398 GO_cc:go_cytoplasmic_side_of_membrane
GO_cc:go_platelet_alpha_gran...3         SET      15     -0.18545   -0.0052211      0.29328      0.73641 GO_cc:go_platelet_alpha_granule_membrane
GO_cc:go_neuron_projection_t...          SET     130      0.20306     0.016779     0.086025    0.0091316 GO_cc:go_neuron_projection_terminus
GO_cc:go_cytoplasmic_region              SET     473    -0.013539   -0.0021144     0.045505      0.61697 GO_cc:go_cytoplasmic_region
GO_cc:go_proteasome_regulato...1         SET      11     0.029693   0.00071596      0.23177      0.44903 GO_cc:go_proteasome_regulatory_particle_base_subcomplex
GO_cc:go_ribosome                        SET     213    -0.079217   -0.0083601     0.062228      0.89848 GO_cc:go_ribosome
GO_cc:go_mhc_protein_complex             SET       3      0.18479    0.0023274      0.49299      0.35389 GO_cc:go_mhc_protein_complex
GO_cc:go_actin_cytoskeleton              SET     474     0.012555    0.0019627     0.045313      0.39087 GO_cc:go_actin_cytoskeleton
GO_cc:go_glycoprotein_complex            SET      18       0.5257     0.016212      0.21883    0.0081507 GO_cc:go_glycoprotein_complex
GO_cc:go_exocytic_vesicle                SET     202     0.092439     0.009503     0.068303     0.087978 GO_cc:go_exocytic_vesicle
GO_cc:go_rna_polymerase_comp...          SET      99      0.12344    0.0089084      0.09301     0.092234 GO_cc:go_rna_polymerase_complex
GO_cc:go_mrna_cleavage_facto...          SET      19      0.13444    0.0042593      0.19454      0.24478 GO_cc:go_mrna_cleavage_factor_complex
GO_cc:go_perinuclear_region_...          SET     659     0.039994     0.007335     0.037734       0.1446 GO_cc:go_perinuclear_region_of_cytoplasm
GO_cc:go_nucleolar_part                  SET     170    -0.040992   -0.0038693     0.074493      0.70893 GO_cc:go_nucleolar_part
GO_cc:go_rna_polymerase_ii_t...1         SET     151    0.0014019   0.00012478     0.077373      0.49277 GO_cc:go_rna_polymerase_ii_transcription_factor_complex
GO_cc:go_ino80_type_complex              SET      24    0.0074188   0.00026414      0.16083       0.4816 GO_cc:go_ino80_type_complex
GO_cc:go_cell_cortex_part                SET     168    -0.027413   -0.0025724     0.074968      0.64269 GO_cc:go_cell_cortex_part
GO_cc:go_smn_complex                     SET      10     -0.58604    -0.013473      0.29256      0.97741 GO_cc:go_smn_complex
GO_cc:go_golgi_stack                     SET     135      0.19674     0.016564     0.084285    0.0097987 GO_cc:go_golgi_stack
GO_cc:go_scf_ubiquitin_ligas...          SET      61    -0.031005   -0.0017582      0.12731      0.59621 GO_cc:go_scf_ubiquitin_ligase_complex
GO_cc:go_cd40_receptor_compl...          SET      11    -0.022686  -0.00054701      0.25842      0.53498 GO_cc:go_cd40_receptor_complex
GO_cc:go_bloc_1_complex                  SET      16     0.033416   0.00097162       0.2223      0.44026 GO_cc:go_bloc_1_complex
GO_cc:go_t_cell_receptor_com...          SET      17      -0.1258   -0.0037702      0.25556      0.68872 GO_cc:go_t_cell_receptor_complex
GO_cc:go_cytosolic_part                  SET     230    -0.037291   -0.0040877     0.062616      0.72426 GO_cc:go_cytosolic_part
GO_cc:go_vacuole                         SET     713    -0.031966   -0.0060891     0.036068      0.81226 GO_cc:go_vacuole
GO_cc:go_secretory_vesicle               SET     945    -0.061159    -0.013326     0.032341      0.97069 GO_cc:go_secretory_vesicle
GO_cc:go_nuclear_speck                   SET     363     0.040729    0.0055887     0.047434      0.19527 GO_cc:go_nuclear_speck
GO_cc:go_nuclear_transcripti...2         SET      25    -0.039419   -0.0014324       0.1966      0.57946 GO_cc:go_nuclear_transcriptional_repressor_complex
GO_cc:go_nuclear_cyclin_depe...          SET      12      0.32215     0.008113      0.27645      0.12195 GO_cc:go_nuclear_cyclin_dependent_protein_kinase_holoenzyme_complex
GO_cc:go_site_of_polarized_g...          SET     156      0.18518     0.016751     0.081326     0.011397 GO_cc:go_site_of_polarized_growth
GO_cc:go_endocytic_vesicle               SET     262      0.10396     0.012152     0.059535     0.040402 GO_cc:go_endocytic_vesicle
GO_cc:go_chromosomal_region              SET     328     0.060536    0.0079035     0.051378      0.11936 GO_cc:go_chromosomal_region
GO_cc:go_inclusion_body                  SET      76     -0.08493   -0.0053735       0.1122      0.77546 GO_cc:go_inclusion_body
GO_cc:go_mitotic_spindle                 SET      93     0.032069    0.0022435     0.098004      0.37175 GO_cc:go_mitotic_spindle
GO_cc:go_anaphase_promoting_...          SET      21     0.018472   0.00061524      0.18083      0.45932 GO_cc:go_anaphase_promoting_complex
GO_cc:go_nuclear_inclusion_b...          SET      12     -0.18554   -0.0046727      0.30699      0.72721 GO_cc:go_nuclear_inclusion_body
GO_cc:go_proton_transporting...6         SET      21     -0.26831   -0.0089366      0.17884      0.93322 GO_cc:go_proton_transporting_two_sector_atpase_complex_proton_transporting_domain
GO_cc:go_male_germ_cell_nucl...          SET      14   -0.0062163  -0.00016908      0.25495      0.50973 GO_cc:go_male_germ_cell_nucleus
GO_cc:go_myofilament                     SET      31      0.26394     0.010678      0.17016     0.060445 GO_cc:go_myofilament
GO_cc:go_gemini_of_coiled_bo...          SET      11     -0.39409   -0.0095023      0.27308       0.9255 GO_cc:go_gemini_of_coiled_bodies
GO_cc:go_cell_projection_mem...          SET     325    -0.091086    -0.011839     0.053218       0.9565 GO_cc:go_cell_projection_membrane
GO_cc:go_apical_part_of_cell             SET     363   -0.0001719  -2.3587e-05     0.053521      0.50128 GO_cc:go_apical_part_of_cell
GO_cc:go_intrinsic_component...1         SET     132   0.00076088    6.335e-05     0.078879      0.49615 GO_cc:go_intrinsic_component_of_endoplasmic_reticulum_membrane
GO_cc:go_spindle_pole                    SET     149     0.093861    0.0082991     0.074974      0.10531 GO_cc:go_spindle_pole
GO_cc:go_fanconi_anaemia_nuc...          SET      12     -0.06049   -0.0015234      0.28845      0.58305 GO_cc:go_fanconi_anaemia_nuclear_complex
GO_cc:go_sex_chromosome                  SET      27      -0.1223   -0.0046181       0.1799      0.75169 GO_cc:go_sex_chromosome
GO_cc:go_neuron_part                     SET    1628     0.039361     0.011041     0.025822     0.063722 GO_cc:go_neuron_part
GO_cc:go_cajal_body                      SET      54     0.072603    0.0038743       0.1246      0.28006 GO_cc:go_cajal_body
GO_cc:go_rough_endoplasmic_r...1         SET      81     0.044745    0.0029223      0.10947      0.34137 GO_cc:go_rough_endoplasmic_reticulum
GO_cc:go_transferase_complex             SET     727      0.01605     0.003086     0.035053      0.32352 GO_cc:go_transferase_complex
GO_cc:go_vacuolar_proton_tra...          SET      15     -0.36125    -0.010171      0.24476      0.93001 GO_cc:go_vacuolar_proton_transporting_v_type_atpase_complex
GO_cc:go_apical_junction_com...          SET     133    -0.061513   -0.0051407     0.085884      0.76307 GO_cc:go_apical_junction_complex
GO_cc:go_microbody                       SET     132   -0.0093957  -0.00078228     0.082654      0.54525 GO_cc:go_microbody
GO_cc:go_germ_cell_nucleus               SET      19     -0.19966   -0.0063256      0.22587      0.81163 GO_cc:go_germ_cell_nucleus
GO_cc:go_intrinsic_component...9         SET    1602     0.020891    0.0058174      0.02703       0.2198 GO_cc:go_intrinsic_component_of_plasma_membrane
GO_cc:go_pore_complex                    SET      18     0.066994     0.002066      0.24009      0.39011 GO_cc:go_pore_complex
GO_cc:go_lumenal_side_of_mem...          SET      13     0.082474    0.0021618       0.2233      0.35594 GO_cc:go_lumenal_side_of_membrane
GO_cc:go_golgi_associated_ve...2         SET      90     -0.03796   -0.0026126     0.098014      0.65073 GO_cc:go_golgi_associated_vesicle_membrane
GO_cc:go_cytoplasmic_exosome...          SET      14      0.16451    0.0044746      0.23328      0.24035 GO_cc:go_cytoplasmic_exosome_rnase_complex_
GO_cc:go_intrinsic_component...8         SET      15     -0.12105   -0.0034081      0.25623      0.68169 GO_cc:go_intrinsic_component_of_peroxisomal_membrane
GO_cc:go_vesicle_coat                    SET      57    -0.055831   -0.0030607      0.12048      0.67847 GO_cc:go_vesicle_coat
GO_cc:go_postsynapse                     SET     578      0.17225     0.029652     0.042283   2.3226e-05 GO_cc:go_postsynapse
GO_cc:go_precatalytic_splice...          SET      42     -0.22166    -0.010435      0.13994      0.94339 GO_cc:go_precatalytic_spliceosome
GO_cc:go_axon                            SET     574     0.080383     0.013791     0.042247     0.028548 GO_cc:go_axon
GO_cc:go_clathrin_coat                   SET      46    -0.057158   -0.0028157      0.13362      0.66559 GO_cc:go_clathrin_coat
GO_cc:go_basal_plasma_membra...          SET      34    -0.026653   -0.0011292      0.17868      0.55929 GO_cc:go_basal_plasma_membrane
GO_cc:go_mcm_complex                     SET      11       0.5647     0.013616        0.253     0.012814 GO_cc:go_mcm_complex
GO_cc:go_nuclear_body                    SET     702     0.050003     0.009454     0.035551     0.079794 GO_cc:go_nuclear_body
GO_cc:go_ampa_glutamate_rece...          SET      24   -0.0020045  -7.1366e-05      0.19289      0.50415 GO_cc:go_ampa_glutamate_receptor_complex
GO_cc:go_clathrin_coated_ves...1         SET     171    -0.026229    -0.002483     0.075536      0.63579 GO_cc:go_clathrin_coated_vesicle
GO_cc:go_protein_kinase_comp...          SET      99    -0.059677   -0.0043068     0.097625      0.72949 GO_cc:go_protein_kinase_complex
GO_cc:go_vesicle_lumen                   SET     322     -0.11185     -0.01447     0.052921      0.98271 GO_cc:go_vesicle_lumen
GO_cc:go_protein_complex_inv...          SET      36    -0.024014   -0.0010468      0.17434      0.55478 GO_cc:go_protein_complex_involved_in_cell_adhesion
GO_cc:go_trans_golgi_network             SET     215    -0.041921   -0.0044446     0.062928      0.74734 GO_cc:go_trans_golgi_network
GO_cc:go_photoreceptor_outer...2         SET      15     -0.26748   -0.0075306      0.22788      0.87975 GO_cc:go_photoreceptor_outer_segment_membrane
GO_cc:go_hops_complex                    SET      13   -0.0085337  -0.00022368      0.24209      0.51406 GO_cc:go_hops_complex
GO_cc:go_organelle_membrane_...          SET      18     -0.23077   -0.0071166      0.23429      0.83768 GO_cc:go_organelle_membrane_contact_site
GO_cc:go_sodium_channel_comp...          SET      23     -0.30002    -0.010457      0.23686      0.89736 GO_cc:go_sodium_channel_complex
GO_cc:go_eukaryotic_translat...3         SET      15     0.022594    0.0006361      0.25683      0.46495 GO_cc:go_eukaryotic_translation_initiation_factor_3_complex
GO_cc:go_ccr4_not_complex                SET      16     0.091732    0.0026672       0.2113       0.3321 GO_cc:go_ccr4_not_complex
GO_cc:go_m_band                          SET      28     0.020924   0.00080457      0.16243      0.44875 GO_cc:go_m_band
GO_cc:go_npbaf_complex                   SET      12     -0.18083   -0.0045538      0.26577      0.75187 GO_cc:go_npbaf_complex
GO_cc:go_outer_mitochondrial...          SET      17    -0.031849  -0.00095452      0.23172      0.55466 GO_cc:go_outer_mitochondrial_membrane_protein_complex
GO_cc:go_cortical_cytoskelet...          SET     104    -0.011533  -0.00085297     0.094337      0.54865 GO_cc:go_cortical_cytoskeleton
GO_cc:go_myosin_filament                 SET      22     -0.24799   -0.0084538      0.23876      0.85051 GO_cc:go_myosin_filament
GO_cc:go_cytosolic_small_rib...          SET      38     -0.13235   -0.0059273      0.13691      0.83315 GO_cc:go_cytosolic_small_ribosomal_subunit
GO_cc:go_snare_complex                   SET      45    0.0010875   5.2991e-05      0.14286      0.49696 GO_cc:go_snare_complex
GO_cc:go_dna_replication_fac...1         SET      15    -0.014468  -0.00040734      0.22549      0.52558 GO_cc:go_dna_replication_factor_a_complex
GO_cc:go_ubiquitin_ligase_co...          SET     268   -0.0055364  -0.00065442     0.057602      0.53828 GO_cc:go_ubiquitin_ligase_complex
GO_cc:go_rough_endoplasmic_r...2         SET      24       0.1769    0.0062985      0.17556      0.15682 GO_cc:go_rough_endoplasmic_reticulum_membrane
GO_cc:go_axon_initial_segment            SET      20     0.088235    0.0028681      0.23732      0.35502 GO_cc:go_axon_initial_segment
GO_cc:go_u2_snrnp                        SET      17   -0.0032562  -9.7591e-05      0.24167      0.50538 GO_cc:go_u2_snrnp
GO_cc:go_actin_filament_bund...          SET      64      0.14002    0.0081322      0.12223        0.126 GO_cc:go_actin_filament_bundle
GO_cc:go_perinuclear_endopla...          SET      20    0.0052303   0.00017001        0.196      0.48936 GO_cc:go_perinuclear_endoplasmic_reticulum
GO_cc:go_ciliary_tip                     SET      44       -0.349    -0.016815      0.14982      0.99008 GO_cc:go_ciliary_tip
GO_cc:go_pronucleus                      SET      16      0.14073    0.0040919      0.23215       0.2722 GO_cc:go_pronucleus
GO_cc:go_organelle_inner_mem...          SET     490     0.031784    0.0050498      0.04148      0.22177 GO_cc:go_organelle_inner_membrane
GO_cc:go_golgi_cisterna                  SET     103      0.18245     0.013429     0.098421     0.031892 GO_cc:go_golgi_cisterna
GO_cc:go_nuclear_nucleosome              SET      30     0.073183    0.0029127      0.17145      0.33474 GO_cc:go_nuclear_nucleosome
GO_cc:go_pcg_protein_complex             SET      43     0.088132     0.004198      0.14527      0.27204 GO_cc:go_pcg_protein_complex
GO_cc:go_golgi_apparatus_part            SET     899     0.033294    0.0070848     0.032566      0.15332 GO_cc:go_golgi_apparatus_part
GO_cc:go_potassium_channel_c...          SET      96     0.080309    0.0057077      0.10808      0.22874 GO_cc:go_potassium_channel_complex
GO_cc:go_small_ribosomal_sub...          SET      66    -0.070126   -0.0041358      0.10678      0.74431 GO_cc:go_small_ribosomal_subunit
GO_cc:go_copi_coated_vesicle...          SET      18   -0.0086897  -0.00026798       0.2045      0.51695 GO_cc:go_copi_coated_vesicle_membrane
GO_cc:go_proton_transporting...4         SET      46     -0.16968   -0.0083589      0.13209      0.90052 GO_cc:go_proton_transporting_two_sector_atpase_complex
GO_cc:go_centrosome                      SET     484   -0.0044375  -0.00070081      0.04214      0.54193 GO_cc:go_centrosome
GO_cc:go_set1c_compass_compl...          SET      13    -0.047915   -0.0012559      0.22264       0.5852 GO_cc:go_set1c_compass_complex
GO_cc:go_protein_phosphatase...1         SET       9      0.30515    0.0066557      0.33578      0.18174 GO_cc:go_protein_phosphatase_type_1_complex
GO_cc:go_node_of_ranvier                 SET      15      0.32336    0.0091038      0.27835      0.12269 GO_cc:go_node_of_ranvier
GO_cc:go_compact_myelin                  SET      14    -0.036341  -0.00098849      0.27546      0.55248 GO_cc:go_compact_myelin
GO_cc:go_motile_cilium                   SET     175    -0.093524   -0.0089555     0.071643      0.90412 GO_cc:go_motile_cilium
GO_cc:go_microvillus                     SET      81     -0.15226   -0.0099443      0.10851      0.91972 GO_cc:go_microvillus
GO_cc:go_dendritic_shaft                 SET      33      0.40045     0.016714      0.16559    0.0078003 GO_cc:go_dendritic_shaft
GO_cc:go_cytosolic_proteasom...          SET       9      0.16502    0.0035994      0.27385      0.27339 GO_cc:go_cytosolic_proteasome_complex
GO_cc:go_pml_body                        SET      94      0.15239     0.010718     0.096338      0.05685 GO_cc:go_pml_body
GO_cc:go_cell_cortex_region              SET      40     0.079695    0.0036616      0.15998      0.30919 GO_cc:go_cell_cortex_region
GO_cc:go_neuron_spine                    SET     154      0.23128     0.020786      0.07874     0.001658 GO_cc:go_neuron_spine
GO_cc:go_endoplasmic_reticul...8         SET    1258    0.0021342   0.00053186      0.02782      0.46942 GO_cc:go_endoplasmic_reticulum_part
GO_cc:go_nuclear_chromosome              SET     559     0.078286      0.01326     0.039759     0.024483 GO_cc:go_nuclear_chromosome
GO_cc:go_endocytic_vesicle_m...          SET     135     0.068117     0.005735     0.080529      0.19882 GO_cc:go_endocytic_vesicle_membrane
GO_cc:go_high_density_lipopr...          SET      25     0.034092    0.0012388      0.21341      0.43654 GO_cc:go_high_density_lipoprotein_particle
GO_cc:go_nmda_selective_glut...          SET      11       0.2482    0.0059847      0.30804       0.2102 GO_cc:go_nmda_selective_glutamate_receptor_complex
GO_cc:go_blood_microparticle             SET     104     -0.11098   -0.0082081     0.096328      0.87536 GO_cc:go_blood_microparticle
GO_cc:go_preribosome                     SET      71  -0.00073018  -4.4659e-05      0.11499      0.50253 GO_cc:go_preribosome
GO_cc:go_paranode_region_of_...          SET      12     -0.41715    -0.010505       0.3037       0.9152 GO_cc:go_paranode_region_of_axon
GO_cc:go_axonal_growth_cone              SET      25      0.42548     0.015461        0.203      0.01805 GO_cc:go_axonal_growth_cone
GO_cc:go_protein_dna_complex             SET     173     0.066145    0.0062978     0.076183      0.19264 GO_cc:go_protein_dna_complex
GO_cc:go_apical_dendrite                 SET      15      0.40453     0.011389      0.25557     0.056734 GO_cc:go_apical_dendrite
GO_cc:go_actomyosin                      SET      70      0.20226     0.012283      0.11773     0.042907 GO_cc:go_actomyosin
GO_cc:go_stereocilium_bundle             SET      55    -0.020977   -0.0011297      0.14419      0.55783 GO_cc:go_stereocilium_bundle
