# ALPHA = 0.05
# NUMBER_OF_TESTS = 15481

# _SET1_  VARIABLE = Curated_gene_sets:abe_vegfa_targets_2hr (set)
# _SET1_  NGENES = 31
# _SET1_  P-VALUE = 1.38923e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET6_   ENSG00000171956    15   60296421   60353929    229      35  524083       3.1863   0.00072048
_SET6_   ENSG00000069667    15   60780483   61521518   3000     333  519241      0.85067      0.19748
_SET6_   ENSG00000140455    15   63796793   63886839    311      32  518858    -0.015756      0.50629
_SET6_   ENSG00000140451    15   65107831   65117867     55      13  523198     -0.19194       0.5761
_SET6_   ENSG00000137834    15   66994566   67074338    363      53  518170      -1.7718      0.96179
_SET6_   ENSG00000166949    15   67356101   67487533    540      92  521190      0.53148      0.29754
_SET6_   ENSG00000179361    15   74833518   74890472    145      28  507437       1.9018     0.028602
_SET6_   ENSG00000169375    15   75661720   75748183    193      39  500674     -0.49817      0.69082
_SET6_   ENSG00000159556    15   76629065   76634817     22       8  522233      0.86499      0.19352
_SET6_   ENSG00000172379    15   80696692   80890278    792     100  519323     -0.52065      0.69869
_SET6_   ENSG00000166823    15   90291892   90294541     10       5  510483     0.039875       0.4841
_SET6_   ENSG00000188095    15   90303822   90321982    114      11  517586        1.192      0.11663
_SET6_   ENSG00000197299    15   91260558   91358859    439      43  514870      0.80611      0.21009
_SET6_   ENSG00000173575    15   93426526   93571237    561      50  520589       1.1976      0.11554
_SET6_   ENSG00000185551    15   96869167   96883492     29      12  507390       1.3915     0.082037
_SET6_   ENSG00000068305    15  100017370  100256671    887      97  517465      0.12178      0.45154
_SET6_   ENSG00000005513    16    1031808    1036979     40      14  518426       1.9676     0.024559
_SET6_   ENSG00000100726    16    1543345    1560458     94      27  515214     -0.89853      0.81555
_SET6_   ENSG00000167967    16    2273567    2285743     40      17  495058    -0.007161      0.50286
_SET6_   ENSG00000130182    16    3138891    3149318     46      15  512065     -0.58253       0.7199
_SET6_   ENSG00000122386    16    3162561    3170518     31       9  489343    -0.076058      0.53031
_SET6_   ENSG00000006194    16    3313743    3351401     95      31  496433     -0.80622      0.78994
_SET6_   ENSG00000103343    16    3451235    3459370     33      12  516283      0.69688      0.24294
_SET6_   ENSG00000167981    16    3486104    3493542     49      10  516160     -0.62674      0.73458
_SET6_   ENSG00000005339    16    3775055    3930727    479      50  501166      -0.8048      0.78953
_SET6_   ENSG00000090447    16    4307187    4323076     39      11  515808     -0.40224      0.65625
_SET6_   ENSG00000126603    16    4364762    4389598     89      38  509433   -0.0073625      0.50294
_SET6_   ENSG00000189067    16   11641853   11730237    487      63  520674      0.15595      0.43804
_SET6_   ENSG00000085721    16   15153879   15188174    108      34  508748       1.0111      0.15599
_SET6_   ENSG00000157106    16   18816175   18937776    407      34  514896     -0.72749      0.76654
_SET6_   ENSG00000077235    16   27470876   27561234    217      43  508375        1.759     0.039288
_SET6_   ENSG00000103495    16   29817427   29823649     13       9  482222       2.6592    0.0039164
_SET6_   ENSG00000149922    16   30097114   30103208     21      13  492430       4.5845   2.2755e-06
_SET6_   ENSG00000167394    16   31072164   31085641     35      13  495856       1.2281       0.1097
_SET6_   ENSG00000232748    16   31072813   31073451      2       1  511763       0.7382       0.2302
_SET6_   ENSG00000091651    16   46723555   46732306     14       9  499635    -0.034849       0.5139
_SET6_   ENSG00000103449    16   51169886   51185278     31      16  510134      -0.3644      0.64222
_SET6_   ENSG00000103460    16   52471917   52581714    383      77  516015      0.84901      0.19794
_SET6_   ENSG00000177508    16   54317216   54320675      6       4  497632       2.6309    0.0042582
_SET6_   ENSG00000176842    16   54964774   54968397     10       4  509067      0.98039      0.16345
_SET6_   ENSG00000159387    16   55357672   55364672     42      11  515456       1.8142      0.03482
_SET6_   ENSG00000140853    16   57023397   57117443    515      91  517375      -1.8135      0.96512
_SET6_   ENSG00000067955    16   67063019   67134961    179      37  498420      -1.1271      0.87014
_SET6_   ENSG00000102878    16   67197288   67203848     10       7  478963    -0.097172      0.53871
_SET6_   ENSG00000205250    16   67226072   67232821     18       9  498486      0.49557       0.3101
_SET6_   ENSG00000102974    16   67596310   67673086    210      60  503438     -0.56152      0.71278
_SET6_   ENSG00000102977    16   67691415   67694713     10       6  500653      0.91335      0.18053
_SET6_   ENSG00000168286    16   67876213   67878097      1       1  488100      0.62801        0.265
_SET6_   ENSG00000072736    16   68118654   68263162    387      36  504525    -0.088555      0.53528
_SET6_   ENSG00000132604    16   69389464   69442474    143      39  509500       5.4773   2.1594e-08
_SET6_   ENSG00000102908    16   69598997   69738569    479      41  508277        4.655   1.6197e-06
_SET6_   ENSG00000140836    16   72816784   73093597   1289     150  511234       2.8587    0.0021272
_SET6_   ENSG00000166848    16   75681684   75795770    453      46  517004      0.51547      0.30311
_SET6_   ENSG00000178573    16   79619740   79634611     84      34  511993     0.065425      0.47392
_SET6_   ENSG00000103168    16   84211458   84220669     73      21  522982       1.0492      0.14705
_SET6_   ENSG00000140968    16   85932409   85956215    130      28  515398       2.1885     0.014316
_SET6_   ENSG00000103241    16   86544133   86548076     18       9  526076      0.99777      0.15919
_SET6_   ENSG00000176692    16   86600857   86602539      2       1  511763         1.14      0.12714
_SET6_   ENSG00000176678    16   86609974   86615303     22      11  515032    0.0020907      0.49917
_SET6_   ENSG00000179588    16   88519725   88603424    461      68  514390       1.3338     0.091131
_SET6_   ENSG00000185669    16   88744090   88752901     39      19  503360       2.3219     0.010119
_SET6_   ENSG00000126856    16   90122974   90158480    167      31  519092      0.81665      0.20706
_SET6_   ENSG00000132383    17    1732996    1803376    311      36  513875      0.58152      0.28045
_SET6_   ENSG00000177374    17    1957448    1962981     19      11  512859       1.9015     0.028622
_SET6_   ENSG00000070366    17    1963133    2207065    868      42  520634        3.646   0.00013318
_SET6_   ENSG00000070444    17    2287354    2304412     66      16  509913      0.61126      0.27051
_SET6_   ENSG00000132382    17    4442192    4458926    108      51  506996      0.66006      0.25461
_SET6_   ENSG00000108509    17    4871287    4890960     75      21  517694     -0.13155      0.55233
_SET6_   ENSG00000005100    17    5344232    5372380    109      31  521033      0.61878      0.26803
_SET6_   ENSG00000161940    17    6926339    6933609     19       6  525414     -0.28867      0.61358
_SET6_   ENSG00000174282    17    7362685    7387582     89      21  514363       1.7716     0.038229
_SET6_   ENSG00000141510    17    7565097    7590856    108      31  522108       5.2629    7.092e-08
_SET6_   ENSG00000132510    17    7743222    7758114     42      19  511529       1.8466     0.032399
_SET6_   ENSG00000179111    17    8023908    8027410     16       8  520835      -0.4876      0.68708
_SET6_   ENSG00000179094    17    8043790    8059824     53      22  511380     -0.13345      0.55308
_SET6_   ENSG00000178971    17    8130191    8151362     77      20  518977     -0.12936      0.55146
_SET6_   ENSG00000141052    17   12569207   12672266    519      69  517626     -0.67534      0.75027
_SET6_   ENSG00000141027    17   15932471   16121499    509      28  515020      0.36643      0.35702
_SET6_   ENSG00000072310    17   17713713   17740325     68      17  510656       4.8686   5.6196e-07
_SET6_   ENSG00000109101    17   26833261   26865914    128      30  512092     -0.41869      0.66228
_SET6_   ENSG00000178691    17   30264037   30328064    217      19  519183     0.041194      0.48357
_SET6_   ENSG00000132130    17   35294084   35301917     25      11  506760      0.15177      0.43968
_SET6_   ENSG00000108753    17   36046435   36105237    238      74  515757       2.3634    0.0090545
_SET6_   ENSG00000125686    17   37560538   37607539    122      20  514265       3.6656   0.00012336
_SET6_   ENSG00000171532    17   37759789   37766030      8       4  514920       1.1945      0.11614
_SET6_   ENSG00000161405    17   37921198   38020441    324      14  516215    -0.026799      0.51069
_SET6_   ENSG00000126351    17   38214543   38250120     98      32  510090        1.844      0.03259
_SET6_   ENSG00000126368    17   38249040   38256978     22      10  526811      0.83244      0.20258
_SET6_   ENSG00000094804    17   38443885   38459171     30      12  499466      0.53554      0.29614
_SET6_   ENSG00000131759    17   38465444   38513094     99      26  512438      -1.1241      0.86953
_SET6_   ENSG00000073584    17   38781214   38804760     68      23  511116       1.1447      0.12617
_SET6_   ENSG00000173757    17   40351186   40428725    170      46  503130       2.0609     0.019658
_SET6_   ENSG00000168610    17   40465342   40540586    196      27  519408       1.4024     0.080401
_SET6_   ENSG00000108788    17   40719086   40725257     18       6  506162       4.2088   1.2836e-05
_SET6_   ENSG00000175832    17   41605212   41656988    168      27  507777      0.37223      0.35486
_SET6_   ENSG00000005102    17   41717756   41739322     89      20  521710     -0.62537      0.73414
_SET6_   ENSG00000108840    17   42154114   42201070    127      25  515684       1.4141     0.078662
_SET6_   ENSG00000108312    17   42282401   42298994     36      13  517890      0.47436      0.31762
_SET6_   ENSG00000186868    17   43971748   44105700    821      11  524543       7.8032   3.0174e-15
_SET6_   ENSG00000073861    17   45810610   45823485     54      15  521537       0.3688      0.35614
_SET6_   ENSG00000167182    17   45973516   46006323     97      24  518030     -0.14987      0.55957
_SET6_   ENSG00000082641    17   46125691   46138849     41      17  511751       3.4495    0.0002808
_SET6_   ENSG00000120094    17   46605888   46608359      8       3  515000    -0.093066      0.53707
_SET6_   ENSG00000173917    17   46618256   46623441     16       6  526134     -0.46415      0.67873
_SET6_   ENSG00000120093    17   46626232   46682274    166      39  521612       2.0432     0.020517
_SET6_   ENSG00000182742    17   46652875   46657473     13       7  501122       1.1905      0.11692
_SET6_   ENSG00000120075    17   46668619   46671323      8       4  537349       1.4019     0.080468
_SET6_   ENSG00000108511    17   46671639   46682354     32      14  520527       1.7848      0.03715
_SET6_   ENSG00000260027    17   46684594   46710934    112      33  522637     0.092162      0.46328
_SET6_   ENSG00000120068    17   46688739   46692478      8       5  525438     -0.12191      0.54851
_SET6_   ENSG00000170689    17   46698518   46703839     22       8  526564     -0.58873      0.72198
_SET6_   ENSG00000159184    17   46802125   46806540     12       8  498093       1.9062      0.02831
_SET6_   ENSG00000136504    17   47865917   47906458     84      43  507338        1.744      0.04058
_SET6_   ENSG00000108813    17   48046334   48052321     21       7  517268     -0.31724      0.62447
_SET6_   ENSG00000064195    17   48067369   48072588     30       9  519702     -0.15389      0.56115
_SET6_   ENSG00000239672    17   49230897   49239789     43      11  524060       1.4996     0.066855
_SET6_   ENSG00000108924    17   53342373   53402426    201      57  518029      0.86511      0.19349
_SET6_   ENSG00000136451    17   56048910   56065620     47      16  503714      0.77093      0.22037
_SET6_   ENSG00000176160    17   56497528   56565745    166      36  513984       2.9827    0.0014288
_SET6_   ENSG00000121068    17   59477257   59486827     40      11  509104     -0.34193       0.6338
_SET6_   ENSG00000108604    17   61909444   61920425     29       9  504026    -0.092193      0.53673
_SET6_   ENSG00000171634    17   65821640   65980494    437      41  511008       4.0096   3.0407e-05
_SET6_   ENSG00000125398    17   70117161   70122561     14       6  521152     -0.24406      0.59641
_SET6_   ENSG00000132475    17   73772515   73781974     31      14  512289     -0.92714      0.82307
_SET6_   ENSG00000132471    17   73841780   73852588     37      12  513970      0.96681      0.16682
_SET6_   ENSG00000257949    17   73975301   73996667     86      24  518894       1.3316     0.091489
_SET6_   ENSG00000129654    17   74132414   74137380     14       7  517231      0.42884      0.33402
_SET6_   ENSG00000141564    17   78518619   78940171   2295     113  520450       5.1939   1.0296e-07
_SET6_   ENSG00000197063    17   79876146   79885590     19      13  475366     -0.23604       0.5933
_SET6_   ENSG00000141568    17   80477589   80602538    696      83  517770      0.56915      0.28463
_SET6_   ENSG00000141579    17   80787311   80798454     46      12  521241      0.49771      0.30934
_SET6_   ENSG00000177426    18    3411606    3458409    221      64  511705       1.3384      0.09039
_SET6_   ENSG00000198081    18    5289018    5297052     27       7  528950       1.5265     0.063438
_SET6_   ENSG00000141448    18   19749404   19782491     70      22  508980      -1.0956      0.86337
_SET6_   ENSG00000172466    18   32912176   32925446     42      15  508155       2.7224    0.0032402
_SET6_   ENSG00000175387    18   45357922   45457515    320      31  518638        2.972    0.0014791
_SET6_   ENSG00000141644    18   47793252   47808144     47      18  515041       1.0457      0.14785
_SET6_   ENSG00000154832    18   47808713   47814674     24       6  507970      0.53487      0.29637
_SET6_   ENSG00000141646    18   48494410   48611415    259      37  507207     -0.74893      0.77305
_SET6_   ENSG00000134046    18   51679079   51751158    230      43  511052     -0.27431      0.60808
_SET6_   ENSG00000196628    18   52889562   53332018   1215     115  513474       6.9991   1.2885e-12
_SET6_   ENSG00000119547    18   55102917   55158529    263      34  522215      0.30884      0.37872
_SET6_   ENSG00000134438    18   56934267   56941318     25       7  524264     -0.07675      0.53059
_SET6_   ENSG00000171791    18   60790579   60987361    799     146  520652     -0.47234      0.68166
_SET6_   ENSG00000215421    18   72265106   72777627   1508      76  512249      0.41921      0.33753
_SET6_   ENSG00000101493    18   74069644   74207146    628      66  518140      0.49606      0.30993
_SET6_   ENSG00000131196    18   77155856   77289325    839      65  518495     -0.88899        0.813
_SET6_   ENSG00000099821    19     617223     633597    125      33  514220    -0.041352      0.51649
_SET6_   ENSG00000116017    19     925781     975939    325      55  511880      0.83767      0.20111
_SET6_   ENSG00000071655    19    1576639    1592882     57      21  512342     -0.87973       0.8105
_SET6_   ENSG00000071564    19    1609291    1652604    194      67  507172      -1.4642      0.92844
_SET6_   ENSG00000205922    19    1752372    1780987    146      49  506926      0.34918      0.36348
_SET6_   ENSG00000129911    19    1852399    1863567     42      12  515727      0.63568      0.26249
_SET6_   ENSG00000141905    19    3359561    3469215    566      91  514199     -0.67425      0.74992
_SET6_   ENSG00000173976    19    3769087    3772233     15       6  522932       1.7837     0.037234
_SET6_   ENSG00000178951    19    4044362    4066943     65      20  511278      0.46392      0.32135
_SET6_   ENSG00000060566    19    4153598    4173051     93      28  511490      0.14059       0.4441
_SET6_   ENSG00000130254    19    5587010    5624057    148      32  512933      0.33648      0.36825
_SET6_   ENSG00000160633    19    5623046    5668489    127      29  510546     -0.17342      0.56884
_SET6_   ENSG00000196365    19    5691845    5720583    129      31  510430     -0.31046       0.6219
_SET6_   ENSG00000087903    19    5993175    6199583    972      62  513927     -0.40475      0.65717
_SET6_   ENSG00000170948    19    8943074    8954016     33      14  509315      -0.6385      0.73842
_SET6_   ENSG00000130816    19   10244021   10341962    384      46  508247      0.06655      0.47347
_SET6_   ENSG00000220201    19   10415479   10420556     17       9  518073      -1.4371      0.92465
_SET6_   ENSG00000127616    19   11071598   11176071    410      45  518475      0.31046       0.3781
_SET6_   ENSG00000242852    19   12571998   12624668    199      19  520842     0.077359      0.46917
_SET6_   ENSG00000196826    19   12572373   12662288    333      47  518384      0.77311      0.21973
_SET6_   ENSG00000171223    19   12902310   12904124      3       2  509301      0.45645      0.32403
_SET6_   ENSG00000105610    19   12995237   12997995      3       2  537349     -0.42233      0.66361
_SET6_   ENSG00000104903    19   13209847   13213975     24      12  515525      0.84067      0.20027
_SET6_   ENSG00000160888    19   13261229   13265722     15       9  510184      0.77283      0.21981
_SET6_   ENSG00000132024    19   14017014   14041692     83      25  491102      -1.6487      0.95039
_SET6_   ENSG00000132005    19   14072350   14117851    126      27  481309      0.89227      0.18612
_SET6_   ENSG00000160113    19   17342692   17356749     57      25  507940      -1.1346      0.87172
_SET6_   ENSG00000130522    19   18390563   18392432      4       2  471294      0.71666      0.23679
_SET6_   ENSG00000130511    19   18529674   18545372     52      18  513957       1.2255       0.1102
_SET6_   ENSG00000005007    19   18942747   18979045    110      34  514015       2.1079     0.017519
_SET6_   ENSG00000064489    19   19256376   19302967    242      28  518278     -0.15408      0.56123
_SET6_   ENSG00000213999    19   19256377   19303400    244      29  518434      -0.1589      0.56313
_SET6_   ENSG00000167491    19   19496635   19619740    483      41  495413       1.6754     0.046924
_SET6_   ENSG00000105717    19   19672522   19729725    222      22  507603    -0.062757      0.52502
_SET6_   ENSG00000184635    19   20011722   20046384    135      27  519149     -0.99626      0.84044
_SET6_   ENSG00000196705    19   21324827   21373034    137      30  514886    -0.058485      0.52332
_SET6_   ENSG00000198597    19   30719197   31204445   1823     230  515544      0.65832      0.25517
_SET6_   ENSG00000168813    19   32836500   32878573    126      30  519625       1.5449     0.061183
_SET6_   ENSG00000245848    19   33790840   33793470      5       1  537349    -0.066415      0.52648
_SET6_   ENSG00000153879    19   33864236   33873592     28      12  517919       0.5963      0.27549
_SET6_   ENSG00000105698    19   35759881   35770724     42       8  525318     -0.82579      0.79554
_SET6_   ENSG00000105672    19   36132647   36135773      7       4  511081      0.40735      0.34188
_SET6_   ENSG00000105261    19   36602104   36604613     14       9  513943       0.2901      0.38587
_SET6_   ENSG00000251247    19   37341263   37403931    234      28  525071     -0.37054      0.64451
_SET6_   ENSG00000198453    19   37407231   37489602    430      24  530035    -0.086119      0.53431
_SET6_   ENSG00000130402    19   39138289   39222223    373      33  516913      0.95323      0.17024
_SET6_   ENSG00000213921    19   40267235   40276775     30      13  508017     0.022599      0.49099
_SET6_   ENSG00000142025    19   42348806   42356401     15       9  515879     -0.32217      0.62634
_SET6_   ENSG00000028277    19   42590263   42700737    214      31  509733       4.9937   2.9614e-07
_SET6_   ENSG00000105722    19   42751724   42759309     17       6  497315       4.0887   2.1686e-05
_SET6_   ENSG00000267680    19   44598492   44612479     59       9  524400      -1.2141      0.88764
_SET6_   ENSG00000104856    19   45504688   45541452    129      46  508629     -0.22426      0.58872
_SET6_   ENSG00000170684    19   45574758   45579846      7       4  511715      -1.4489      0.92631
_SET6_   ENSG00000125740    19   45971253   45978437     25       7  530592     -0.45917      0.67694
_SET6_   ENSG00000177045    19   46268043   46272484      9       5  510843     -0.27694      0.60909
_SET6_   ENSG00000170608    19   46367247   46377055     37      16  517678      0.22283      0.41184
_SET6_   ENSG00000170604    19   46386866   46389376      6       3  537349       1.3282     0.092056
_SET6_   ENSG00000176182    19   46393278   46405862     63      17  514518      0.75331      0.22563
_SET6_   ENSG00000160007    19   47421933   47508334    237      44  514044      0.72157      0.23528
_SET6_   ENSG00000130749    19   47567444   47617009    177      41  502119      -1.0796      0.85985
_SET6_   ENSG00000105419    19   47906381   47922780     48      22  506981     -0.14018      0.55574
_SET6_   ENSG00000105392    19   48322703   48346587    192      28  528017      0.94629        0.172
_SET6_   ENSG00000105447    19   48949030   48960279     62      14  515781      -1.3833      0.91671
_SET6_   ENSG00000105516    19   49133287   49140695     18       7  517165       2.2003     0.013894
_SET6_   ENSG00000183207    19   49496705   49519252    101      17  514851    -0.094953      0.53782
_SET6_   ENSG00000074219    19   49843852   49865714     76      15  500163     -0.62133      0.73281
_SET6_   ENSG00000104872    19   49949555   49956754     26       5  528627       1.0853      0.13889
_SET6_   ENSG00000126456    19   50162826   50169132     18       6  526519       1.2597      0.10389
_SET6_   ENSG00000126457    19   50179043   50192286     35      22  497391      0.31495       0.3764
_SET6_   ENSG00000169136    19   50431959   50437192     28      10  530588       1.7479      0.04024
_SET6_   ENSG00000131408    19   50832910   50886239    165      30  514220       -1.016      0.84519
_SET6_   ENSG00000269404    19   50922195   50934570     60      20  518292      -1.0021      0.84185
_SET6_   ENSG00000105497    19   52074551   52092991     87      24  522360     0.058001      0.47687
_SET6_   ENSG00000256683    19   52467596   52490109    112      25  515144      -1.5435      0.93864
_SET6_   ENSG00000204595    19   54135310   54140263     22       9  521037      0.60978        0.271
_SET6_   ENSG00000179922    19   56132108   56135967      6       2  523325      0.29863      0.38261
_SET6_   ENSG00000197951    19   57106632   57137849    165      31  525492     -0.54022      0.70548
_SET6_   ENSG00000171606    19   58694396   58724928    108      31  518497       1.2041      0.11428
_SET6_   ENSG00000130726    19   59055458   59062089     17       8  497116     0.015156      0.49395
_SET6_   ENSG00000099326    19   59073298   59084942     44      19  503307        1.161      0.12282
_SET6_   ENSG00000177732    20     306207     310865     23       9  509745      0.74074      0.22942
_SET6_   ENSG00000125878    20     584441     591042     21      10  509194     -0.45836      0.67665
_SET6_   ENSG00000215397    20     642240     656823     58      27  512310    -0.054242      0.52163
_SET6_   ENSG00000125817    20    3764498    3767337      5       3  509800      0.24639      0.40269
_SET6_   ENSG00000125850    20   17937623   18039832    498      55  522589     -0.33478       0.6311
_SET6_   ENSG00000173404    20   20348765   20351590      3       1  451511      -1.4879      0.93162
_SET6_   ENSG00000088930    20   21283942   21370463    236      32  520708       1.8122     0.034975
_SET6_   ENSG00000125816    20   21376005   21378666      3       2  477537     -0.48023      0.68447
_SET6_   ENSG00000125820    20   21491648   21494664     10       5  510991       1.2034       0.1144
_SET6_   ENSG00000125813    20   21686297   21696620     16       7  500747      0.89792      0.18462
_SET6_   ENSG00000125798    20   22561643   22566093      9       4  512011      0.48148      0.31509
_SET6_   ENSG00000125812    20   23342787   23353700     37      10  530919      -0.4403      0.67014
_SET6_   ENSG00000100987    20   25051521   25062996     48       8  522436       3.8029     7.15e-05
_SET6_   ENSG00000179772    20   30432103   30433420      4       2  489811     -0.17403      0.56908
_SET6_   ENSG00000126003    20   30780306   30795594     28      14  504413      0.43701      0.33105
_SET6_   ENSG00000101412    20   32263489   32274210     28      17  502972       3.9557   3.8152e-05
_SET6_   ENSG00000204103    20   39314488   39317880      3       1  521360      -1.1334      0.87147
_SET6_   ENSG00000198900    20   39657458   39753127    240      57  514396       1.7469      0.04033
_SET6_   ENSG00000174306    20   39807088   39946312    427      45  509978      0.30279      0.38103
_SET6_   ENSG00000101057    20   42295754   42345136    197      30  515274      -0.2806      0.61049
_SET6_   ENSG00000124191    20   42543504   42698256    636     101  518770    -0.073581      0.52933
_SET6_   ENSG00000101076    20   42984340   43061485    316      66  519189      -1.4894      0.93181
_SET6_   ENSG00000124232    20   43935491   43945803     32      11  510937     0.043256      0.48275
_SET6_   ENSG00000198026    20   44577292   44600833     98      29  514757     -0.33963      0.63293
_SET6_   ENSG00000124216    20   48599536   48605423     30       4  526964      0.85298      0.19684
_SET6_   ENSG00000172216    20   48807376   48809212      1       1  537349     -0.94238        0.827
_SET6_   ENSG00000101096    20   50003494   50179370    739     120  518532       1.0853       0.1389
_SET6_   ENSG00000020256    20   50668202   50820847    754      74  521125       1.5982     0.054996
_SET6_   ENSG00000171940    20   52183604   52226446    133      46  517916     -0.10257      0.54085
_SET6_   ENSG00000087510    20   55204358   55214339     26      15  507091      0.88245      0.18877
_SET6_   ENSG00000124092    20   56071035   56100708    146      46  519512       2.2344      0.01273
_SET6_   ENSG00000130700    20   61038553   61051026     67      24  509994    -0.057914      0.52309
_SET6_   ENSG00000101190    20   61472467   61493115    103      18  516254      0.41113      0.34049
_SET6_   ENSG00000101216    20   62218955   62258394    196      28  527000     -0.25826       0.6019
_SET6_   ENSG00000197114    20   62338817   62367494    117      20  509605       1.3728      0.08491
_SET6_   ENSG00000203883    20   62679076   62680994      7       3  456025     -0.14295      0.55684
_SET6_   ENSG00000196132    20   62783144   62873604    405      82  517194      0.93919      0.17382
_SET6_   ENSG00000180530    21   16333556   16437321    342      49  510876      -0.5221       0.6992
_SET6_   ENSG00000154727    21   27106881   27144771     75      20  516742      0.87944      0.18958
_SET6_   ENSG00000156273    21   30566392   31003071   1321     113  515783      -1.2442      0.89329
_SET6_   ENSG00000159086    21   34106210   34144169     88      34  514892      -1.7237      0.95762
_SET6_   ENSG00000159216    21   36160098   37376965   5465     317  517833      -1.8705      0.96929
_SET6_   ENSG00000157554    21   39751949   40033704   1298     142  520577       -1.154      0.87574
_SET6_   ENSG00000157557    21   40177231   40196879     70      23  512987        0.884      0.18835
_SET6_   ENSG00000141956    21   43218385   43299591    508      47  526163       2.2957     0.010847
_SET6_   ENSG00000173276    21   43406940   43430496    100      30  512706       1.0309      0.15129
_SET6_   ENSG00000160199    21   44394620   44453691    353      29  524783      0.79896      0.21216
_SET6_   ENSG00000160224    21   45705721   45718531     71      29  514088      -1.6247      0.94789
_SET6_   ENSG00000063515    22   19136089   19137796      7       3  510123      -1.5639      0.94108
_SET6_   ENSG00000093009    22   19466982   19508135    168      38  521475     0.061949       0.4753
_SET6_   ENSG00000184058    22   19744226   19771116    129      27  519160      -1.1826      0.88151
_SET6_   ENSG00000169635    22   21771693   21805752     27      12  512177       1.5534     0.060161
_SET6_   ENSG00000099956    22   24129150   24176703    388      33  516707      -0.2503      0.59882
_SET6_   ENSG00000100219    22   29190543   29196585     10       6  513558      0.18553      0.42641
_SET6_   ENSG00000100105    22   31721790   31742218     58      22  512455      0.84791      0.19824
_SET6_   ENSG00000175329    22   35462129   35483380    139      16  523849     -0.65317      0.74318
_SET6_   ENSG00000100297    22   35796056   35821423    105      28  518277     -0.46085      0.67755
_SET6_   ENSG00000189060    22   38201114   38203442      6       3  515438       2.7933     0.002609
_SET6_   ENSG00000100146    22   38366693   38383429     26      14  501410      0.98633      0.16199
_SET6_   ENSG00000185022    22   38597889   38612518     46      10  516355       1.3182     0.093722
_SET6_   ENSG00000128272    22   39915700   39918691     10       7  477659      0.11544      0.45405
_SET6_   ENSG00000100393    22   41487790   41576081    245      45  517682       3.8352   6.2739e-05
_SET6_   ENSG00000167074    22   41763337   41795330    109      22  501882       4.7678   9.3115e-07
_SET6_   ENSG00000196419    22   42017123   42060044    127      21  507669       2.4842    0.0064923
_SET6_   ENSG00000198911    22   42229109   42303312    260      41  516234       2.3045     0.010596
_SET6_   ENSG00000186951    22   46546424   46639653    367      66  511181      0.37909      0.35231

# _SET7_  VARIABLE = GO_mf:go_alcohol_dehydrogenase_activity_zinc_dependent (set)
# _SET7_  NGENES = 6
# _SET7_  P-VALUE = 4.6369e-07
_SET7_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET7_   ENSG00000197894     4   99992132  100009952     96      14  528666       4.6509   1.6528e-06
_SET7_   ENSG00000198099     4  100044808  100078949    231      13  528266       3.7635   8.3766e-05
_SET7_   ENSG00000172955     4  100123795  100140694     47      14  519599       2.2723     0.011534
_SET7_   ENSG00000187758     4  100197524  100212185     41      12  526010       2.6822    0.0036574
_SET7_   ENSG00000196616     4  100226121  100242558     57      19  514373       6.3895   8.3231e-11
_SET7_   ENSG00000196344     4  100333418  100356894     91      30  522086       5.9253   1.5582e-09

# _SET8_  VARIABLE = GO_mf:go_sequence_specific_double_stranded_dna_binding (set)
# _SET8_  NGENES = 820
# _SET8_  P-VALUE = 1.531e-07
_SET8_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET8_   ENSG00000188290     1     934342     935552      5       2  518487      0.75198      0.22603
_SET8_   ENSG00000197921     1    2460184    2461684      6       4  505412       1.0012      0.15836
_SET8_   ENSG00000078900     1    3569084    3652765    439      89  516117       1.5186     0.064427
_SET8_   ENSG00000173673     1    6304252    6305638      7       3  523405     -0.14523      0.55774
_SET8_   ENSG00000069812     1    6472478    6484730     53      14  517500      0.96656      0.16688
_SET8_   ENSG00000049246     1    7844380    7905237    273      32  525245       1.2227      0.11073
_SET8_   ENSG00000074800     1    8921061    8939308     48      15  502836      0.11718      0.45336
_SET8_   ENSG00000120948     1   11072414   11085796     42      14  497281      0.45796      0.32349
_SET8_   ENSG00000198793     1   11166592   11322564    473      21  515860       1.3494     0.088609
_SET8_   ENSG00000116731     1   14026693   14151574    523      48  517629     -0.92955       0.8237
_SET8_   ENSG00000116809     1   16268364   16302627    100      34  508918       1.6913     0.045385
_SET8_   ENSG00000007968     1   23832922   23857712     65      14  518315     -0.77255      0.78011
_SET8_   ENSG00000020633     1   25226002   25291612    225      62  509102      0.41634      0.33858
_SET8_   ENSG00000162419     1   28995244   29045865    125      26  509004       1.5916     0.055737
_SET8_   ENSG00000116478     1   32757687   32799236     78      30  491588     -0.88268      0.81129
_SET8_   ENSG00000162521     1   33116743   33151812    117      13  511064     -0.19052      0.57555
_SET8_   ENSG00000116560     1   35641979   35658749     64      13  510283     -0.65467      0.74366
_SET8_   ENSG00000116819     1   36038971   36060929     61      23  504346      0.29671      0.38335
_SET8_   ENSG00000092847     1   36335409   36395211    151      45  501962       1.2946     0.097724
_SET8_   ENSG00000054118     1   36690017   36770958    168      30  510209        1.653     0.049161
