# MEAN_SAMPLE_SIZE = 41137
# TOTAL_GENES = 17563
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_chemokine_c_c_motif...1         SET       6      0.63305     0.011699      0.34808     0.034487 GO_bp:go_chemokine_c_c_motif_ligand_2_secretion
GO_bp:go_rna_import_into_mit...          SET       5      0.29447     0.004968      0.29301      0.15745 GO_bp:go_rna_import_into_mitochondrion
GO_bp:go_steroid_hormone_sec...          SET      19      0.20143    0.0066218       0.1845      0.13748 GO_bp:go_steroid_hormone_secretion
GO_bp:go_corticosteroid_horm...          SET      14      0.20698    0.0058416      0.20471        0.156 GO_bp:go_corticosteroid_hormone_secretion
GO_bp:go_aldosterone_secreti...          SET       5    -0.028533  -0.00048137      0.40226      0.52827 GO_bp:go_aldosterone_secretion
GO_bp:go_glucocorticoid_secr...          SET       9      0.28929    0.0065471       0.2378      0.11191 GO_bp:go_glucocorticoid_secretion
GO_bp:go_corticosterone_secr...          SET       4     0.092246     0.001392      0.32924      0.38967 GO_bp:go_corticosterone_secretion
GO_bp:go_regulation_of_gluco...5         SET       6       0.2626     0.004853      0.37589       0.2424 GO_bp:go_regulation_of_gluconeogenesis_by_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO_bp:go_positive_regulation...316       SET       5      0.12332    0.0020806      0.40662      0.38084 GO_bp:go_positive_regulation_of_gluconeogenesis_by_positive_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO_bp:go_response_to_interle...3         SET       5       0.6458     0.010895      0.38107     0.045076 GO_bp:go_response_to_interleukin_13
GO_bp:go_copi_coated_vesicle...          SET       6      0.33524    0.0061955      0.27058      0.10768 GO_bp:go_copi_coated_vesicle_budding
GO_bp:go_cardiolipin_acyl_ch...          SET       5       0.9404     0.015865      0.42555     0.013565 GO_bp:go_cardiolipin_acyl_chain_remodeling
GO_bp:go_peptidyl_threonine_...1         SET      16    -0.048307   -0.0014574      0.19199      0.59933 GO_bp:go_peptidyl_threonine_dephosphorylation
GO_bp:go_aggrephagy                      SET       9      0.42163    0.0095424      0.29202     0.074402 GO_bp:go_aggrephagy
GO_bp:go_chondrocyte_prolife...          SET      16      0.10646    0.0032118       0.2367      0.32645 GO_bp:go_chondrocyte_proliferation
GO_bp:go_tendon_development              SET       5     -0.29962   -0.0050548         0.45      0.74723 GO_bp:go_tendon_development
GO_bp:go_response_to_macroph...          SET      12     -0.25741   -0.0067264      0.27078       0.8291 GO_bp:go_response_to_macrophage_colony_stimulating_factor
GO_bp:go_protein_localizatio...19        SET      23    -0.044925   -0.0016247      0.17292      0.60249 GO_bp:go_protein_localization_to_endosome
GO_bp:go_response_to_interle...8         SET       5      0.35498    0.0059887      0.35783       0.1606 GO_bp:go_response_to_interleukin_3
GO_bp:go_response_to_erythro...          SET       6      0.05553    0.0010262      0.38365      0.44246 GO_bp:go_response_to_erythropoietin
GO_bp:go_osteoclast_developm...          SET      17     -0.13735   -0.0042713      0.19868      0.75531 GO_bp:go_osteoclast_development
GO_bp:go_cd8_positive_alpha_...1         SET      21     0.025232     0.000872      0.21038      0.45227 GO_bp:go_cd8_positive_alpha_beta_t_cell_activation
GO_bp:go_direct_ossification             SET       6      0.28391    0.0052468      0.38043      0.22775 GO_bp:go_direct_ossification
GO_bp:go_cleavage_furrow_for...          SET       7     -0.22916   -0.0045741      0.27994      0.79348 GO_bp:go_cleavage_furrow_formation
GO_bp:go_positive_regulation...827       SET       5      0.58176    0.0098147      0.41979     0.082908 GO_bp:go_positive_regulation_of_transcription_from_rna_polymerase_ii_promoter_in_response_to_oxidative_stress
GO_bp:go_germ_cell_prolifera...          SET       5      0.15314    0.0025836      0.36929      0.33919 GO_bp:go_germ_cell_proliferation
GO_bp:go_histone_h3_k9_dimet...          SET       6      0.32394    0.0059865      0.30462      0.14381 GO_bp:go_histone_h3_k9_dimethylation
GO_bp:go_histone_h3_k9_trime...          SET      14     -0.28061   -0.0079197      0.20264      0.91693 GO_bp:go_histone_h3_k9_trimethylation
GO_bp:go_schwann_cell_migrat...          SET       3      0.22554    0.0029475      0.46698      0.31456 GO_bp:go_schwann_cell_migration
GO_bp:go_acylglycerol_acyl_c...          SET       4     -0.69609    -0.010504      0.43259       0.9462 GO_bp:go_acylglycerol_acyl_chain_remodeling
GO_bp:go_phenotypic_switching            SET       7     -0.39588   -0.0079021      0.27112      0.92787 GO_bp:go_phenotypic_switching
GO_bp:go_rna_guanine_n7_meth...          SET       6    0.0047941   8.8597e-05      0.27844      0.49313 GO_bp:go_rna_guanine_n7_methylation
GO_bp:go_peptidyl_serine_aut...          SET       8      0.33838    0.0072205      0.27333      0.10787 GO_bp:go_peptidyl_serine_autophosphorylation
GO_bp:go_cellular_response_t...54        SET      11      0.12313    0.0030806      0.25706      0.31598 GO_bp:go_cellular_response_to_increased_oxygen_levels
GO_bp:go_macrophage_colony_s...1         SET       5      0.22687    0.0038274       0.4137      0.29172 GO_bp:go_macrophage_colony_stimulating_factor_production
GO_bp:go_atrioventricular_ca...          SET       7      0.60403     0.012057      0.31336     0.026962 GO_bp:go_atrioventricular_canal_development
GO_bp:go_histone_h2a_k119_mo...          SET       8     -0.33645   -0.0071792      0.25903        0.903 GO_bp:go_histone_h2a_k119_monoubiquitination
GO_bp:go_transforming_growth...3         SET       9       0.4263    0.0096481      0.29539     0.074491 GO_bp:go_transforming_growth_factor_beta_activation
GO_bp:go_sodium_ion_export_a...          SET      13     0.089005    0.0024207      0.25227      0.36212 GO_bp:go_sodium_ion_export_across_plasma_membrane
GO_bp:go_histone_citrullinat...          SET       4    -0.029503   -0.0004452      0.59264      0.51985 GO_bp:go_histone_citrullination
GO_bp:go_calcium_import_into...          SET      10     -0.26411   -0.0063004       0.2486      0.85596 GO_bp:go_calcium_import_into_the_mitochondrion
GO_bp:go_myofibroblast_diffe...          SET       4    -0.097427   -0.0014702       0.3306      0.61588 GO_bp:go_myofibroblast_differentiation
GO_bp:go_trail_activated_apo...          SET       9      0.11742    0.0026574      0.32362      0.35837 GO_bp:go_trail_activated_apoptotic_signaling_pathway
GO_bp:go_cell_death_in_respo...1         SET      22     -0.18901   -0.0066855      0.18569      0.84562 GO_bp:go_cell_death_in_response_to_hydrogen_peroxide
GO_bp:go_neuron_death_in_res...2         SET      23    -0.010465  -0.00037847      0.18077      0.52308 GO_bp:go_neuron_death_in_response_to_oxidative_stress
GO_bp:go_neuron_death_in_res...1         SET       4      0.24881    0.0037546       0.4349      0.28363 GO_bp:go_neuron_death_in_response_to_hydrogen_peroxide
GO_bp:go_neuron_intrinsic_ap...          SET       7   -0.0065297  -0.00013034      0.34291       0.5076 GO_bp:go_neuron_intrinsic_apoptotic_signaling_pathway_in_response_to_oxidative_stress
GO_bp:go_intrinsic_apoptotic...6         SET       5     -0.16518   -0.0027868      0.34355      0.68467 GO_bp:go_intrinsic_apoptotic_signaling_pathway_in_response_to_hydrogen_peroxide
GO_bp:go_regulation_of_trans...17        SET       8     0.036942   0.00078829      0.32188      0.45431 GO_bp:go_regulation_of_translation_in_response_to_endoplasmic_reticulum_stress
GO_bp:go_eif2alpha_phosphory...          SET       6     0.022727   0.00042001      0.37126      0.47559 GO_bp:go_eif2alpha_phosphorylation_in_response_to_endoplasmic_reticulum_stress
GO_bp:go_atf6_mediated_unfol...          SET       7      0.37411    0.0074675      0.32921      0.12791 GO_bp:go_atf6_mediated_unfolded_protein_response
GO_bp:go_dopaminergic_neuron...1         SET       5      -0.5268   -0.0088876      0.42502      0.89241 GO_bp:go_dopaminergic_neuron_axon_guidance
GO_bp:go_paracrine_signaling             SET       7    -0.042458  -0.00084749      0.31714      0.55325 GO_bp:go_paracrine_signaling
GO_bp:go_opioid_receptor_sig...          SET      10      0.21131    0.0050409        0.298      0.23914 GO_bp:go_opioid_receptor_signaling_pathway
GO_bp:go_netrin_activated_si...          SET      12      0.53651     0.014019      0.24968     0.015834 GO_bp:go_netrin_activated_signaling_pathway
GO_bp:go_reelin_mediated_sig...          SET       7    -0.026723   -0.0005334      0.38602       0.5276 GO_bp:go_reelin_mediated_signaling_pathway
GO_bp:go_apolipoprotein_a_i_...          SET       6      0.10634    0.0019653      0.36888      0.38657 GO_bp:go_apolipoprotein_a_i_mediated_signaling_pathway
GO_bp:go_non_canonical_wnt_s...2         SET       7      0.74103     0.014791      0.33748      0.01406 GO_bp:go_non_canonical_wnt_signaling_pathway_via_mapk_cascade
GO_bp:go_positive_regulation...247       SET       5     -0.38665   -0.0065231      0.40496      0.83015 GO_bp:go_positive_regulation_of_endothelial_cell_chemotaxis_by_vegf_activated_vascular_endothelial_growth_factor_receptor_signaling_pathway
GO_bp:go_transforming_growth...6         SET       5      0.52632    0.0088794       0.4141      0.10187 GO_bp:go_transforming_growth_factor_beta_secretion
GO_bp:go_collagen_activated_...2         SET       7    -0.057404   -0.0011458      0.37206      0.56131 GO_bp:go_collagen_activated_tyrosine_kinase_receptor_signaling_pathway
GO_bp:go_collagen_activated_...1         SET      10    -0.082926   -0.0019782      0.30531      0.60704 GO_bp:go_collagen_activated_signaling_pathway
GO_bp:go_p38mapk_cascade                 SET      38     0.048877    0.0022711      0.14361       0.3668 GO_bp:go_p38mapk_cascade
GO_bp:go_positive_regulation...130       SET       7     -0.53469    -0.010673       0.3438      0.94004 GO_bp:go_positive_regulation_of_cell_migration_by_vascular_endothelial_growth_factor_signaling_pathway
GO_bp:go_nodal_signaling_pat...          SET      14      0.04703    0.0013273      0.23192      0.41965 GO_bp:go_nodal_signaling_pathway
GO_bp:go_interleukin_7_media...          SET      20    -0.022771  -0.00076802      0.17506      0.55175 GO_bp:go_interleukin_7_mediated_signaling_pathway
GO_bp:go_interleukin_21_medi...          SET       7     0.035448   0.00070757       0.3703      0.46187 GO_bp:go_interleukin_21_mediated_signaling_pathway
GO_bp:go_macrophage_colony_s...2         SET       6     -0.25504   -0.0047132      0.37783      0.75016 GO_bp:go_macrophage_colony_stimulating_factor_signaling_pathway
GO_bp:go_interleukin_23_medi...          SET       9    -0.012278  -0.00027788      0.29215      0.51676 GO_bp:go_interleukin_23_mediated_signaling_pathway
GO_bp:go_interleukin_3_media...          SET       4     -0.11027   -0.0016639      0.48133       0.5906 GO_bp:go_interleukin_3_mediated_signaling_pathway
GO_bp:go_angiotensin_activat...          SET      10     -0.12557   -0.0029954      0.27333      0.67702 GO_bp:go_angiotensin_activated_signaling_pathway
GO_bp:go_somatostatin_recept...          SET       4     -0.41977   -0.0063344      0.48683      0.80572 GO_bp:go_somatostatin_receptor_signaling_pathway
GO_bp:go_cannabinoid_signali...          SET       7      0.61328     0.012241       0.3294     0.031326 GO_bp:go_cannabinoid_signaling_pathway
GO_bp:go_nerve_growth_factor...          SET      12      0.13006    0.0033987      0.26111      0.30921 GO_bp:go_nerve_growth_factor_signaling_pathway
GO_bp:go_torc1_signaling                 SET      35    -0.019792   -0.0008827      0.14005      0.55619 GO_bp:go_torc1_signaling
GO_bp:go_torc2_signaling                 SET       6     -0.45092   -0.0083333      0.36178      0.89368 GO_bp:go_torc2_signaling
GO_bp:go_cytoplasmic_pattern...2         SET      24      0.26891    0.0099343      0.15982     0.046234 GO_bp:go_cytoplasmic_pattern_recognition_receptor_signaling_pathway_in_response_to_virus
GO_bp:go_rig_i_signaling_pat...          SET      18      0.40293     0.012893      0.20174     0.022903 GO_bp:go_rig_i_signaling_pathway
GO_bp:go_mda_5_signaling_pat...          SET       9      0.17589    0.0039808      0.22447      0.21664 GO_bp:go_mda_5_signaling_pathway
GO_bp:go_negative_regulation...721       SET      10      0.43005     0.010259      0.23673     0.034644 GO_bp:go_negative_regulation_of_viral_induced_cytoplasmic_pattern_recognition_receptor_signaling_pathway
GO_bp:go_regulation_of_mda_5...          SET       6      0.24195    0.0044714      0.28128      0.19485 GO_bp:go_regulation_of_mda_5_signaling_pathway
GO_bp:go_negative_regulation...597       SET       8      0.62434     0.013322      0.29446     0.016999 GO_bp:go_negative_regulation_of_rig_i_signaling_pathway
GO_bp:go_single_stranded_vir...          SET      17    -0.068315   -0.0021244      0.20506      0.63049 GO_bp:go_single_stranded_viral_rna_replication_via_double_stranded_dna_intermediate
GO_bp:go_viral_rna_genome_re...          SET      30     0.082054    0.0033885      0.15628      0.29978 GO_bp:go_viral_rna_genome_replication
GO_bp:go_viral_budding_via_h...          SET      20    -0.043365   -0.0014626      0.20103      0.58539 GO_bp:go_viral_budding_via_host_escrt_complex
GO_bp:go_regulation_of_growt...3         SET       7      0.18938    0.0037802      0.35592      0.29734 GO_bp:go_regulation_of_growth_rate
GO_bp:go_embryonic_cleavage              SET       6     -0.20136   -0.0037213      0.32868      0.72994 GO_bp:go_embryonic_cleavage
GO_bp:go_snrna_modification              SET       4     0.033444   0.00050468      0.39106      0.46592 GO_bp:go_snrna_modification
GO_bp:go_dna_endoreduplicati...          SET       8     -0.12764   -0.0027237      0.33668       0.6477 GO_bp:go_dna_endoreduplication
GO_bp:go_chemokine_biosynthe...          SET      10      0.17949    0.0042818      0.30679      0.27926 GO_bp:go_chemokine_biosynthetic_process
GO_bp:go_epithelial_fluid_tr...          SET       8       0.4818     0.010281      0.32338     0.068136 GO_bp:go_epithelial_fluid_transport
GO_bp:go_olfactory_behavior              SET      10      0.31827    0.0075926       0.2978       0.1426 GO_bp:go_olfactory_behavior
GO_bp:go_intraciliary_transp...1         SET      51    -0.069786   -0.0037552      0.11048      0.73619 GO_bp:go_intraciliary_transport
GO_bp:go_interleukin_12_bios...          SET       6      0.11046    0.0020413      0.34401      0.37407 GO_bp:go_interleukin_12_biosynthetic_process
GO_bp:go_type_2_immune_respo...          SET      31     -0.10362   -0.0043496      0.16403      0.73621 GO_bp:go_type_2_immune_response
GO_bp:go_interleukin_2_biosy...          SET      19      -0.3202    -0.010526      0.20624      0.93973 GO_bp:go_interleukin_2_biosynthetic_process
GO_bp:go_interferon_gamma_bi...          SET      13       0.1595    0.0043379      0.27607      0.28172 GO_bp:go_interferon_gamma_biosynthetic_process
GO_bp:go_t_cell_activation               SET     397      0.02601    0.0038662     0.044572      0.27977 GO_bp:go_t_cell_activation
GO_bp:go_monocyte_activation             SET       8       0.3316    0.0070759      0.32716       0.1554 GO_bp:go_monocyte_activation
GO_bp:go_endothelial_cell_ac...          SET      10        0.116    0.0027673      0.31168      0.35488 GO_bp:go_endothelial_cell_activation
GO_bp:go_regulation_of_cell_...33        SET    1391     0.014792    0.0039946     0.024061      0.26936 GO_bp:go_regulation_of_cell_population_proliferation
GO_bp:go_neurotransmitter_ca...          SET      16      0.27994    0.0084456      0.23297      0.11476 GO_bp:go_neurotransmitter_catabolic_process
GO_bp:go_meiotic_dna_double_...1         SET       6      0.33338    0.0061611      0.30585      0.13786 GO_bp:go_meiotic_dna_double_strand_break_formation
GO_bp:go_strand_invasion                 SET       5    -0.042794  -0.00072198      0.33857      0.55029 GO_bp:go_strand_invasion
GO_bp:go_lipoprotein_catabol...          SET      12      -0.4228    -0.011048      0.25728      0.94983 GO_bp:go_lipoprotein_catabolic_process
GO_bp:go_xenobiotic_cataboli...          SET      11     -0.44588    -0.011155      0.23577      0.97069 GO_bp:go_xenobiotic_catabolic_process
GO_bp:go_ketone_catabolic_pr...          SET       9     0.081156    0.0018367      0.27347      0.38332 GO_bp:go_ketone_catabolic_process
GO_bp:go_interleukin_1_biosy...          SET       5      0.22359    0.0037722      0.31845       0.2413 GO_bp:go_interleukin_1_biosynthetic_process
GO_bp:go_interleukin_6_biosy...          SET      18    -0.078523   -0.0025126       0.1917      0.65895 GO_bp:go_interleukin_6_biosynthetic_process
GO_bp:go_interleukin_8_biosy...          SET       9      0.20892    0.0047284      0.31512      0.25367 GO_bp:go_interleukin_8_biosynthetic_process
GO_bp:go_establishment_of_pl...2         SET      16    -0.038014   -0.0011469      0.21084      0.57154 GO_bp:go_establishment_of_planar_polarity_of_embryonic_epithelium
GO_bp:go_mature_ribosome_ass...          SET       5      0.14479    0.0024427      0.35188      0.34037 GO_bp:go_mature_ribosome_assembly
GO_bp:go_dna_protection                  SET       4    -0.061128  -0.00092244       0.4881      0.54983 GO_bp:go_dna_protection
GO_bp:go_regulation_of_cytol...          SET      14     -0.57577     -0.01625      0.21314      0.99654 GO_bp:go_regulation_of_cytolysis
GO_bp:go_susceptibility_to_n...          SET       9  -0.00019971  -4.5199e-06      0.37401      0.50021 GO_bp:go_susceptibility_to_natural_killer_cell_mediated_cytotoxicity
GO_bp:go_purine_nucleoside_m...1         SET      34    -0.039529   -0.0017376      0.14578      0.60686 GO_bp:go_purine_nucleoside_metabolic_process
GO_bp:go_negative_regulation...547       SET      12     -0.10348   -0.0027039       0.2453      0.66342 GO_bp:go_negative_regulation_of_protein_import_into_nucleus
GO_bp:go_negative_regulation...157       SET       4      0.52266     0.007887       0.4201      0.10674 GO_bp:go_negative_regulation_of_circadian_sleep_wake_cycle_sleep
GO_bp:go_fat_soluble_vitamin...1         SET      14      0.66936     0.018891       0.2359    0.0022769 GO_bp:go_fat_soluble_vitamin_biosynthetic_process
GO_bp:go_fat_soluble_vitamin...2         SET       9     -0.42047   -0.0095161      0.35672      0.88073 GO_bp:go_fat_soluble_vitamin_catabolic_process
GO_bp:go_water_soluble_vitam...1         SET       7     -0.10472   -0.0020903      0.26312      0.65468 GO_bp:go_water_soluble_vitamin_biosynthetic_process
GO_bp:go_vitamin_d_biosynthe...          SET      11      0.66978     0.016757      0.26501    0.0057507 GO_bp:go_vitamin_d_biosynthetic_process
GO_bp:go_norepinephrine_meta...          SET       4      0.15128    0.0022828      0.50103      0.38135 GO_bp:go_norepinephrine_metabolic_process
GO_bp:go_dopamine_biosynthet...          SET      11      0.41983     0.010504      0.26776     0.058456 GO_bp:go_dopamine_biosynthetic_process
GO_bp:go_dopamine_catabolic_...          SET       4     -0.23794   -0.0035906      0.49884      0.68331 GO_bp:go_dopamine_catabolic_process
GO_bp:go_norepinephrine_bios...          SET       6      0.15372    0.0028408      0.40781      0.35311 GO_bp:go_norepinephrine_biosynthetic_process
GO_bp:go_choline_catabolic_p...          SET       6      0.23966    0.0044291       0.4331      0.29001 GO_bp:go_choline_catabolic_process
GO_bp:go_indole_containing_c...1         SET       4      0.52327    0.0078962       0.4499      0.12241 GO_bp:go_indole_containing_compound_biosynthetic_process
GO_bp:go_indole_containing_c...2         SET      10     0.009428   0.00022491      0.24416       0.4846 GO_bp:go_indole_containing_compound_catabolic_process
GO_bp:go_melanin_biosyntheti...          SET      19     0.060965    0.0020042      0.19005      0.37419 GO_bp:go_melanin_biosynthetic_process
GO_bp:go_hormone_catabolic_p...          SET      13      0.41223     0.011211      0.25378     0.052161 GO_bp:go_hormone_catabolic_process
GO_bp:go_outer_ear_morphogen...          SET       9      -0.7452    -0.016865      0.30345      0.99297 GO_bp:go_outer_ear_morphogenesis
GO_bp:go_positive_regulation...593       SET      11    -0.079357   -0.0019854        0.265       0.6177 GO_bp:go_positive_regulation_of_odontogenesis
GO_bp:go_positive_regulation...594       SET       5      0.10397    0.0017541       0.3773      0.39144 GO_bp:go_positive_regulation_of_odontogenesis_of_dentin_containing_tooth
GO_bp:go_inner_ear_auditory_...          SET      29    -0.039319   -0.0015964      0.16772      0.59267 GO_bp:go_inner_ear_auditory_receptor_cell_differentiation
GO_bp:go_gamma_delta_t_cell_...2         SET       9      0.23938    0.0054177      0.31024      0.22018 GO_bp:go_gamma_delta_t_cell_differentiation
GO_bp:go_serine_phosphorylat...          SET      20     0.034304     0.001157      0.20948      0.43496 GO_bp:go_serine_phosphorylation_of_stat_protein
GO_bp:go_positive_regulation...856       SET      49      0.26495     0.013976      0.12624     0.017921 GO_bp:go_positive_regulation_of_tyrosine_phosphorylation_of_stat_protein
GO_bp:go_negative_regulation...705       SET      10    0.0049092   0.00011711      0.27146      0.49279 GO_bp:go_negative_regulation_of_tyrosine_phosphorylation_of_stat_protein
GO_bp:go_tumor_necrosis_fact...1         SET      18    -0.078277   -0.0025047      0.19184      0.65837 GO_bp:go_tumor_necrosis_factor_biosynthetic_process
GO_bp:go_positive_regulation...849       SET      11    -0.080115   -0.0020044       0.2358      0.63298 GO_bp:go_positive_regulation_of_tumor_necrosis_factor_biosynthetic_process
GO_bp:go_negative_regulation...697       SET       4     -0.12903   -0.0019471      0.47526      0.60699 GO_bp:go_negative_regulation_of_tumor_necrosis_factor_biosynthetic_process
GO_bp:go_hyperosmotic_salini...          SET       7     0.052733    0.0010526        0.274      0.42369 GO_bp:go_hyperosmotic_salinity_response
GO_bp:go_hemoglobin_biosynth...          SET       7     -0.05868   -0.0011713      0.35555      0.56554 GO_bp:go_hemoglobin_biosynthetic_process
GO_bp:go_negative_regulation...280       SET       5     -0.30636   -0.0051686       0.3984      0.77904 GO_bp:go_negative_regulation_of_hair_cycle
GO_bp:go_anagen                          SET       5      0.22066    0.0037227      0.31955      0.24493 GO_bp:go_anagen
GO_bp:go_regulation_of_mesod...4         SET       6     -0.69631    -0.012868      0.35489      0.97511 GO_bp:go_regulation_of_mesodermal_cell_fate_specification
GO_bp:go_retinal_cone_cell_d...          SET      10      0.32099    0.0076575      0.30399      0.14551 GO_bp:go_retinal_cone_cell_differentiation
GO_bp:go_sperm_ejaculation               SET       5      0.19895    0.0033564      0.47368      0.33725 GO_bp:go_sperm_ejaculation
GO_bp:go_thiamine_containing...          SET       5     -0.21562   -0.0036377      0.41932      0.69645 GO_bp:go_thiamine_containing_compound_metabolic_process
GO_bp:go_circadian_sleep_wak...1         SET      22      0.26601     0.009409      0.18209     0.072039 GO_bp:go_circadian_sleep_wake_cycle
GO_bp:go_circadian_sleep_wak...3         SET       4      0.10987    0.0016579      0.44475      0.40244 GO_bp:go_circadian_sleep_wake_cycle_rem_sleep
GO_bp:go_circadian_sleep_wak...2         SET       9      0.47406     0.010729      0.30073     0.057479 GO_bp:go_circadian_sleep_wake_cycle_non_rem_sleep
GO_bp:go_drinking_behavior               SET       6      0.12239    0.0022619      0.38719      0.37596 GO_bp:go_drinking_behavior
GO_bp:go_long_chain_fatty_ac...2         SET       5    0.0045173    7.621e-05      0.39741      0.49547 GO_bp:go_long_chain_fatty_acid_catabolic_process
GO_bp:go_long_chain_fatty_ac...1         SET      22     -0.14657   -0.0051842      0.18679      0.78366 GO_bp:go_long_chain_fatty_acid_biosynthetic_process
GO_bp:go_very_long_chain_fat...1         SET       4    0.0011179   1.6869e-05      0.35096      0.49873 GO_bp:go_very_long_chain_fatty_acid_catabolic_process
GO_bp:go_atp_synthesis_coupl...          SET      77     -0.16673    -0.011016     0.091824      0.96529 GO_bp:go_atp_synthesis_coupled_electron_transport
GO_bp:go_trna_3_end_processi...          SET       7     -0.26701   -0.0053298      0.31389      0.80251 GO_bp:go_trna_3_end_processing
GO_bp:go_mrna_transcription_...          SET      17     -0.17643   -0.0054866      0.19117      0.82196 GO_bp:go_mrna_transcription_by_rna_polymerase_ii
GO_bp:go_nucleolar_large_rrn...          SET      14      0.45342     0.012797       0.2036      0.01298 GO_bp:go_nucleolar_large_rrna_transcription_by_rna_polymerase_i
GO_bp:go_snrna_transcription...          SET       6    -0.029595  -0.00054693      0.30792      0.53828 GO_bp:go_snrna_transcription_by_rna_polymerase_iii
GO_bp:go_antibiotic_transport            SET      10     -0.35384   -0.0084412      0.27648      0.89969 GO_bp:go_antibiotic_transport
GO_bp:go_xenobiotic_transport            SET       8     -0.35189   -0.0075087      0.25371      0.91726 GO_bp:go_xenobiotic_transport
GO_bp:go_d_amino_acid_transp...          SET       7     0.069804    0.0013933      0.36218      0.42359 GO_bp:go_d_amino_acid_transport
GO_bp:go_activation_of_janus...          SET      13    0.0061955    0.0001685       0.2474      0.49001 GO_bp:go_activation_of_janus_kinase_activity
GO_bp:go_amyloid_precursor_p...1         SET      11     -0.62335    -0.015596      0.27843      0.98741 GO_bp:go_amyloid_precursor_protein_biosynthetic_process
GO_bp:go_negative_regulation...25        SET       5     -0.25478   -0.0042984      0.43531      0.72082 GO_bp:go_negative_regulation_of_amyloid_precursor_protein_biosynthetic_process
GO_bp:go_amyloid_precursor_p...2         SET      36      0.15555    0.0070354      0.14321      0.13871 GO_bp:go_amyloid_precursor_protein_catabolic_process
GO_bp:go_sequestering_of_act...          SET       5     0.040835   0.00068892      0.48555      0.46649 GO_bp:go_sequestering_of_actin_monomers
GO_bp:go_regulation_of_golgi...2         SET       8      0.13487    0.0028779      0.27626      0.31271 GO_bp:go_regulation_of_golgi_to_plasma_membrane_protein_transport
GO_bp:go_camera_type_eye_dev...          SET     287     0.013618    0.0017266     0.052671        0.398 GO_bp:go_camera_type_eye_development
GO_bp:go_negative_regulation...390       SET      12    -0.098895   -0.0025842      0.26655      0.64468 GO_bp:go_negative_regulation_of_macrophage_activation
GO_bp:go_peptide_biosyntheti...          SET     578    -0.014546   -0.0025951     0.034892      0.66162 GO_bp:go_peptide_biosynthetic_process
GO_bp:go_penile_erection                 SET       8     0.094225    0.0020106      0.34127      0.39124 GO_bp:go_penile_erection
GO_bp:go_amino_acid_salvage              SET       7      0.29108    0.0058102      0.30053      0.16639 GO_bp:go_amino_acid_salvage
GO_bp:go_replication_fork_ar...          SET       5      0.12485    0.0021064      0.29903      0.33815 GO_bp:go_replication_fork_arrest
GO_bp:go_negative_regulation...713       SET      10      0.10371    0.0024741      0.25046      0.33941 GO_bp:go_negative_regulation_of_vascular_permeability
GO_bp:go_surfactant_homeosta...          SET      11     -0.10812   -0.0027051        0.306      0.63808 GO_bp:go_surfactant_homeostasis
GO_bp:go_snorna_processing               SET      10      0.19135    0.0045647      0.25756      0.22877 GO_bp:go_snorna_processing
GO_bp:go_induction_of_bacter...          SET       4      0.11091    0.0016737      0.48778      0.41007 GO_bp:go_induction_of_bacterial_agglutination
GO_bp:go_response_to_leucine             SET      14      0.17958    0.0050683      0.22083      0.20805 GO_bp:go_response_to_leucine
GO_bp:go_telomere_maintenanc...1         SET      12      0.10202    0.0026658      0.22279      0.32352 GO_bp:go_telomere_maintenance_in_response_to_dna_damage
GO_bp:go_anoikis                         SET      32     -0.10973   -0.0046797      0.14548      0.77465 GO_bp:go_anoikis
GO_bp:go_response_to_morphine            SET      30      0.14036    0.0057961       0.1527      0.17902 GO_bp:go_response_to_morphine
GO_bp:go_negative_regulation...401       SET       5      0.46134    0.0077832      0.34937     0.093344 GO_bp:go_negative_regulation_of_mast_cell_degranulation
GO_bp:go_eosinophil_activati...          SET       5      0.50881    0.0085841      0.37216     0.085793 GO_bp:go_eosinophil_activation
GO_bp:go_regulation_of_neutr...2         SET       7      0.24072    0.0048049       0.3495       0.2455 GO_bp:go_regulation_of_neutrophil_degranulation
GO_bp:go_natural_killer_cell...5         SET       6     -0.47608   -0.0087982      0.29981      0.94384 GO_bp:go_natural_killer_cell_degranulation
GO_bp:go_enucleate_erythrocy...          SET       8     -0.23682   -0.0050533      0.26552      0.81377 GO_bp:go_enucleate_erythrocyte_differentiation
GO_bp:go_regulation_of_cd4_p...2         SET      43    -0.031242    -0.001544      0.13404      0.59215 GO_bp:go_regulation_of_cd4_positive_alpha_beta_t_cell_differentiation
GO_bp:go_cd4_positive_alpha_...3         SET      15      0.26545    0.0077546      0.21904      0.11278 GO_bp:go_cd4_positive_alpha_beta_t_cell_lineage_commitment
GO_bp:go_cd8_positive_alpha_...2         SET      13     -0.20387   -0.0055447       0.2708      0.77422 GO_bp:go_cd8_positive_alpha_beta_t_cell_differentiation
GO_bp:go_regulation_of_cd8_p...2         SET       6      0.32355    0.0059794      0.39465      0.20616 GO_bp:go_regulation_of_cd8_positive_alpha_beta_t_cell_differentiation
