# TOTAL_GENES = 18808
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_positive_regulation...188       SET       5      0.16289    0.0026556      0.47827      0.36671 GO_bp:go_positive_regulation_of_cyclic_nucleotide_phosphodiesterase_activity
GO_bp:go_negative_regulation...165       SET       4      0.88527     0.012909       0.4956     0.037037 GO_bp:go_negative_regulation_of_cyclic_nucleotide_phosphodiesterase_activity
GO_bp:go_kinetochore_assembly            SET      15      0.39461      0.01114      0.26553     0.068632 GO_bp:go_kinetochore_assembly
GO_bp:go_regulation_of_neuro...19        SET      11     0.011075   0.00026776      0.32582      0.48644 GO_bp:go_regulation_of_neurotrophin_trk_receptor_signaling_pathway
GO_bp:go_positive_regulation...572       SET       7    -0.071168   -0.0013727      0.38496      0.57333 GO_bp:go_positive_regulation_of_neurotrophin_trk_receptor_signaling_pathway
GO_bp:go_response_to_nitrosa...          SET      10     -0.17564   -0.0040491      0.33023      0.70259 GO_bp:go_response_to_nitrosative_stress
GO_bp:go_detoxification_of_n...          SET       5     -0.44076   -0.0071857      0.61078      0.76473 GO_bp:go_detoxification_of_nitrogen_compound
GO_bp:go_response_to_cortisol            SET       5     -0.15875    -0.002588      0.55619      0.61234 GO_bp:go_response_to_cortisol
GO_bp:go_microtubule_nucleat...2         SET       6     -0.28855   -0.0051532      0.43045      0.74868 GO_bp:go_microtubule_nucleation_by_interphase_microtubule_organizing_center
GO_bp:go_microtubule_nucleat...3         SET       8     -0.36715   -0.0075707      0.38197      0.83177 GO_bp:go_microtubule_nucleation_by_microtubule_organizing_center
GO_bp:go_regulation_of_ubiqu...3         SET      48    -0.036891   -0.0018613      0.15566      0.59367 GO_bp:go_regulation_of_ubiquitin_protein_transferase_activity
GO_bp:go_positive_regulation...859       SET      30     0.063101    0.0025182      0.18986      0.36981 GO_bp:go_positive_regulation_of_ubiquitin_protein_transferase_activity
GO_bp:go_negative_regulation...708       SET      16     -0.22217   -0.0064773      0.28523      0.78197 GO_bp:go_negative_regulation_of_ubiquitin_protein_transferase_activity
GO_bp:go_myoblast_proliferat...          SET      17    -0.051502   -0.0015477      0.23344      0.58731 GO_bp:go_myoblast_proliferation
GO_bp:go_myoblast_migration              SET      13      0.34416    0.0090453      0.26905      0.10043 GO_bp:go_myoblast_migration
GO_bp:go_corticotropin_secre...          SET       6      0.56338     0.010061      0.49731      0.12865 GO_bp:go_corticotropin_secretion
GO_bp:go_positive_regulation...184       SET       4      0.55669    0.0081179      0.54668      0.15427 GO_bp:go_positive_regulation_of_corticotropin_secretion
GO_bp:go_regulation_of_corti...          SET       6       0.7247     0.012942      0.41881      0.04179 GO_bp:go_regulation_of_cortisol_secretion
GO_bp:go_positive_regulation...185       SET       5      0.54873     0.008946      0.49465      0.13365 GO_bp:go_positive_regulation_of_cortisol_secretion
GO_bp:go_positive_regulation...768       SET      52    0.0071758    0.0003768      0.15993      0.48211 GO_bp:go_positive_regulation_of_stress_fiber_assembly
GO_bp:go_elastin_metabolic_p...          SET       5     -0.50616    -0.008252      0.46682      0.86087 GO_bp:go_elastin_metabolic_process
GO_bp:go_keratinocyte_migrat...          SET      20      0.27176    0.0088574      0.27056      0.15759 GO_bp:go_keratinocyte_migration
GO_bp:go_regulation_of_kerat...2         SET      14      0.42763     0.011663      0.32847     0.096487 GO_bp:go_regulation_of_keratinocyte_migration
GO_bp:go_flavone_metabolic_p...          SET       6     -0.10581   -0.0018896         0.41      0.60183 GO_bp:go_flavone_metabolic_process
GO_bp:go_positive_regulation...506       SET       9    -0.052203   -0.0011417      0.33482      0.56195 GO_bp:go_positive_regulation_of_mitochondrial_calcium_ion_concentration
GO_bp:go_histone_h3_k9_methy...          SET      34      0.42332     0.017983      0.16936    0.0062219 GO_bp:go_histone_h3_k9_methylation
GO_bp:go_negative_regulation...291       SET       4      0.24172    0.0035248      0.45262      0.29666 GO_bp:go_negative_regulation_of_histone_h3_k4_methylation
GO_bp:go_negative_regulation...292       SET      12       0.4217     0.010649      0.26845     0.058116 GO_bp:go_negative_regulation_of_histone_h3_k9_methylation
GO_bp:go_positive_regulation...354       SET      10      0.40056     0.009234      0.31974      0.10515 GO_bp:go_positive_regulation_of_histone_h3_k9_methylation
GO_bp:go_negative_regulation...472       SET       5      0.36527     0.005955      0.51091      0.23733 GO_bp:go_negative_regulation_of_neurotransmitter_uptake
GO_bp:go_positive_regulation...571       SET       6     -0.37765   -0.0067443      0.43676      0.80638 GO_bp:go_positive_regulation_of_neurotransmitter_uptake
GO_bp:go_regulation_of_dopam...2         SET       8     0.033615   0.00069316        0.366      0.46341 GO_bp:go_regulation_of_dopamine_uptake_involved_in_synaptic_transmission
GO_bp:go_response_to_hydrost...          SET       5     -0.36608   -0.0059682      0.49975      0.76807 GO_bp:go_response_to_hydrostatic_pressure
GO_bp:go_exocyst_localization            SET       9     -0.70022    -0.015314      0.38921      0.96399 GO_bp:go_exocyst_localization
GO_bp:go_histamine_transport             SET      10     0.012115   0.00027928      0.36345       0.4867 GO_bp:go_histamine_transport
GO_bp:go_serotonin_uptake                SET       5        1.005     0.016384      0.46481     0.015312 GO_bp:go_serotonin_uptake
GO_bp:go_actin_filament_netw...          SET       7     -0.09268   -0.0017877      0.40927      0.58957 GO_bp:go_actin_filament_network_formation
GO_bp:go_endoplasmic_reticul...2         SET       6    -0.050737  -0.00090609       0.3825      0.55276 GO_bp:go_endoplasmic_reticulum_localization
GO_bp:go_establishment_of_or...          SET     470     0.082614     0.012896     0.046456     0.037686 GO_bp:go_establishment_of_organelle_localization
GO_bp:go_maintenance_of_orga...          SET      11     -0.24091   -0.0058246      0.24453      0.83773 GO_bp:go_maintenance_of_organelle_location
GO_bp:go_establishment_of_ce...2         SET       7     0.082571    0.0015927      0.40503      0.41923 GO_bp:go_establishment_of_centrosome_localization
GO_bp:go_maintenance_of_cent...          SET       6     -0.15615   -0.0027887      0.33504      0.67941 GO_bp:go_maintenance_of_centrosome_location
GO_bp:go_membrane_raft_local...          SET       6       0.2174    0.0038825      0.46361      0.31956 GO_bp:go_membrane_raft_localization
GO_bp:go_actin_cortical_patc...          SET       6     -0.44023   -0.0078619      0.40804      0.85967 GO_bp:go_actin_cortical_patch_localization
GO_bp:go_membrane_disruption...          SET       8     -0.18139   -0.0037403      0.37762      0.68451 GO_bp:go_membrane_disruption_in_other_organism
GO_bp:go_establishment_of_go...          SET       8      0.56261     0.011601      0.36373     0.060966 GO_bp:go_establishment_of_golgi_localization
GO_bp:go_pointed_end_actin_f...          SET       7      0.40496    0.0078112      0.36909      0.13629 GO_bp:go_pointed_end_actin_filament_capping
GO_bp:go_regulation_of_killi...          SET      15     0.042065    0.0011875      0.28896      0.44213 GO_bp:go_regulation_of_killing_of_cells_of_other_organism
GO_bp:go_positive_regulation...431       SET      12      0.27058    0.0068325       0.3425      0.21477 GO_bp:go_positive_regulation_of_killing_of_cells_of_other_organism
GO_bp:go_cytolysis_in_other_...          SET       8    -0.047598  -0.00098147      0.33486      0.55652 GO_bp:go_cytolysis_in_other_organism
GO_bp:go_protein_de_adp_ribo...          SET       5      0.78392      0.01278      0.52949     0.069375 GO_bp:go_protein_de_adp_ribosylation
GO_bp:go_meiotic_sister_chro...          SET       4      0.12742     0.001858      0.58848      0.41429 GO_bp:go_meiotic_sister_chromatid_cohesion_centromeric
GO_bp:go_actin_crosslink_for...          SET       8      0.71562     0.014756      0.39746     0.035899 GO_bp:go_actin_crosslink_formation
GO_bp:go_nitric_oxide_syntha...          SET      18      0.22071    0.0068247      0.24324      0.18212 GO_bp:go_nitric_oxide_synthase_biosynthetic_process
GO_bp:go_medium_chain_fatty_...1         SET       6       0.1644    0.0029359      0.45145      0.35788 GO_bp:go_medium_chain_fatty_acid_biosynthetic_process
GO_bp:go_medium_chain_fatty_...2         SET       5      -0.4055   -0.0066108      0.52338      0.78075 GO_bp:go_medium_chain_fatty_acid_catabolic_process
GO_bp:go_modification_of_mor...2         SET     105      0.24315     0.018117       0.1043     0.009873 GO_bp:go_modification_of_morphology_or_physiology_of_other_organism_involved_in_symbiotic_interaction
GO_bp:go_regulation_of_synap...3         SET       7     -0.17715   -0.0034169      0.38326      0.67803 GO_bp:go_regulation_of_synapse_structural_plasticity
GO_bp:go_entry_into_other_or...          SET     128      0.05002    0.0041125     0.093151      0.29564 GO_bp:go_entry_into_other_organism_involved_in_symbiotic_interaction
GO_bp:go_disruption_by_host_...          SET      13     0.028415    0.0007468      0.28259      0.45995 GO_bp:go_disruption_by_host_of_symbiont_cells
GO_bp:go_mitochondrial_depol...          SET      22     -0.28592   -0.0097731      0.23655       0.8866 GO_bp:go_mitochondrial_depolarization
GO_bp:go_regulation_of_cardi...15        SET       8     -0.45869   -0.0094583      0.38797      0.88145 GO_bp:go_regulation_of_cardioblast_differentiation
GO_bp:go_positive_regulation...96        SET       6     -0.57219    -0.010219      0.50768      0.87014 GO_bp:go_positive_regulation_of_cardioblast_differentiation
GO_bp:go_positive_regulation...299       SET      25    -0.078617   -0.0028644      0.21742      0.64117 GO_bp:go_positive_regulation_of_focal_adhesion_assembly
GO_bp:go_positive_regulation...507       SET      10     -0.40385   -0.0093098      0.36989      0.86253 GO_bp:go_positive_regulation_of_mitochondrial_depolarization
GO_bp:go_establishment_of_pi...          SET      22     -0.10542   -0.0036034      0.21622      0.68706 GO_bp:go_establishment_of_pigment_granule_localization
GO_bp:go_negative_regulation...252       SET      10     0.082829    0.0019095      0.30435      0.39275 GO_bp:go_negative_regulation_of_fibrinolysis
GO_bp:go_synaptic_transmissi...3         SET      43      0.24457     0.011681      0.16961     0.074668 GO_bp:go_synaptic_transmission_gabaergic
GO_bp:go_catecholamine_uptak...          SET      11     0.069192    0.0016729      0.33305      0.41771 GO_bp:go_catecholamine_uptake_involved_in_synaptic_transmission
GO_bp:go_l_glutamate_import              SET      13     -0.11567   -0.0030402       0.3251        0.639 GO_bp:go_l_glutamate_import
GO_bp:go_negative_regulation...23        SET      12      0.43001     0.010859      0.35004      0.10964 GO_bp:go_negative_regulation_of_amino_acid_transport
GO_bp:go_negative_regulation...644       SET       7       1.0523     0.020297      0.47688     0.013679 GO_bp:go_negative_regulation_of_synapse_assembly
GO_bp:go_negative_regulation...649       SET       9     -0.20305   -0.0044408      0.39785       0.6951 GO_bp:go_negative_regulation_of_synaptic_transmission_glutamatergic
GO_bp:go_negative_regulation...691       SET       6      0.51374    0.0091746      0.48407      0.14429 GO_bp:go_negative_regulation_of_transmission_of_nerve_impulse
GO_bp:go_positive_regulation...842       SET       7      0.32592    0.0062866      0.43911      0.22898 GO_bp:go_positive_regulation_of_transmission_of_nerve_impulse
GO_bp:go_positive_regulation...49        SET       5     -0.32508   -0.0052998      0.47709      0.75218 GO_bp:go_positive_regulation_of_attachment_of_spindle_microtubules_to_kinetochore
GO_bp:go_modulation_by_symbi...1         SET       5     0.076465    0.0012466      0.47262      0.43574 GO_bp:go_modulation_by_symbiont_of_host_apoptotic_process
GO_bp:go_response_to_defense...          SET       6      0.24482    0.0043722      0.40205      0.27128 GO_bp:go_response_to_defenses_of_other_organism_involved_in_symbiotic_interaction
GO_bp:go_modulation_by_host_...1         SET       6      0.29028    0.0051839      0.47002      0.26843 GO_bp:go_modulation_by_host_of_symbiont_molecular_function
GO_bp:go_response_to_immune_...          SET       4     -0.16764   -0.0024446      0.44901      0.64556 GO_bp:go_response_to_immune_response_of_other_organism_involved_in_symbiotic_interaction
GO_bp:go_flavonoid_glucuroni...          SET       9      -1.3984    -0.030584      0.86776      0.94646 GO_bp:go_flavonoid_glucuronidation
GO_bp:go_xenobiotic_glucuron...          SET      11     -0.94575    -0.022866      0.62504      0.93487 GO_bp:go_xenobiotic_glucuronidation
GO_bp:go_negative_regulation...81        SET      21     0.096004    0.0032063      0.25948       0.3557 GO_bp:go_negative_regulation_of_cardiac_muscle_tissue_growth
GO_bp:go_neuroblast_division             SET      13    -0.039809   -0.0010463      0.27681      0.55717 GO_bp:go_neuroblast_division
GO_bp:go_asymmetric_neurobla...          SET       5      0.13983    0.0022797      0.47732      0.38478 GO_bp:go_asymmetric_neuroblast_division
GO_bp:go_chloride_ion_homeos...          SET      13     -0.20352   -0.0053489       0.2697      0.77475 GO_bp:go_chloride_ion_homeostasis
GO_bp:go_metal_ion_homeostas...          SET     613    -0.050373   -0.0089449     0.044919      0.86894 GO_bp:go_metal_ion_homeostasis
GO_bp:go_phospholipid_homeos...          SET      10     -0.47704    -0.010997      0.34702      0.91538 GO_bp:go_phospholipid_homeostasis
GO_bp:go_response_to_hyperox...          SET      18    -0.099807   -0.0030862      0.22277      0.67293 GO_bp:go_response_to_hyperoxia
GO_bp:go_negative_regulation...79        SET       6     -0.29571   -0.0052809       0.4597      0.73997 GO_bp:go_negative_regulation_of_cardiac_muscle_contraction
GO_bp:go_synaptic_transmissi...5         SET       5    0.0088021    0.0001435      0.53101      0.49339 GO_bp:go_synaptic_transmission_glycinergic
GO_bp:go_righting_reflex                 SET       8      0.34547    0.0071238      0.36198      0.16994 GO_bp:go_righting_reflex
GO_bp:go_parathyroid_gland_d...          SET       7     -0.14735   -0.0028423       0.4858      0.61918 GO_bp:go_parathyroid_gland_development
GO_bp:go_radial_glial_cell_d...          SET      12      0.42333      0.01069      0.31169     0.087216 GO_bp:go_radial_glial_cell_differentiation
GO_bp:go_bergmann_glial_cell...          SET       8      0.88583     0.018266      0.34608    0.0052435 GO_bp:go_bergmann_glial_cell_differentiation
GO_bp:go_roof_of_mouth_devel...          SET      87      0.10578    0.0071782      0.11944      0.18791 GO_bp:go_roof_of_mouth_development
GO_bp:go_hard_palate_develop...          SET       6     -0.66118    -0.011808       0.5003      0.90683 GO_bp:go_hard_palate_development
GO_bp:go_soft_palate_develop...          SET       4     -0.62364   -0.0090941       0.6234      0.84143 GO_bp:go_soft_palate_development
GO_bp:go_convergent_extensio...2         SET       8     -0.21673   -0.0044691      0.34501      0.73506 GO_bp:go_convergent_extension_involved_in_gastrulation
GO_bp:go_convergent_extensio...1         SET       7     -0.74871    -0.014442      0.43993       0.9556 GO_bp:go_convergent_extension_involved_in_axis_elongation
GO_bp:go_convergent_extensio...3         SET       6     0.092602    0.0016537      0.37747      0.40311 GO_bp:go_convergent_extension_involved_in_organogenesis
GO_bp:go_cardiac_muscle_cell...9         SET      49     0.065213    0.0033243      0.17075      0.35127 GO_bp:go_cardiac_muscle_cell_proliferation
GO_bp:go_retinal_bipolar_neu...          SET       5     -0.44742   -0.0072943      0.56988       0.7838 GO_bp:go_retinal_bipolar_neuron_differentiation
GO_bp:go_negative_regulation...78        SET      13     -0.19969   -0.0052482      0.35191      0.71479 GO_bp:go_negative_regulation_of_cardiac_muscle_cell_proliferation
GO_bp:go_cardiac_muscle_cont...          SET     125    -0.080846   -0.0065691      0.10103      0.78819 GO_bp:go_cardiac_muscle_contraction
GO_bp:go_positive_regulation...659       SET       9     -0.03298   -0.0007213       0.3416      0.53846 GO_bp:go_positive_regulation_of_protein_glycosylation
GO_bp:go_neurofilament_cytos...          SET       6     0.022988   0.00041053      0.38929      0.47646 GO_bp:go_neurofilament_cytoskeleton_organization
GO_bp:go_positive_regulation...261       SET       7      0.51298    0.0098948      0.47195      0.13854 GO_bp:go_positive_regulation_of_epithelial_cell_proliferation_involved_in_wound_healing
GO_bp:go_mammary_gland_invol...          SET       8       0.1495    0.0030827      0.38295      0.34813 GO_bp:go_mammary_gland_involution
GO_bp:go_embryonic_retina_mo...          SET       7     -0.32481   -0.0062652      0.47504      0.75293 GO_bp:go_embryonic_retina_morphogenesis_in_camera_type_eye
GO_bp:go_vagina_development              SET      10     -0.40419   -0.0093177      0.38072       0.8558 GO_bp:go_vagina_development
GO_bp:go_micturition                     SET       7      0.19111    0.0036863      0.39868      0.31584 GO_bp:go_micturition
GO_bp:go_synapse_maturation              SET      24      0.21965    0.0078416      0.21899      0.15794 GO_bp:go_synapse_maturation
GO_bp:go_regulation_of_resti...          SET       8      -0.1033   -0.0021301      0.36114      0.61258 GO_bp:go_regulation_of_resting_membrane_potential
GO_bp:go_inhibitory_postsyna...          SET      16      0.44537     0.012985       0.2845     0.058752 GO_bp:go_inhibitory_postsynaptic_potential
GO_bp:go_relaxation_of_vascu...          SET       7     -0.24907   -0.0048043        0.406      0.73021 GO_bp:go_relaxation_of_vascular_smooth_muscle
GO_bp:go_auditory_receptor_c...4         SET      10      0.38209    0.0088083      0.30873      0.10794 GO_bp:go_auditory_receptor_cell_stereocilium_organization
GO_bp:go_positive_regulation...621       SET      12    -0.013442  -0.00033944      0.32883       0.5163 GO_bp:go_positive_regulation_of_phagocytosis_engulfment
GO_bp:go_inner_ear_receptor_...2         SET      27      0.17498    0.0066254      0.19925      0.18992 GO_bp:go_inner_ear_receptor_cell_stereocilium_organization
GO_bp:go_positive_regulation...332       SET       9    0.0084128   0.00018399      0.40238      0.49166 GO_bp:go_positive_regulation_of_growth_hormone_secretion
GO_bp:go_somatotropin_secret...          SET       5      0.25901    0.0042226      0.45819      0.28594 GO_bp:go_somatotropin_secreting_cell_differentiation
GO_bp:go_embryonic_process_i...          SET       5      0.78696      0.01283      0.39287     0.022591 GO_bp:go_embryonic_process_involved_in_female_pregnancy
GO_bp:go_maternal_process_in...2         SET       7     0.092794    0.0017899      0.34767      0.39477 GO_bp:go_maternal_process_involved_in_parturition
GO_bp:go_positive_regulation...639       SET      23      0.24127    0.0084321      0.21798       0.1342 GO_bp:go_positive_regulation_of_posttranscriptional_gene_silencing
GO_bp:go_negative_regulation...527       SET      13     -0.15083   -0.0039643      0.30005      0.69241 GO_bp:go_negative_regulation_of_posttranscriptional_gene_silencing
GO_bp:go_platelet_dense_gran...          SET       8     0.078842    0.0016257      0.35303      0.41164 GO_bp:go_platelet_dense_granule_organization
GO_bp:go_phospholipase_c_act...1         SET       7     -0.78081    -0.015061      0.43703      0.96299 GO_bp:go_phospholipase_c_activating_dopamine_receptor_signaling_pathway
GO_bp:go_regulation_of_dopam...1         SET      11    -0.045926   -0.0011104      0.33931      0.55383 GO_bp:go_regulation_of_dopamine_receptor_signaling_pathway
GO_bp:go_positive_regulation...234       SET       5      0.17182    0.0028012      0.47107      0.35765 GO_bp:go_positive_regulation_of_dopamine_receptor_signaling_pathway
GO_bp:go_limb_bud_formation              SET      11      0.25458    0.0061552      0.33116      0.22102 GO_bp:go_limb_bud_formation
GO_bp:go_male_mating_behavior            SET       8      -0.6981    -0.014395      0.42991      0.94779 GO_bp:go_male_mating_behavior
GO_bp:go_female_mating_behav...          SET       9     0.027145   0.00059368      0.37183       0.4709 GO_bp:go_female_mating_behavior
GO_bp:go_primitive_hemopoies...          SET       6     -0.15874   -0.0028348      0.47353      0.63127 GO_bp:go_primitive_hemopoiesis
GO_bp:go_contact_inhibition              SET       8    0.0010807   2.2284e-05      0.42856      0.49899 GO_bp:go_contact_inhibition
GO_bp:go_positive_regulation...309       SET      14       0.1937    0.0052829      0.26424      0.23177 GO_bp:go_positive_regulation_of_glial_cell_proliferation
GO_bp:go_negative_regulation...583       SET       5      0.74205     0.012098      0.43749     0.044936 GO_bp:go_negative_regulation_of_respiratory_burst_involved_in_inflammatory_response
GO_bp:go_positive_regulation...706       SET       6      0.49678    0.0088717      0.41784      0.11724 GO_bp:go_positive_regulation_of_respiratory_burst
GO_bp:go_negative_regulation...582       SET       6      0.42081     0.007515       0.4112      0.15307 GO_bp:go_negative_regulation_of_respiratory_burst
GO_bp:go_embryonic_skeletal_...2         SET      11      0.28279    0.0068372      0.33971      0.20258 GO_bp:go_embryonic_skeletal_joint_morphogenesis
GO_bp:go_epithelial_cilium_m...2         SET       8     -0.10279   -0.0021196      0.38614      0.60496 GO_bp:go_epithelial_cilium_movement_involved_in_determination_of_left_right_asymmetry
GO_bp:go_transdifferentiation            SET       8      0.22476    0.0046346      0.43437      0.30243 GO_bp:go_transdifferentiation
GO_bp:go_cilium_movement_inv...          SET      21     -0.17169    -0.005734      0.23604       0.7665 GO_bp:go_cilium_movement_involved_in_cell_motility
GO_bp:go_regulation_of_ciliu...3         SET       6      0.29187    0.0052124      0.43259      0.24994 GO_bp:go_regulation_of_cilium_beat_frequency_involved_in_ciliary_motility
GO_bp:go_regulation_of_sarco...          SET       7     -0.05867   -0.0011317      0.42059      0.55547 GO_bp:go_regulation_of_sarcomere_organization
GO_bp:go_positive_regulation...729       SET       4     -0.41817   -0.0060979      0.53672      0.78204 GO_bp:go_positive_regulation_of_sarcomere_organization
GO_bp:go_regulation_of_phosp...6         SET       5       1.1362     0.018523      0.41206    0.0029165 GO_bp:go_regulation_of_phosphatidylinositol_dephosphorylation
GO_bp:go_elastin_catabolic_p...          SET       2     -0.98796    -0.010188      0.64704       0.9366 GO_bp:go_elastin_catabolic_process
GO_bp:go_regulation_of_blood...3         SET       8     -0.57807     -0.01192       0.3604      0.94563 GO_bp:go_regulation_of_blood_vessel_remodeling
GO_bp:go_positive_regulation...728       SET       8    -0.075404   -0.0015548      0.36612      0.58158 GO_bp:go_positive_regulation_of_ryanodine_sensitive_calcium_release_channel_activity
GO_bp:go_definitive_erythroc...          SET       3     -0.16257    -0.002053      0.58739      0.60902 GO_bp:go_definitive_erythrocyte_differentiation
GO_bp:go_face_morphogenesis              SET      29       0.3747     0.014702      0.19953     0.030206 GO_bp:go_face_morphogenesis
GO_bp:go_negative_regulation...591       SET       7      0.13599     0.002623      0.35672      0.35153 GO_bp:go_negative_regulation_of_response_to_interferon_gamma
GO_bp:go_positive_regulation...714       SET       6      0.50741    0.0090616      0.40182      0.10334 GO_bp:go_positive_regulation_of_response_to_interferon_gamma
GO_bp:go_negative_regulation...703       SET       9     0.015523   0.00033949      0.33222      0.48137 GO_bp:go_negative_regulation_of_type_i_interferon_mediated_signaling_pathway
GO_bp:go_positive_regulation...854       SET      12   -0.0040698  -0.00010277      0.28254      0.50575 GO_bp:go_positive_regulation_of_type_i_interferon_mediated_signaling_pathway
GO_bp:go_bone_trabecula_form...          SET      10      0.29711    0.0068492      0.33846      0.19002 GO_bp:go_bone_trabecula_formation
GO_bp:go_cell_adhesion_molec...          SET       6     0.086703    0.0015484      0.46525      0.42608 GO_bp:go_cell_adhesion_molecule_production
GO_bp:go_regulation_of_cell_...4         SET       4     0.078055    0.0011382      0.54517      0.44308 GO_bp:go_regulation_of_cell_adhesion_molecule_production
GO_bp:go_cranial_suture_morp...          SET       9     -0.68935    -0.015076      0.41991      0.94966 GO_bp:go_cranial_suture_morphogenesis
GO_bp:go_regulation_of_fc_re...          SET      11      0.35819    0.0086601      0.28104      0.10125 GO_bp:go_regulation_of_fc_receptor_mediated_stimulatory_signaling_pathway
GO_bp:go_positive_regulation...288       SET       7      0.61592     0.011881      0.38825     0.056333 GO_bp:go_positive_regulation_of_fc_receptor_mediated_stimulatory_signaling_pathway
GO_bp:go_regulation_of_atria...2         SET       7     -0.39454   -0.0076102       0.4562      0.80643 GO_bp:go_regulation_of_atrial_cardiac_muscle_cell_membrane_depolarization
GO_bp:go_regulation_of_atria...3         SET       5      0.70703     0.011527      0.54278     0.096363 GO_bp:go_regulation_of_atrial_cardiac_muscle_cell_membrane_repolarization
GO_bp:go_regulation_of_ventr...2         SET       6     -0.25153    -0.004492      0.49514      0.69427 GO_bp:go_regulation_of_ventricular_cardiac_muscle_cell_membrane_depolarization
GO_bp:go_mast_cell_different...          SET       4      0.31133    0.0045399      0.60059       0.3021 GO_bp:go_mast_cell_differentiation
GO_bp:go_cardiac_muscle_cell...8         SET      11      0.66955     0.016188       0.3446     0.026016 GO_bp:go_cardiac_muscle_cell_myoblast_differentiation
GO_bp:go_axonogenesis_involv...          SET       6     -0.45272    -0.008085      0.46795      0.83334 GO_bp:go_axonogenesis_involved_in_innervation
GO_bp:go_regulation_of_smad_...2         SET      22     -0.11252    -0.003846      0.21859      0.69663 GO_bp:go_regulation_of_smad_protein_signal_transduction
GO_bp:go_positive_regulation...743       SET      12     -0.22551   -0.0056944      0.29696      0.77618 GO_bp:go_positive_regulation_of_smad_protein_signal_transduction
GO_bp:go_negative_regulation...618       SET       5      0.33617    0.0054806      0.46281      0.23381 GO_bp:go_negative_regulation_of_smad_protein_signal_transduction
GO_bp:go_growth_hormone_rece...          SET      13       0.2865    0.0075299      0.35737      0.21137 GO_bp:go_growth_hormone_receptor_signaling_pathway_via_jak_stat
GO_bp:go_regulation_of_growt...1         SET       5      0.11297    0.0018418      0.43025      0.39644 GO_bp:go_regulation_of_growth_hormone_receptor_signaling_pathway
GO_bp:go_regulation_of_penil...          SET       7    -0.027728  -0.00053485      0.47121      0.52346 GO_bp:go_regulation_of_penile_erection
GO_bp:go_positive_regulation...611       SET       5    -0.066953   -0.0010915      0.56079      0.54752 GO_bp:go_positive_regulation_of_penile_erection
GO_bp:go_aorta_smooth_muscle...          SET       3    -0.016007  -0.00020215      0.70938        0.509 GO_bp:go_aorta_smooth_muscle_tissue_morphogenesis
GO_bp:go_lung_vasculature_de...          SET       5     -0.45165   -0.0073633      0.47682      0.82823 GO_bp:go_lung_vasculature_development
GO_bp:go_lung_saccule_develo...          SET       7     -0.50444     -0.00973      0.49122      0.84776 GO_bp:go_lung_saccule_development
GO_bp:go_bronchus_development            SET      11      -0.2118   -0.0051208      0.36106      0.72126 GO_bp:go_bronchus_development
GO_bp:go_lung_growth                     SET       6     0.024694   0.00044099      0.52906      0.48139 GO_bp:go_lung_growth
GO_bp:go_trachea_formation               SET       6      0.84017     0.015004      0.49289     0.044146 GO_bp:go_trachea_formation
GO_bp:go_branching_involved_...4         SET      12     -0.34948    -0.008825      0.36123      0.83334 GO_bp:go_branching_involved_in_prostate_gland_morphogenesis
GO_bp:go_bud_elongation_invo...          SET       7     -0.12932   -0.0024945      0.42738       0.6189 GO_bp:go_bud_elongation_involved_in_lung_branching
GO_bp:go_regulation_of_gastr...1         SET      12      0.20275    0.0051199      0.32023      0.26332 GO_bp:go_regulation_of_gastric_acid_secretion
GO_bp:go_negative_regulation...258       SET       7      0.49605    0.0095683      0.44536      0.13269 GO_bp:go_negative_regulation_of_gastric_acid_secretion
GO_bp:go_lung_lobe_developme...          SET       6      0.67869      0.01212      0.50881     0.091132 GO_bp:go_lung_lobe_development
GO_bp:go_negative_regulation...251       SET       6      0.42692    0.0076242      0.43724      0.16444 GO_bp:go_negative_regulation_of_fertilization
GO_bp:go_acrosomal_vesicle_e...          SET       5     -0.30911   -0.0050394      0.62383      0.68988 GO_bp:go_acrosomal_vesicle_exocytosis
GO_bp:go_lobar_bronchus_epit...          SET       5     -0.23329   -0.0038033      0.53989      0.66716 GO_bp:go_lobar_bronchus_epithelium_development
GO_bp:go_lobar_bronchus_deve...          SET       6     -0.46877   -0.0083715      0.49566      0.82785 GO_bp:go_lobar_bronchus_development
GO_bp:go_lung_associated_mes...          SET       8      0.75184     0.015503       0.4173     0.035807 GO_bp:go_lung_associated_mesenchyme_development
GO_bp:go_positive_regulation...260       SET       5     0.098365    0.0016036      0.58327      0.43304 GO_bp:go_positive_regulation_of_epithelial_cell_proliferation_involved_in_lung_morphogenesis
GO_bp:go_epithelial_cell_pro...2         SET       9      0.23013     0.005033      0.42487      0.29404 GO_bp:go_epithelial_cell_proliferation_involved_in_lung_morphogenesis
GO_bp:go_type_i_pneumocyte_d...          SET       5       0.3929    0.0064055      0.57387      0.24679 GO_bp:go_type_i_pneumocyte_differentiation
GO_bp:go_type_ii_pneumocyte_...          SET       5     -0.04148  -0.00067626      0.57828      0.52859 GO_bp:go_type_ii_pneumocyte_differentiation
