# ALPHA = 0.05
# NUMBER_OF_TESTS = 15479

# _SET1_  VARIABLE = Curated_gene_sets:dawson_methylated_in_lymphoma_tcl1 (set)
# _SET1_  NGENES = 56
# _SET1_  P-VALUE = 2.26122e-06
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET14_   ENSG00000163110     4   95373037   95589377    834      55  599139     -0.72501      0.76578
_SET14_   ENSG00000137462     4  154622652  154626851     14      10  600273     -0.16865      0.56696
_SET14_   ENSG00000150625     4  176554085  176923815   1595     153  613445       1.9924     0.023162
_SET14_   ENSG00000113100     5   26880709   27121257    867      77  610990      -1.4361      0.92451
_SET14_   ENSG00000081189     5   88013975   88199922    490      61  612638       4.8156   7.3364e-07
_SET14_   ENSG00000184349     5  106712590  107006596   1106     142  609177       6.1899   3.0094e-10
_SET14_   ENSG00000146006     5  138204612  138211057     10       3  619459      0.39621      0.34597
_SET14_   ENSG00000112852     5  140474227  140476962      8       3  593509      0.41827      0.33788
_SET14_   ENSG00000113205     5  140480234  140483406     15       7  615011      0.90672      0.18228
_SET14_   ENSG00000081818     5  140501581  140505201     17       8  609959       0.1128      0.45509
_SET14_   ENSG00000113209     5  140514800  140517703     10       6  613749      0.98686      0.16186
_SET14_   ENSG00000113211     5  140529683  140532868     23      12  616234      -0.7695       0.7792
_SET14_   ENSG00000196963     5  140560980  140565793     26       9  618132     -0.09683      0.53857
_SET14_   ENSG00000120324     5  140571942  140575215     17      10  613745      0.35144      0.36263
_SET14_   ENSG00000197479     5  140579183  140582618     15       9  603592      0.71409      0.23759
_SET14_   ENSG00000187372     5  140593509  140596993     15       8  587083    -0.030088        0.512
_SET14_   ENSG00000120327     5  140602931  140605858     12       7  610925     -0.49832      0.69087
_SET14_   ENSG00000145864     5  160715436  160976050    927      78  605406       3.8662    5.527e-05
_SET14_   ENSG00000022355     5  161274197  161326975    212      37  604142       2.6244    0.0043396
_SET14_   ENSG00000113327     5  161494546  161582542    237      57  608750      0.44006      0.32995
_SET14_   ENSG00000184845     5  174867042  174871211     12       5  621683     -0.16222      0.56443
_SET14_   ENSG00000112139     6   37600284   37667082    388      57  613096       4.4393   4.5118e-06
_SET14_   ENSG00000153292     6   46965440   47010099    162      42  595807      -1.2339      0.89138
_SET14_   ENSG00000135298     6   69345259   70099403   3056     122  610530       5.2291   8.5146e-08
_SET14_   ENSG00000146242     6   83072923   83080545     26      10  602721      0.35876      0.35989
_SET14_   ENSG00000135355     6   90604188   90605839      5       3  617461      0.89047      0.18661
_SET14_   ENSG00000135333     6   93949738   94129265    608      87  614307       5.3112    5.445e-08
_SET14_   ENSG00000186340     6  169615875  169654139    258      43  617419     -0.41776      0.66194
_SET14_   ENSG00000146555     7    3341080    4308632   5873     184  604426       6.5133   3.6769e-11
_SET14_   ENSG00000136279     7   44084239   44109055    111      19  609883       4.4859     3.63e-06
_SET14_   ENSG00000187391     7   77646393   79082890   7032     379  615465       5.8456   2.5231e-09
_SET14_   ENSG00000186472     7   82383329   82792246   1524      85  614472       1.7515     0.039933
_SET14_   ENSG00000157240     7   90893783   90898123      8       4  593509       1.6173     0.052905
_SET14_   ENSG00000158528     7   94536514   94925727   1174      69  603966    -0.095254      0.53794
_SET14_   ENSG00000087085     7  100487615  100494594     24      12  600426      0.52015      0.30148
_SET14_   ENSG00000091129     7  107788068  108097161   1356      71  617662       2.5418    0.0055143
_SET14_   ENSG00000173114     7  110731062  110765510     86      19  608200       1.9644     0.024742
_SET14_   ENSG00000164885     7  150750899  150755617     15       7  611361       1.5036     0.066341
_SET14_   ENSG00000157168     8   31496902   32622548   5169     211  610683       1.0251      0.15266
_SET14_   ENSG00000169139     8   48920960   48977268    106      51  587799        2.304      0.01061
_SET14_   ENSG00000169398     8  141667999  142012315    940      41  602405       3.6166   0.00014928
_SET14_   ENSG00000181790     8  143530791  143626370    361      77  606576       4.0137   2.9883e-05
_SET14_   ENSG00000254402     8  145747761  145752416     14      10  585289       1.7806     0.037487
_SET14_   ENSG00000153707     9    8314246   10612723  13938     632  612229       2.2159      0.01335
_SET14_   ENSG00000174482     9   27948076   28670283   3824     252  606776       2.2907      0.01099
_SET14_   ENSG00000148053     9   87283466   87638505   1399     133  611599       2.9649    0.0015139
_SET14_   ENSG00000187764     9   91975702   92113045    736      84  606739      0.79342      0.21377
_SET14_   ENSG00000030304     9  113431051  113563859    495      74  613330     -0.34926      0.63655
_SET14_   ENSG00000196358     9  135037334  135119921    335      58  606871       1.9465       0.0258
_SET14_   ENSG00000170835     9  135937365  135947248     13       9  592457      0.12872      0.44879
_SET14_   ENSG00000176884     9  140032842  140063207     70      23  603473       1.5196      0.06431
_SET14_   ENSG00000107984    10   54074056   54077802     11       5  603317     -0.21579      0.58542
_SET14_   ENSG00000198739    10   68685764   68859588    744      81  601358      0.31891       0.3749
_SET14_   ENSG00000107742    10   73818793   73848790    123      19  611464       1.2919     0.098203
_SET14_   ENSG00000151208    10   79550549   79686378    654      39  599188      0.65565      0.25603
_SET14_   ENSG00000171862    10   89622870   89731687    422      24  561917       0.7333      0.23169
_SET14_   ENSG00000187122    10   98757795   98945677    763     100  610462      0.39705      0.34566
_SET14_   ENSG00000176697    11   27676440   27743605    178      37  607025         7.08   7.2088e-13
_SET14_   ENSG00000134569    11   46878419   46940193    154      26  603070       2.1156     0.017189
_SET14_   ENSG00000126500    11   63870660   63886645     62      16  614197       3.5132   0.00022136
_SET14_   ENSG00000110076    11   64373646   64490660    257      33  605332       3.5375   0.00020194
_SET14_   ENSG00000174576    11   66188475   66194178     13       8  579310       1.7945     0.036364
_SET14_   ENSG00000173898    11   66452719   66496697     88      51  591469       2.7257    0.0032081
_SET14_   ENSG00000173621    11   66624118   66627946      5       3  569934       1.1402       0.1271
_SET14_   ENSG00000162105    11   70313961   70963623   2634     234  610636      0.57149      0.28383
_SET14_   ENSG00000214376    11   93551398   93583697    138      28  611416       2.1797     0.014639
_SET14_   ENSG00000149972    11   98891683  100229616   7228     318  615062       1.9669     0.024597
_SET14_   ENSG00000149295    11  113280318  113346413    242      45  609758       0.6964      0.24309
_SET14_   ENSG00000110400    11  119494120  119599794    411      70  605531        2.015     0.021954
_SET14_   ENSG00000149571    11  126293254  126873355   2848     248  610653       1.6327     0.051264
_SET14_   ENSG00000166159    12    1929433    1945918     99      42  606053    -0.052894      0.52109
_SET14_   ENSG00000139182    12    7282294    7311541     82      20  610259       0.5406      0.29439
_SET14_   ENSG00000139211    12   47469490   47473734     10       4  632802     -0.93129      0.82415
_SET14_   ENSG00000111249    12  111471828  111788358    785      93  598824       2.5607    0.0052225
_SET14_   ENSG00000118946    13   58205944   58303445    301      50  611321       1.4472      0.07392
_SET14_   ENSG00000152192    13   79172497   79177673     10       5  619459     -0.11908       0.5474
_SET14_   ENSG00000178235    13   84451344   84456528      7       4  596000     -0.92914      0.82359
_SET14_   ENSG00000184564    13   86366925   86373623     25       4  624890     0.082138      0.46727
_SET14_   ENSG00000165300    13   88324870   88331871     11       7  609416      0.92688      0.17699
_SET14_   ENSG00000152767    13   98794816   99102027   1544     194  612942      -1.1496      0.87484
_SET14_   ENSG00000125266    13  107142079  107187462    156      44  605929     -0.79244      0.78595
_SET14_   ENSG00000165379    14   42076773   42373752   1320      61  607881      0.82035      0.20601
_SET14_   ENSG00000165527    14   50359810   50361490      5       3  630973       2.3717    0.0088539
_SET14_   ENSG00000126778    14   61110133   61124977     32      14  605072       2.4434    0.0072738
_SET14_   ENSG00000100625    14   61176246   61191066     29      12  602142       1.6069      0.05404
_SET14_   ENSG00000185070    14   85996488   86095034    445      61  612058       1.4709     0.070659
_SET14_   ENSG00000166206    15   26788693   27184686   1790     177  614297     -0.51931      0.69823
_SET14_   ENSG00000156642    15   73852355   73926475    203      36  603740      0.93733      0.17429
_SET14_   ENSG00000140538    15   88418230   88799999   1459     136  597291   -0.0050096        0.502
_SET14_   ENSG00000103319    16   22217603   22298554    254      45  604660       4.5353   2.8761e-06
_SET14_   ENSG00000069329    16   46690054   46723430     61      28  588166       1.5262     0.063476
_SET14_   ENSG00000102924    16   49311828   49315742     15       7  623241     -0.05719       0.5228
_SET14_   ENSG00000039068    16   68771128   68869451    442      49  605367        3.464   0.00026605
_SET14_   ENSG00000169992    17    7308193    7323179     51      26  617182      0.90288       0.1833
_SET14_   ENSG00000065320    17    8924859    9147317   1121     134  615913      0.71543      0.23717
_SET14_   ENSG00000108684    17   31340105   32501983   5411     419  611884       1.7904     0.036694
_SET14_   ENSG00000069188    17   71330523   71640228   1452     202  607905       2.9291    0.0016997
_SET14_   ENSG00000170558    18   25530930   25757410    699      75  606860      -1.4104      0.92079
_SET14_   ENSG00000141668    18   70203915   70305756    458      52  612624      -1.1577      0.87651
_SET14_   ENSG00000105426    19    5158506    5340814    874     131  611827       1.0609      0.14437
_SET14_   ENSG00000072071    19   14260750   14316999    180      47  614540       1.8249     0.034012
_SET14_   ENSG00000126243    19   36426260   36436669     30      11  611846      0.92337      0.17791
_SET14_   ENSG00000128011    19   39797208   39805976     20      11  596534       2.1472     0.015887
_SET14_   ENSG00000131409    19   51020149   51071302    229      74  607266       1.0849      0.13898
_SET14_   ENSG00000161681    19   51165084   51222707    220      75  602788     -0.53613      0.70407
_SET14_   ENSG00000101405    20    3052266    3053163      3       2  628509     -0.22483      0.58895
_SET14_   ENSG00000125848    20   14303634   14318262     48      20  608310      0.78947      0.21492
_SET14_   ENSG00000101463    20   24449835   24647252    702      93  603128      0.10593      0.45782
_SET14_   ENSG00000101126    20   49505585   49547958    156      31  590532       1.7249     0.042275
_SET14_   ENSG00000142192    21   27252861   27543446   1104     100  609525       1.5106     0.065443
_SET14_   ENSG00000171587    21   41382926   42219065   4396     318  609443     0.003242      0.49871
_SET14_   ENSG00000099942    22   21271714   21308037    146      22  601837      0.66241      0.25385
_SET14_   ENSG00000196576    22   50713408   50746056    147      36  614555       1.8302     0.033606
_SET14_   ENSG00000251322    22   51112843   51171726    206      63  608857      0.32095      0.37412

# _SET15_  VARIABLE = GO_bp:go_axon_development (set)
# _SET15_  NGENES = 478
# _SET15_  P-VALUE = 5.3868e-09
_SET15_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET15_   ENSG00000107404     1    1270656    1284730     60      20  603087      0.83061       0.2031
_SET15_   ENSG00000171608     1    9711790    9789172    290      54  590593       1.4032     0.080283
_SET15_   ENSG00000162490     1   11751786   11785914    147      41  604277    -0.021454      0.50856
_SET15_   ENSG00000142627     1   16450832   16482582    100      33  606945     -0.60091      0.72605
_SET15_   ENSG00000076864     1   21922708   21995801    333      60  620312       2.3194     0.010186
_SET15_   ENSG00000070886     1   22890057   22930087    181      37  618498       1.2647      0.10299
_SET15_   ENSG00000133216     1   23037332   23241818    785     115  602094      0.32071      0.37421
_SET15_   ENSG00000011009     1   24117460   24122029      7       4  578365       -1.049      0.85291
_SET15_   ENSG00000117632     1   26210672   26233482     41      11  613372      0.70406       0.2407
_SET15_   ENSG00000183317     1   38179552   38230805    243      35  618000     0.093834      0.46262
_SET15_   ENSG00000127603     1   39546988   39952849   1231      58  603704      0.87665      0.19034
_SET15_   ENSG00000198198     1   43855553   43918321    155      26  607982       4.6841    1.406e-06
_SET15_   ENSG00000142949     1   43990858   44089343    417      37  598962       8.1192   2.3459e-16
_SET15_   ENSG00000117407     1   44398992   44402913     14       7  623958       3.9288   4.2693e-05
_SET15_   ENSG00000162415     1   45482071   45771881    773      42  607415     -0.90639      0.81763
_SET15_   ENSG00000173406     1   57460451   59012406   6560     367  611927       5.4351   2.7387e-08
_SET15_   ENSG00000177606     1   59246465   59249785      4       2  570896     -0.66278      0.74627
_SET15_   ENSG00000116641     1   62920399   63153969    538      29  603297     -0.68363      0.75289
_SET15_   ENSG00000077254     1   78161672   78225537    151      44  607599       2.6063     0.004577
_SET15_   ENSG00000162614     1   78354198   78409580    158      41  604774      0.15152      0.43978
_SET15_   ENSG00000171517     1   85277285   85358896    368      70  612636     -0.31165      0.62234
_SET15_   ENSG00000143032     1   91177096   91182794     18      12  601047      0.93424      0.17509
_SET15_   ENSG00000117600     1   99729509   99775146    188      40  610294      0.59167      0.27704
_SET15_   ENSG00000162631     1  107682629  108026080   1141     110  614612     0.077782        0.469
_SET15_   ENSG00000181754     1  110046797  110052360     14       7  615114      -1.7634      0.96108
_SET15_   ENSG00000198799     1  113615831  113674882    154      33  613248     -0.89693      0.81512
_SET15_   ENSG00000134198     1  115590632  115632121    196      35  621140       0.9146       0.1802
_SET15_   ENSG00000134259     1  115828539  115880857    236      54  615923      -1.6003      0.94524
_SET15_   ENSG00000143418     1  150933059  150947479     50      15  610630       1.3532     0.088001
_SET15_   ENSG00000143434     1  151104161  151119104     65      17  606712       2.2525     0.012147
_SET15_   ENSG00000197956     1  153507075  153508720      6       3  579201      0.41125      0.34044
_SET15_   ENSG00000160716     1  154540257  154552502     37      20  603439       4.9993   2.8772e-07
_SET15_   ENSG00000160691     1  154934774  154946871     25       9  599264      0.15447      0.43862
_SET15_   ENSG00000243364     1  155036207  155042029      9       5  597875       2.1398     0.016185
_SET15_   ENSG00000251246     1  155036224  155059283     49      18  614770       2.9303    0.0016934
_SET15_   ENSG00000143590     1  155036224  155060014     51      18  615477       2.8609    0.0021125
_SET15_   ENSG00000169242     1  155099936  155107333     24      11  603426       4.0842   2.2117e-05
_SET15_   ENSG00000163462     1  155145873  155157447     28      16  602501       3.9879   3.3335e-05
_SET15_   ENSG00000196189     1  156117157  156147543     76      22  610475       1.0746      0.14128
_SET15_   ENSG00000143320     1  156669398  156675608     23      12  601731     0.076791      0.46939
_SET15_   ENSG00000198400     1  156785432  156851642    242      63  605095     -0.19991      0.57923
_SET15_   ENSG00000163554     1  158580496  158656488    323      46  595100     -0.73995      0.77034
_SET15_   ENSG00000085552     1  159896829  159915386     80      23  621728      0.12352      0.45085
_SET15_   ENSG00000162738     1  160370376  160398468     87      22  613119      -1.3327      0.90869
_SET15_   ENSG00000162761     1  165171104  165325952    673      83  611877     -0.46611      0.67943
_SET15_   ENSG00000120332     1  175036994  175117202    395      49  614786      0.52138      0.30105
_SET15_   ENSG00000116147     1  175284330  175712906   1841     192  610042       1.1077        0.134
_SET15_   ENSG00000121454     1  180199421  180249380    276      63  617449       2.2119     0.013487
_SET15_   ENSG00000143355     1  197881037  197904608     73      23  616610       2.3323    0.0098414
_SET15_   ENSG00000118200     1  200708686  200829832    373      39  603072     -0.31311       0.6229
_SET15_   ENSG00000163531     1  204797779  204991950    925      83  607723       0.5935      0.27642
_SET15_   ENSG00000184144     1  205012325  205047627    173      30  617512      0.62714      0.26528
_SET15_   ENSG00000076356     1  208195587  208417665    911      98  612001       2.9961    0.0013675
_SET15_   ENSG00000154380     1  225674537  225840844    498      31  611279     -0.30494      0.61979
_SET15_   ENSG00000154342     1  228194752  228248961    170      34  610177       1.0463      0.14771
_SET15_   ENSG00000116984     1  236958610  237067281    392      30  613432     -0.14121      0.55615
_SET15_   ENSG00000143869     2   20866424   20873418     20       5  610945       1.0659      0.14323
_SET15_   ENSG00000119782     2   24272571   24286551     48      18  600831     -0.30084      0.61823
_SET15_   ENSG00000084733     2   26256976   26360323    358      27  602401      0.80793      0.20957
_SET15_   ENSG00000157851     2   27070615   27173219    276      31  596975      -1.2994       0.9031
_SET15_   ENSG00000021574     2   32288680   32382706    333      33  609650       4.2804     9.33e-06
_SET15_   ENSG00000171055     2   36778570   36873230    465      51  609731     0.096999      0.46136
_SET15_   ENSG00000115904     2   39208537   39351486    449      28  608207       2.6632    0.0038698
_SET15_   ENSG00000179915     2   50145643   51259674   4890     206  612410       4.8028   7.8215e-07
_SET15_   ENSG00000115306     2   54683422   54896812    991      56  602558       1.9787     0.023924
_SET15_   ENSG00000115310     2   55199325   55339757    616      57  609748       2.9185    0.0017585
_SET15_   ENSG00000170340     2   62423248   62451866     89      31  601229     -0.94215      0.82694
_SET15_   ENSG00000116035     2   71127720   71160576    139      35  612736     -0.76476      0.77779
_SET15_   ENSG00000115325     2   74776153   74784681     22       9  606367     -0.24337      0.59614
_SET15_   ENSG00000135622     2   74881355   74909186     74      19  578471       1.1889      0.11724
_SET15_   ENSG00000066032     2   79412357   80875905   6484     407  612186       4.8712   5.5453e-07
_SET15_   ENSG00000168758     2   97525453   97536494     21      11  568621      0.44007      0.32994
_SET15_   ENSG00000114999     2  113239731  113299316    183      32  615361       3.3236   0.00044433
_SET15_   ENSG00000074047     2  121493199  121750229   1048     125  609605      0.82107       0.2058
_SET15_   ENSG00000121966     2  136871919  136875735     10       5  590278      0.26551      0.39531
_SET15_   ENSG00000169554     2  145141648  145282147    320      79  604734       1.5687     0.058355
_SET15_   ENSG00000168280     2  149632819  149883273    485      37  586231      -0.1703      0.56761
_SET15_   ENSG00000153234     2  157180944  157198860     23      10  606680     -0.34213      0.63387
_SET15_   ENSG00000136535     2  162272605  162282381     18      10  581112      0.68732      0.24594
_SET15_   ENSG00000128656     2  175664091  175870097    495      52  603971      0.96092       0.1683
_SET15_   ENSG00000115232     2  182321929  182400914    304      41  618193     0.011389      0.49546
_SET15_   ENSG00000115993     2  202241930  202316302    207      29  606907      0.04142      0.48348
_SET15_   ENSG00000003393     2  202565277  202645912    330      31  615415     -0.75982      0.77632
_SET15_   ENSG00000204217     2  203241659  203432474    505      39  609051       4.1424   1.7182e-05
_SET15_   ENSG00000173166     2  204259068  204400133    326      49  610690       2.8665    0.0020753
_SET15_   ENSG00000118257     2  206546714  206662857    424      98  607200       1.1467      0.12575
_SET15_   ENSG00000118263     2  207938861  208031991    405      66  613684       3.4804   0.00025029
_SET15_   ENSG00000118260     2  208394461  208468155    206      43  593648      0.30263      0.38108
_SET15_   ENSG00000078018     2  210288782  210598842   1071      56  610388      0.34211      0.36613
_SET15_   ENSG00000115414     2  216225163  216300895    306      37  615442       2.2158     0.013352
_SET15_   ENSG00000116106     2  222282747  222438922    642      70  606453      0.60583      0.27231
_SET15_   ENSG00000168505     2  237073879  237077012     10       7  610789      0.47571      0.31714
_SET15_   ENSG00000063660     2  241375088  241407493    198      52  616255      0.18772      0.42555
_SET15_   ENSG00000115694     2  242432089  242449145     85      26  598175      0.48413      0.31415
_SET15_   ENSG00000134121     3     238279     451090   1182     119  613425       2.0101     0.022213
_SET15_   ENSG00000134115     3    1134260    1445901   1779     155  615298     -0.67578      0.75041
_SET15_   ENSG00000144619     3    2140497    3099645   5498     429  613481       3.5061   0.00022736
_SET15_   ENSG00000154764     3   13857755   13921618    317      55  614229        2.261      0.01188
_SET15_   ENSG00000077097     3   25639475   25706398    193      27  610172       5.2656   6.9878e-08
_SET15_   ENSG00000144674     3   37284668   37408242    382      35  610042      0.79217      0.21413
_SET15_   ENSG00000182606     3   42055294   42267381    870      80  605691       1.4758     0.069996
_SET15_   ENSG00000187094     3   42299317   42307699     33      12  602055      -0.4825      0.68528
_SET15_   ENSG00000164050     3   48445261   48471594     48      15  595672       1.9723      0.02429
_SET15_   ENSG00000008300     3   48673902   48700348     43      10  597190       1.1413      0.12688
_SET15_   ENSG00000172037     3   49158547   49170551     25      17  604405       3.8029   7.1506e-05
_SET15_   ENSG00000067560     3   49396578   49450431    137      24  602473       5.3781   3.7638e-08
_SET15_   ENSG00000173402     3   49506146   49573048    161      28  606277       5.0332   2.4119e-07
_SET15_   ENSG00000001617     3   50192478   50226508     98      23  615703        6.547   2.9354e-11
_SET15_   ENSG00000247596     3   52262626   52273276     49      17  597210       2.0331     0.021021
_SET15_   ENSG00000010319     3   52467069   52479101     36      15  587661       1.8178     0.034545
_SET15_   ENSG00000114251     3   55499743   55523973     80      28  607836      0.51006        0.305
_SET15_   ENSG00000153266     3   62355356   62359999      6       4  589928       1.1109      0.13331
_SET15_   ENSG00000185008     3   75955846   77699115   7379     349  608606       3.2273   0.00062491
_SET15_   ENSG00000169855     3   78646390   79816965   3974     182  608495       2.5262    0.0057649
_SET15_   ENSG00000044524     3   89156674   89531284   1113      68  600683       3.6423   0.00013512
_SET15_   ENSG00000080224     3   96533425   97471304   2468     129  591940      -0.6872      0.75402
_SET15_   ENSG00000114391     3  101399935  101405626     22      13  608508     -0.71738      0.76343
_SET15_   ENSG00000170017     3  105085753  105295744    893      60  609686       1.1124      0.13299
_SET15_   ENSG00000144857     3  112929850  113006303    333      56  617689      0.65312      0.25684
_SET15_   ENSG00000172020     3  115342171  115440337    347      71  612007      -1.3648      0.91384
_SET15_   ENSG00000082701     3  119540170  119813264    641      51  608277      0.63952      0.26124
_SET15_   ENSG00000082684     3  122628041  122747452    559      84  610968    0.0027626       0.4989
_SET15_   ENSG00000114554     3  126707437  126756235    223      38  617402       4.4384   4.5321e-06
_SET15_   ENSG00000004399     3  129274018  129325661    236      39  615989      0.91122      0.18109
_SET15_   ENSG00000163785     3  133784147  133969689    669      44  616969       2.4594    0.0069587
_SET15_   ENSG00000154928     3  134316643  134979309   2658     219  613775       2.8582    0.0021306
_SET15_   ENSG00000051382     3  138372860  138553780    399      28  607744     -0.13149      0.55231
_SET15_   ENSG00000168779     3  157814948  157824292     32       6  618809       3.6058   0.00015557
_SET15_   ENSG00000121871     3  164904508  164914897     30      12  599144       1.0487      0.14716
_SET15_   ENSG00000136603     3  170075466  170114623    135      22  609096      -0.2785      0.60969
_SET15_   ENSG00000121879     3  178865902  178957881    344      41  598938       2.4398    0.0073487
_SET15_   ENSG00000182580     3  184279572  184300197     90      25  616287      0.52488      0.29983
_SET15_   ENSG00000073803     3  185000729  185206885    641      47  614839        1.152      0.12466
_SET15_   ENSG00000189058     3  195295573  195311076    104      33  605245       1.0976      0.13618
_SET15_   ENSG00000174013     3  196295482  196315930     81      15  584593     -0.79108      0.78555
_SET15_   ENSG00000159674     4    1160720    1202750    146      44  607424        1.433     0.075923
_SET15_   ENSG00000072832     4    5749811    5894785    797     117  616638    0.0071868      0.49713
_SET15_   ENSG00000145147     4   20254883   20622184   1461     186  605615       1.9401     0.026186
_SET15_   ENSG00000163394     4   26483022   26492084     39      14  604129      0.18652      0.42602
_SET15_   ENSG00000163697     4   40812044   41218731   1901     119  614694       3.3778   0.00036537
_SET15_   ENSG00000154277     4   41258430   41270472     53      13  620940      0.54834      0.29173
_SET15_   ENSG00000109132     4   41746099   41750987     12       4  628044       1.6675     0.047704
_SET15_   ENSG00000145242     4   66185281   66536213   1694      97  613652        2.677    0.0037138
_SET15_   ENSG00000018189     4   71569921   71673032    425      25  616522      0.37566      0.35358
_SET15_   ENSG00000163623     4   85413140   85419603     14       7  612481      -1.0485      0.85279
_SET15_   ENSG00000118785     4   88896819   88904562     28      11  614511      0.45249      0.32546
_SET15_   ENSG00000172238     4   94750042   94751221      3       2  591531       1.7596     0.039239
_SET15_   ENSG00000138696     4   95679119   96079599   1761      87  613965    -0.013701      0.50547
_SET15_   ENSG00000182168     4   96083655   96470357   1764     168  613645       2.6197    0.0044005
_SET15_   ENSG00000188517     4  109731877  110223813   2019     138  613091      0.03027      0.48793
_SET15_   ENSG00000109458     4  144257915  144395721    375      56  613135      0.95198      0.17055
_SET15_   ENSG00000151615     4  147560045  147563626     15       7  597904       2.0678     0.019331
_SET15_   ENSG00000129116     4  169418217  169849608   2020     168  608228      -2.1384      0.98376
_SET15_   ENSG00000164305     4  185548850  185570663     74      18  605830     -0.34414      0.63463
_SET15_   ENSG00000112902     5    9035138    9546187   2327     219  613731       3.0203    0.0012628
_SET15_   ENSG00000168621     5   37812779   37839788    109      28  615139     0.037984      0.48485
_SET15_   ENSG00000170571     5   49692026   49739082    128      22  599735       2.1911     0.014221
_SET15_   ENSG00000016082     5   50678921   50690564     35      17  600415       5.0073   2.7601e-07
_SET15_   ENSG00000130449     5   60628100   60841997    541      47  601957       2.9809     0.001437
_SET15_   ENSG00000145675     5   67511548   67597649    322      57  609230      0.24116      0.40471
_SET15_   ENSG00000131711     5   71403061   71505395    329      70  613690      -0.1776      0.57048
_SET15_   ENSG00000251493     5   72740654   72744352      9       4  588325      -1.1441      0.87371
_SET15_   ENSG00000228716     5   79922047   79950802    160      11  619699    -0.020774      0.50829
_SET15_   ENSG00000184349     5  106712590  107006596   1106     142  609177       6.1899   3.0094e-10
_SET15_   ENSG00000134987     5  110427414  110466200    158      27  607665       2.0163     0.021884
_SET15_   ENSG00000134986     5  110998318  111333161   1445     101  611031       3.0501    0.0011437
_SET15_   ENSG00000092421     5  115779312  115910630    636     110  609750       1.4506     0.073448
_SET15_   ENSG00000131437     5  132028320  132073330    142      18  616443      -1.1339      0.87159
_SET15_   ENSG00000053108     5  132532147  132948255   1606     203  613266       0.1106      0.45597
_SET15_   ENSG00000006837     5  133541305  133706738    460      27  603734      -1.0648      0.85652
_SET15_   ENSG00000120729     5  137203480  137223540     40      14  577921      0.22219      0.41208
_SET15_   ENSG00000146013     5  137588068  137610360     63      24  603769       2.1201        0.017
_SET15_   ENSG00000044115     5  137946656  138270723    855      65  607714      0.53733      0.29552
_SET15_   ENSG00000091010     5  145718587  145720083      1       1  632802      0.70309        0.241
_SET15_   ENSG00000182578     5  149432854  149492935    242      57  613749     -0.19918      0.57894
_SET15_   ENSG00000055163     5  156693089  156822606    497      34  620096       3.7258   9.7368e-05
_SET15_   ENSG00000184347     5  168088745  168728133   3188     275  610920     -0.36557      0.64266
_SET15_   ENSG00000113763     5  176237478  176307897    249      64  598436       -1.211      0.88705
_SET15_   ENSG00000196923     5  176910395  176924607     38      18  603686     -0.39441      0.65336
_SET15_   ENSG00000137285     6    3224495    3231964     13       6  608622     -0.35748      0.63963
_SET15_   ENSG00000010017     6   13621730   13711796    205      49  602646     -0.51709      0.69745
_SET15_   ENSG00000197283     6   33387847   33421466     93      32  593845       3.6907   0.00011182
_SET15_   ENSG00000112658     6   43139037   43149243     18       8  604754       1.5466     0.060976
_SET15_   ENSG00000112715     6   43737921   43754224     64      21  615090      -0.0897      0.53574
_SET15_   ENSG00000096384     6   44214824   44221620     31      16  607275       1.2229      0.11069
_SET15_   ENSG00000146072     6   47199268   47277641    260      56  607574       1.8487     0.032251
_SET15_   ENSG00000118432     6   88849583   88876078     96      37  612056       1.1708      0.12083
_SET15_   ENSG00000135333     6   93949738   94129265    608      87  614307       5.3112    5.445e-08
_SET15_   ENSG00000184486     6   99282580   99286660     11       7  608508      0.64034      0.26098
_SET15_   ENSG00000112333     6  108487262  108510013     54      19  609339       3.3827   0.00035888
_SET15_   ENSG00000010810     6  111981535  112194655    838      64  611304       2.2201     0.013207
_SET15_   ENSG00000196569     6  129204342  129837714   2362     129  611572       7.8515   2.0553e-15
_SET15_   ENSG00000111962     6  149068464  149398126   1483     168  606296      0.71374      0.23769
_SET15_   ENSG00000092820     6  159186773  159240444    270      22  604761     -0.29452      0.61582
_SET15_   ENSG00000136238     7    6414154    6443608    188      39  613837      -1.2202      0.88881
_SET15_   ENSG00000006468     7   13930853   14031050    585      80  604534    -0.084197      0.53355
_SET15_   ENSG00000214960     7   16130817   16460947   1531      72  608102         1.31     0.095091
_SET15_   ENSG00000105996     7   27139721   27142430      6       3  601047       0.3588      0.35987
_SET15_   ENSG00000106571     7   42000548   42277469   1258     144  608763      0.40498      0.34275
_SET15_   ENSG00000164742     7   45613739   45762715    597      71  613297       1.2435      0.10684
_SET15_   ENSG00000106070     7   50657760   50861159    911      53  611198       1.9431     0.026002
_SET15_   ENSG00000106078     7   51083909   51384515   1011      85  604441      0.59278      0.27666
_SET15_   ENSG00000158321     7   69063905   70258054   3740     144  611355       9.1088   4.1641e-20
_SET15_   ENSG00000106683     7   73497263   73536855    128      34  603915       1.5187     0.064419
_SET15_   ENSG00000075223     7   80371854   80551675    598      86  605393   -0.0057902      0.50231
_SET15_   ENSG00000170381     7   82993222   83278326   1240      66  617011       1.5439     0.061309
