# MEAN_SAMPLE_SIZE = 19873
# TOTAL_GENES = 18912
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_myoblast_fate_commi...          SET       5      0.77479     0.012597      0.49244     0.057826 GO_bp:go_myoblast_fate_commitment
GO_bp:go_skeletal_muscle_tis...1         SET       6      0.53326    0.0094971      0.36017     0.069367 GO_bp:go_skeletal_muscle_tissue_growth
GO_bp:go_regulation_of_skele...9         SET       4      0.59356    0.0086316      0.42161     0.079596 GO_bp:go_regulation_of_skeletal_muscle_tissue_growth
GO_bp:go_regulation_of_muscl...5         SET     130      0.21281     0.017583     0.086252     0.006812 GO_bp:go_regulation_of_muscle_organ_development
GO_bp:go_animal_organ_format...          SET      63   -0.0013097  -7.5467e-05        0.126      0.50415 GO_bp:go_animal_organ_formation
GO_bp:go_smooth_muscle_cell_...6         SET     127    -0.049684   -0.0040578     0.086096      0.71805 GO_bp:go_smooth_muscle_cell_proliferation
GO_bp:go_neuron_fate_determi...          SET       9     -0.41303   -0.0090083      0.37182      0.86667 GO_bp:go_neuron_fate_determination
GO_bp:go_collateral_sprouting            SET      25      0.37889     0.013767      0.18598     0.020823 GO_bp:go_collateral_sprouting
GO_bp:go_collateral_sproutin...          SET       5     -0.18003    -0.002927      0.38315      0.68078 GO_bp:go_collateral_sprouting_in_absence_of_injury
GO_bp:go_negative_regulation...162       SET       8      0.72887     0.014988      0.40019     0.034289 GO_bp:go_negative_regulation_of_collateral_sprouting
GO_bp:go_positive_regulation...181       SET      11      0.54145     0.013055      0.25887     0.018242 GO_bp:go_positive_regulation_of_collateral_sprouting
GO_bp:go_embryonic_neurocran...          SET       6    -0.030874  -0.00054985      0.44944      0.52738 GO_bp:go_embryonic_neurocranium_morphogenesis
GO_bp:go_sebaceous_gland_dev...          SET       8      0.31898    0.0065592      0.37756      0.19911 GO_bp:go_sebaceous_gland_development
GO_bp:go_cardiac_muscle_fibe...          SET      18     -0.22067   -0.0068049      0.22243      0.83943 GO_bp:go_cardiac_muscle_fiber_development
GO_bp:go_regulation_of_skele...7         SET      11      0.52941     0.012764      0.34796     0.064083 GO_bp:go_regulation_of_skeletal_muscle_fiber_development
GO_bp:go_positive_regulation...740       SET       8      0.33523    0.0068934      0.39615      0.19872 GO_bp:go_positive_regulation_of_skeletal_muscle_fiber_development
GO_bp:go_semicircular_canal_...2         SET       7     -0.31149   -0.0059918      0.42219      0.76968 GO_bp:go_semicircular_canal_morphogenesis
GO_bp:go_branching_morphogen...1         SET      10       1.1022     0.025339      0.32946   0.00041146 GO_bp:go_branching_morphogenesis_of_a_nerve
GO_bp:go_pigment_granule_mat...          SET      10      0.25012    0.0057501      0.28411      0.18933 GO_bp:go_pigment_granule_maturation
GO_bp:go_maintenance_of_pres...          SET       5      0.87769      0.01427      0.44948     0.025436 GO_bp:go_maintenance_of_presynaptic_active_zone_structure
GO_bp:go_pronephros_developm...          SET       8      0.71554     0.014714      0.37563     0.028403 GO_bp:go_pronephros_development
GO_bp:go_animal_organ_matura...          SET      24     -0.19263   -0.0068581      0.19797      0.83473 GO_bp:go_animal_organ_maturation
GO_bp:go_positive_regulation...336       SET       5     0.016303   0.00026506      0.43745      0.48514 GO_bp:go_positive_regulation_of_hair_follicle_maturation
GO_bp:go_hair_follicle_matur...          SET      17    -0.099723   -0.0029886      0.23615      0.66359 GO_bp:go_hair_follicle_maturation
GO_bp:go_otolith_development             SET       7     -0.22985   -0.0044214      0.40509      0.71478 GO_bp:go_otolith_development
GO_bp:go_venous_blood_vessel...2         SET       9       1.0261     0.022379      0.36425    0.0024263 GO_bp:go_venous_blood_vessel_morphogenesis
GO_bp:go_formation_of_anatom...          SET       5     -0.39636   -0.0064441      0.32027      0.89206 GO_bp:go_formation_of_anatomical_boundary
GO_bp:go_stem_cell_fate_comm...          SET       9      0.43458    0.0094783       0.2982     0.072518 GO_bp:go_stem_cell_fate_commitment
GO_bp:go_sensory_system_deve...          SET     352    -0.042758    -0.005779     0.053357      0.78853 GO_bp:go_sensory_system_development
GO_bp:go_3_phosphoadenosine_...2         SET      16     0.033284   0.00096774       0.2354      0.44378 GO_bp:go_3_phosphoadenosine_5_phosphosulfate_metabolic_process
GO_bp:go_3_phosphoadenosine_...1         SET       6     -0.13474   -0.0023997      0.35903      0.64628 GO_bp:go_3_phosphoadenosine_5_phosphosulfate_biosynthetic_process
GO_bp:go_catecholamine_secre...          SET      61      0.40585     0.023013      0.12022   0.00036866 GO_bp:go_catecholamine_secretion
GO_bp:go_amyloid_beta_metabo...          SET      40     0.051645    0.0023727      0.14361      0.35957 GO_bp:go_amyloid_beta_metabolic_process
GO_bp:go_arachidonic_acid_se...          SET      33     0.076232    0.0031817      0.16637      0.32341 GO_bp:go_arachidonic_acid_secretion
GO_bp:go_dermatan_sulfate_pr...          SET      14     -0.16591   -0.0045126       0.2661      0.73352 GO_bp:go_dermatan_sulfate_proteoglycan_biosynthetic_process
GO_bp:go_regulation_of_mrna_...6         SET     125      0.10587    0.0085791     0.074594      0.07791 GO_bp:go_regulation_of_mrna_processing
GO_bp:go_negative_regulation...436       SET      26      0.32577     0.012071      0.15597     0.018375 GO_bp:go_negative_regulation_of_mrna_processing
GO_bp:go_interleukin_1_secre...          SET      55      0.14168    0.0076295      0.13578      0.14837 GO_bp:go_interleukin_1_secretion
GO_bp:go_interleukin_1_beta_...2         SET      48     0.090336    0.0045454      0.14413      0.26541 GO_bp:go_interleukin_1_beta_secretion
GO_bp:go_interleukin_1_alpha...2         SET       5      0.67614     0.010993      0.49631     0.086558 GO_bp:go_interleukin_1_alpha_secretion
GO_bp:go_negative_regulation...330       SET      15     -0.08493    -0.002391      0.26485      0.62577 GO_bp:go_negative_regulation_of_interleukin_1_secretion
GO_bp:go_negative_regulation...327       SET      12     -0.32217   -0.0081129      0.29037      0.86639 GO_bp:go_negative_regulation_of_interleukin_1_beta_secretion
GO_bp:go_negative_regulation...514       SET      19     -0.18908   -0.0059901      0.20255       0.8247 GO_bp:go_negative_regulation_of_phagocytosis
GO_bp:go_regulation_of_insul...2         SET     167      0.20569     0.019244     0.074989    0.0030472 GO_bp:go_regulation_of_insulin_secretion
GO_bp:go_activated_t_cell_pr...          SET      38     -0.13981   -0.0062609      0.14723      0.82884 GO_bp:go_activated_t_cell_proliferation
GO_bp:go_circadian_sleep_wak...4         SET      20      0.62051     0.020169      0.21721    0.0021426 GO_bp:go_circadian_sleep_wake_cycle_sleep
GO_bp:go_coagulation                     SET     322    -0.073459   -0.0095036     0.052932      0.91739 GO_bp:go_coagulation
GO_bp:go_progesterone_recept...          SET       8       0.3857    0.0079313      0.36328      0.14419 GO_bp:go_progesterone_receptor_signaling_pathway
GO_bp:go_negative_regulation...50        SET       8      0.41242    0.0084807      0.31762     0.097075 GO_bp:go_negative_regulation_of_b_cell_receptor_signaling_pathway
GO_bp:go_positive_regulation...61        SET       8     -0.05302   -0.0010903      0.32175      0.56544 GO_bp:go_positive_regulation_of_b_cell_receptor_signaling_pathway
GO_bp:go_positive_regulation...794       SET      13    -0.056207   -0.0014732      0.25739      0.58643 GO_bp:go_positive_regulation_of_t_cell_receptor_signaling_pathway
GO_bp:go_regulation_of_t_cel...1         SET     293    -0.071532   -0.0088346     0.055591       0.9009 GO_bp:go_regulation_of_t_cell_activation
GO_bp:go_nervous_system_proc...          SET    1306     0.052863     0.013404     0.030336     0.040714 GO_bp:go_nervous_system_process
GO_bp:go_voluntary_musculosk...          SET       7     -0.13847   -0.0026635      0.31078      0.67203 GO_bp:go_voluntary_musculoskeletal_movement
GO_bp:go_leukocyte_tethering...          SET      24      0.16123    0.0057402      0.19497      0.20413 GO_bp:go_leukocyte_tethering_or_rolling
GO_bp:go_diapedesis                      SET       4      0.37929    0.0055156      0.50347      0.22563 GO_bp:go_diapedesis
GO_bp:go_detection_of_stimul...2         SET     457      -0.1237    -0.018997      0.06149      0.97787 GO_bp:go_detection_of_stimulus_involved_in_sensory_perception
GO_bp:go_sensory_perception_...1         SET      43      0.19609    0.0093398      0.17981      0.13774 GO_bp:go_sensory_perception_of_bitter_taste
GO_bp:go_sensory_perception_...7         SET       4     -0.29744   -0.0043254      0.48694      0.72934 GO_bp:go_sensory_perception_of_sour_taste
GO_bp:go_sensory_perception_...8         SET       6      0.10488    0.0018679      0.38171      0.39175 GO_bp:go_sensory_perception_of_sweet_taste
GO_bp:go_sensory_perception_...12        SET       6    -0.055766  -0.00099316      0.33974      0.56519 GO_bp:go_sensory_perception_of_umami_taste
GO_bp:go_regulation_of_pigme...          SET       8      0.20385    0.0041918      0.33137      0.26923 GO_bp:go_regulation_of_pigment_cell_differentiation
GO_bp:go_equilibrioception               SET       7      0.35059    0.0067439      0.39748      0.18889 GO_bp:go_equilibrioception
GO_bp:go_detection_of_mechan...3         SET      12     -0.20625   -0.0051938      0.28304       0.7669 GO_bp:go_detection_of_mechanical_stimulus_involved_in_sensory_perception_of_pain
GO_bp:go_sensory_perception_...11        SET       5      -0.3989   -0.0064854      0.43446      0.82073 GO_bp:go_sensory_perception_of_touch
GO_bp:go_negative_regulation...477       SET       6       0.1679    0.0029901      0.37576      0.32751 GO_bp:go_negative_regulation_of_nitric_oxide_synthase_activity
GO_bp:go_negative_regulation...378       SET       6     -0.23053   -0.0041056      0.41979      0.70855 GO_bp:go_negative_regulation_of_lipoprotein_lipase_activity
GO_bp:go_microtubule_severing            SET      10      0.12556    0.0028865      0.28386      0.32913 GO_bp:go_microtubule_severing
GO_bp:go_actin_filament_seve...          SET      10      0.25667    0.0059007      0.26891      0.16992 GO_bp:go_actin_filament_severing
GO_bp:go_chiasma_assembly                SET       6     0.054914   0.00097798      0.34452      0.43668 GO_bp:go_chiasma_assembly
GO_bp:go_mrna_transport                  SET     138       0.0372    0.0031662     0.072102      0.30295 GO_bp:go_mrna_transport
GO_bp:go_rrna_transport                  SET       6     -0.29925   -0.0053294      0.28727      0.85121 GO_bp:go_rrna_transport
GO_bp:go_regulation_of_endos...          SET       5      0.27391    0.0044533       0.3224      0.19778 GO_bp:go_regulation_of_endosome_size
GO_bp:go_negative_regulation...408       SET       7      -0.1882   -0.0036201       0.3973      0.68214 GO_bp:go_negative_regulation_of_membrane_protein_ectodomain_proteolysis
GO_bp:go_chaperone_cofactor_...          SET      26    -0.092213   -0.0034168      0.16026      0.71749 GO_bp:go_chaperone_cofactor_dependent_protein_refolding
GO_bp:go_regulation_of_dna_b...2         SET     383      0.03447    0.0048556     0.047904       0.2359 GO_bp:go_regulation_of_dna_binding_transcription_factor_activity
GO_bp:go_positive_regulation...222       SET     239     0.035859    0.0040057     0.058814      0.27103 GO_bp:go_positive_regulation_of_dna_binding_transcription_factor_activity
GO_bp:go_regulation_of_helic...          SET      13     0.029144   0.00076386      0.24133      0.45194 GO_bp:go_regulation_of_helicase_activity
GO_bp:go_positive_regulation...342       SET       8     0.037059   0.00076206       0.3336      0.45577 GO_bp:go_positive_regulation_of_helicase_activity
GO_bp:go_negative_regulation...283       SET       5     0.020449   0.00033246      0.34951      0.47667 GO_bp:go_negative_regulation_of_helicase_activity
GO_bp:go_regulation_of_dna_l...          SET       6     0.081267    0.0014473      0.30757      0.39581 GO_bp:go_regulation_of_dna_ligation
GO_bp:go_positive_regulation...227       SET       5      0.10455    0.0016998       0.3575      0.38498 GO_bp:go_positive_regulation_of_dna_ligation
GO_bp:go_hepoxilin_biosynthe...          SET       5      0.52315    0.0085054      0.48952      0.14261 GO_bp:go_hepoxilin_biosynthetic_process
GO_bp:go_rna_polymerase_ii_p...          SET      24     -0.17482   -0.0062238      0.18267      0.83071 GO_bp:go_rna_polymerase_ii_preinitiation_complex_assembly
GO_bp:go_synaptic_growth_at_...          SET      10      -0.4858    -0.011168      0.33489      0.92655 GO_bp:go_synaptic_growth_at_neuromuscular_junction
GO_bp:go_negative_regulation...7         SET       8    -0.098302   -0.0020214      0.26398      0.64519 GO_bp:go_negative_regulation_of_actin_nucleation
GO_bp:go_nk_t_cell_activation            SET      11     -0.47909    -0.011551      0.28412      0.95412 GO_bp:go_nk_t_cell_activation
GO_bp:go_regulation_of_nk_t_...1         SET      10      -0.5383    -0.012375      0.29374      0.96656 GO_bp:go_regulation_of_nk_t_cell_activation
GO_bp:go_positive_regulation...581       SET       8     -0.56249    -0.011567      0.32472      0.95837 GO_bp:go_positive_regulation_of_nk_t_cell_activation
GO_bp:go_regulation_of_nk_t_...2         SET       6     -0.17904   -0.0031886      0.42931      0.66168 GO_bp:go_regulation_of_nk_t_cell_differentiation
GO_bp:go_regulation_of_nk_t_...3         SET       5     -0.23342    -0.003795      0.39579      0.72232 GO_bp:go_regulation_of_nk_t_cell_proliferation
GO_bp:go_negative_regulation...623       SET      14     0.013329   0.00036252       0.2526      0.47896 GO_bp:go_negative_regulation_of_smooth_muscle_cell_differentiation
GO_bp:go_positive_regulation...747       SET      12     0.011116   0.00027991       0.2917       0.4848 GO_bp:go_positive_regulation_of_smooth_muscle_cell_differentiation
GO_bp:go_import_into_nucleus             SET     145    0.0045006   0.00039257     0.076659      0.47659 GO_bp:go_import_into_nucleus
GO_bp:go_coenzyme_transport              SET       8     0.065159    0.0013399      0.28525      0.40966 GO_bp:go_coenzyme_transport
GO_bp:go_positive_regulation...178       SET       6     -0.19441   -0.0034624      0.35948      0.70568 GO_bp:go_positive_regulation_of_cofactor_metabolic_process
GO_bp:go_regulation_of_coenz...          SET      12      0.13902    0.0035009      0.26423       0.2994 GO_bp:go_regulation_of_coenzyme_metabolic_process
GO_bp:go_protein_insertion_i...4         SET      46      0.24088     0.011866      0.13999     0.042667 GO_bp:go_protein_insertion_into_mitochondrial_membrane
GO_bp:go_sequestering_of_cal...          SET     123   -0.0071544  -0.00057511     0.084172      0.53387 GO_bp:go_sequestering_of_calcium_ion
GO_bp:go_spindle_elongation              SET       9     -0.35416   -0.0077243      0.33632      0.85383 GO_bp:go_spindle_elongation
GO_bp:go_establishment_of_rn...          SET     183   -0.0012615   -0.0001235     0.062228      0.50809 GO_bp:go_establishment_of_rna_localization
GO_bp:go_regulation_of_lymph...1         SET     391  -0.00037142  -5.2852e-05     0.048183      0.50308 GO_bp:go_regulation_of_lymphocyte_activation
GO_bp:go_negative_regulation...384       SET     133    -0.077724   -0.0064952     0.085507      0.81831 GO_bp:go_negative_regulation_of_lymphocyte_activation
GO_bp:go_positive_regulation...461       SET     248     0.007086   0.00080612     0.059995      0.45299 GO_bp:go_positive_regulation_of_lymphocyte_activation
GO_bp:go_regulation_of_rna_m...          SET     205     0.087665    0.0090778     0.061157     0.075875 GO_bp:go_regulation_of_rna_metabolic_process
GO_bp:go_negative_regulation...600       SET      44      0.19927    0.0096009      0.13019     0.062942 GO_bp:go_negative_regulation_of_rna_metabolic_process
GO_bp:go_positive_regulation...724       SET      65       0.1745     0.010213      0.10975     0.055922 GO_bp:go_positive_regulation_of_rna_metabolic_process
GO_bp:go_spindle_midzone_ass...          SET       9     -0.17591   -0.0038367       0.2965       0.7235 GO_bp:go_spindle_midzone_assembly
GO_bp:go_mitotic_spindle_mid...          SET       6     -0.37157   -0.0066174      0.39989      0.82359 GO_bp:go_mitotic_spindle_midzone_assembly
GO_bp:go_protein_complex_oli...          SET     536     0.058719    0.0097444     0.040084     0.071484 GO_bp:go_protein_complex_oligomerization
GO_bp:go_establishment_of_me...          SET       5      -1.0115    -0.016445      0.47176      0.98398 GO_bp:go_establishment_of_meiotic_spindle_localization
GO_bp:go_centrosome_separati...          SET      15      0.15591    0.0043893      0.23193      0.25072 GO_bp:go_centrosome_separation
GO_bp:go_chromosome_movement...          SET       7    -0.098555   -0.0018958      0.33402      0.61602 GO_bp:go_chromosome_movement_towards_spindle_pole
GO_bp:go_attachment_of_mitot...          SET      13      0.45495     0.011924      0.24607     0.032247 GO_bp:go_attachment_of_mitotic_spindle_microtubules_to_kinetochore
GO_bp:go_regulation_of_cycli...1         SET       8    -0.052608   -0.0010818      0.35733      0.55852 GO_bp:go_regulation_of_cyclic_nucleotide_phosphodiesterase_activity
GO_bp:go_positive_regulation...188       SET       5      0.24048    0.0039097      0.42048      0.28369 GO_bp:go_positive_regulation_of_cyclic_nucleotide_phosphodiesterase_activity
GO_bp:go_negative_regulation...165       SET       4     -0.72791    -0.010585      0.53834      0.91183 GO_bp:go_negative_regulation_of_cyclic_nucleotide_phosphodiesterase_activity
GO_bp:go_kinetochore_assembly            SET      16      0.32575    0.0094711      0.21576     0.065563 GO_bp:go_kinetochore_assembly
GO_bp:go_regulation_of_neuro...19        SET      11      -0.1441   -0.0034743       0.2893      0.69078 GO_bp:go_regulation_of_neurotrophin_trk_receptor_signaling_pathway
GO_bp:go_positive_regulation...572       SET       7     -0.52852    -0.010167      0.34221      0.93875 GO_bp:go_positive_regulation_of_neurotrophin_trk_receptor_signaling_pathway
GO_bp:go_response_to_nitrosa...          SET      10    -0.021444  -0.00049298      0.24896      0.53432 GO_bp:go_response_to_nitrosative_stress
GO_bp:go_detoxification_of_n...          SET       5      0.25211    0.0040989      0.53186      0.31775 GO_bp:go_detoxification_of_nitrogen_compound
GO_bp:go_response_to_cortisol            SET       5     -0.60057   -0.0097641      0.47068      0.89901 GO_bp:go_response_to_cortisol
GO_bp:go_microtubule_nucleat...2         SET       6     -0.37664   -0.0067077      0.33454      0.86988 GO_bp:go_microtubule_nucleation_by_interphase_microtubule_organizing_center
GO_bp:go_microtubule_nucleat...3         SET       8       -0.347   -0.0071356      0.30524      0.87219 GO_bp:go_microtubule_nucleation_by_microtubule_organizing_center
GO_bp:go_regulation_of_ubiqu...3         SET      48    -0.059014   -0.0029694       0.1284       0.6771 GO_bp:go_regulation_of_ubiquitin_protein_transferase_activity
GO_bp:go_positive_regulation...859       SET      30     0.020885   0.00083118      0.16497      0.44963 GO_bp:go_positive_regulation_of_ubiquitin_protein_transferase_activity
GO_bp:go_negative_regulation...708       SET      16     -0.10686   -0.0031068      0.21152      0.69328 GO_bp:go_negative_regulation_of_ubiquitin_protein_transferase_activity
GO_bp:go_myoblast_proliferat...          SET      17     -0.26498   -0.0079411      0.21032      0.89613 GO_bp:go_myoblast_proliferation
GO_bp:go_myoblast_migration              SET      13     0.054185    0.0014202      0.24377      0.41205 GO_bp:go_myoblast_migration
GO_bp:go_corticotropin_secre...          SET       6     0.088685    0.0015794      0.44389      0.42082 GO_bp:go_corticotropin_secretion
GO_bp:go_positive_regulation...184       SET       4      0.22238    0.0032339      0.48793      0.32428 GO_bp:go_positive_regulation_of_corticotropin_secretion
GO_bp:go_regulation_of_corti...          SET       6      0.53667    0.0095579      0.38319     0.080681 GO_bp:go_regulation_of_cortisol_secretion
GO_bp:go_positive_regulation...185       SET       5      0.32624     0.005304      0.44108      0.22977 GO_bp:go_positive_regulation_of_cortisol_secretion
GO_bp:go_positive_regulation...768       SET      52    -0.017622  -0.00092279       0.1344      0.55216 GO_bp:go_positive_regulation_of_stress_fiber_assembly
GO_bp:go_elastin_metabolic_p...          SET       5      -0.3556   -0.0057814      0.41487      0.80431 GO_bp:go_elastin_metabolic_process
GO_bp:go_keratinocyte_migrat...          SET      20     0.021164    0.0006879      0.22315      0.46222 GO_bp:go_keratinocyte_migration
GO_bp:go_regulation_of_kerat...2         SET      14     -0.01532  -0.00041669      0.26299      0.52323 GO_bp:go_regulation_of_keratinocyte_migration
GO_bp:go_flavone_metabolic_p...          SET       6     -0.15217   -0.0027101      0.44596      0.63353 GO_bp:go_flavone_metabolic_process
GO_bp:go_positive_regulation...506       SET       9    -0.092687   -0.0020215      0.29759      0.62227 GO_bp:go_positive_regulation_of_mitochondrial_calcium_ion_concentration
GO_bp:go_histone_h3_k9_methy...          SET      34      0.10164    0.0043057      0.15043      0.24963 GO_bp:go_histone_h3_k9_methylation
GO_bp:go_negative_regulation...291       SET       4     -0.04116  -0.00059855      0.40804      0.54017 GO_bp:go_negative_regulation_of_histone_h3_k4_methylation
GO_bp:go_negative_regulation...292       SET      12     0.087398    0.0022009      0.23888      0.35724 GO_bp:go_negative_regulation_of_histone_h3_k9_methylation
GO_bp:go_positive_regulation...354       SET      10       0.1877    0.0043152      0.28042      0.25164 GO_bp:go_positive_regulation_of_histone_h3_k9_methylation
GO_bp:go_negative_regulation...472       SET       5     -0.43372   -0.0070514      0.45276      0.83095 GO_bp:go_negative_regulation_of_neurotransmitter_uptake
GO_bp:go_positive_regulation...571       SET       6       1.3934     0.024816      0.40576   0.00029804 GO_bp:go_positive_regulation_of_neurotransmitter_uptake
GO_bp:go_regulation_of_dopam...2         SET       8      0.63484     0.013054      0.33268     0.028189 GO_bp:go_regulation_of_dopamine_uptake_involved_in_synaptic_transmission
GO_bp:go_response_to_hydrost...          SET       5      0.70486      0.01146       0.4435     0.056003 GO_bp:go_response_to_hydrostatic_pressure
GO_bp:go_exocyst_localization            SET       9    -0.011441  -0.00024954      0.34589      0.51319 GO_bp:go_exocyst_localization
GO_bp:go_histamine_transport             SET      10     -0.27157   -0.0062433      0.29156      0.82419 GO_bp:go_histamine_transport
GO_bp:go_serotonin_uptake                SET       5      0.13467    0.0021895      0.43157       0.3775 GO_bp:go_serotonin_uptake
GO_bp:go_actin_filament_netw...          SET       7     -0.27882   -0.0053634      0.33562      0.79694 GO_bp:go_actin_filament_network_formation
GO_bp:go_endoplasmic_reticul...2         SET       6   0.00050274   8.9535e-06      0.37083      0.49946 GO_bp:go_endoplasmic_reticulum_localization
GO_bp:go_establishment_of_or...          SET     475     0.090886     0.014222     0.040993     0.013314 GO_bp:go_establishment_of_organelle_localization
GO_bp:go_maintenance_of_orga...          SET      11     0.099968    0.0024103      0.22639       0.3294 GO_bp:go_maintenance_of_organelle_location
GO_bp:go_establishment_of_ce...2         SET       7     -0.82605     -0.01589      0.38302      0.98448 GO_bp:go_establishment_of_centrosome_localization
GO_bp:go_maintenance_of_cent...          SET       6        0.153    0.0027249      0.31889      0.31569 GO_bp:go_maintenance_of_centrosome_location
GO_bp:go_membrane_raft_local...          SET       6     -0.11737   -0.0020902      0.41467      0.61142 GO_bp:go_membrane_raft_localization
GO_bp:go_actin_cortical_patc...          SET       6     -0.10633   -0.0018937      0.35449      0.61789 GO_bp:go_actin_cortical_patch_localization
GO_bp:go_membrane_disruption...          SET       8      0.13244    0.0027234      0.34864      0.35202 GO_bp:go_membrane_disruption_in_other_organism
GO_bp:go_establishment_of_go...          SET       8     -0.10216   -0.0021007      0.32034       0.6251 GO_bp:go_establishment_of_golgi_localization
GO_bp:go_pointed_end_actin_f...          SET       7      0.38405    0.0073876      0.30086      0.10089 GO_bp:go_pointed_end_actin_filament_capping
GO_bp:go_regulation_of_killi...          SET      15     -0.14491   -0.0040797      0.25709      0.71351 GO_bp:go_regulation_of_killing_of_cells_of_other_organism
GO_bp:go_positive_regulation...431       SET      12     -0.18661   -0.0046993      0.30528      0.72949 GO_bp:go_positive_regulation_of_killing_of_cells_of_other_organism
GO_bp:go_cytolysis_in_other_...          SET       8     0.017937   0.00036885      0.29648      0.47588 GO_bp:go_cytolysis_in_other_organism
GO_bp:go_protein_de_adp_ribo...          SET       5      0.36072    0.0058646      0.46745      0.22016 GO_bp:go_protein_de_adp_ribosylation
GO_bp:go_meiotic_sister_chro...          SET       4     -0.25671   -0.0037332      0.49289      0.69876 GO_bp:go_meiotic_sister_chromatid_cohesion_centromeric
GO_bp:go_actin_crosslink_for...          SET       8     -0.11066   -0.0022756      0.34219       0.6268 GO_bp:go_actin_crosslink_formation
GO_bp:go_nitric_oxide_syntha...          SET      18      0.16017    0.0049391       0.2248      0.23809 GO_bp:go_nitric_oxide_synthase_biosynthetic_process
GO_bp:go_medium_chain_fatty_...1         SET       6    -0.036733  -0.00065418      0.39518      0.53703 GO_bp:go_medium_chain_fatty_acid_biosynthetic_process
GO_bp:go_medium_chain_fatty_...2         SET       5     -0.67288     -0.01094      0.43198      0.94033 GO_bp:go_medium_chain_fatty_acid_catabolic_process
GO_bp:go_modification_of_mor...2         SET     105     -0.10049    -0.007467     0.093314      0.85923 GO_bp:go_modification_of_morphology_or_physiology_of_other_organism_involved_in_symbiotic_interaction
GO_bp:go_regulation_of_synap...3         SET       7      0.53736     0.010337      0.33968     0.056841 GO_bp:go_regulation_of_synapse_structural_plasticity
GO_bp:go_entry_into_other_or...          SET     128    -0.071007   -0.0058221     0.083595      0.80217 GO_bp:go_entry_into_other_organism_involved_in_symbiotic_interaction
GO_bp:go_disruption_by_host_...          SET      13     -0.39917    -0.010462      0.24932      0.94531 GO_bp:go_disruption_by_host_of_symbiont_cells
GO_bp:go_mitochondrial_depol...          SET      22     -0.19794   -0.0067475      0.22087      0.81492 GO_bp:go_mitochondrial_depolarization
GO_bp:go_regulation_of_cardi...15        SET       8      -0.1081   -0.0022228      0.32544      0.63011 GO_bp:go_regulation_of_cardioblast_differentiation
GO_bp:go_positive_regulation...96        SET       6     -0.18292   -0.0032578      0.44777      0.65855 GO_bp:go_positive_regulation_of_cardioblast_differentiation
GO_bp:go_positive_regulation...299       SET      25      0.22673    0.0082383      0.18456      0.10964 GO_bp:go_positive_regulation_of_focal_adhesion_assembly
GO_bp:go_positive_regulation...507       SET      10     -0.40194   -0.0092403      0.33348      0.88594 GO_bp:go_positive_regulation_of_mitochondrial_depolarization
GO_bp:go_establishment_of_pi...          SET      22      0.23592    0.0080422      0.18454      0.10055 GO_bp:go_establishment_of_pigment_granule_localization
GO_bp:go_negative_regulation...252       SET      10     -0.22947   -0.0052753      0.26743      0.80456 GO_bp:go_negative_regulation_of_fibrinolysis
GO_bp:go_synaptic_transmissi...3         SET      43     0.082769    0.0039423      0.15009      0.29066 GO_bp:go_synaptic_transmission_gabaergic
GO_bp:go_catecholamine_uptak...          SET      11      0.31482    0.0075906      0.26555      0.11791 GO_bp:go_catecholamine_uptake_involved_in_synaptic_transmission
GO_bp:go_l_glutamate_import              SET      13     -0.34006   -0.0089128      0.28976      0.87971 GO_bp:go_l_glutamate_import
GO_bp:go_negative_regulation...23        SET      12     -0.38528   -0.0097021      0.30985      0.89314 GO_bp:go_negative_regulation_of_amino_acid_transport
GO_bp:go_negative_regulation...644       SET       7      0.24368    0.0046875      0.42815      0.28463 GO_bp:go_negative_regulation_of_synapse_assembly
GO_bp:go_negative_regulation...649       SET       9      0.71512     0.015597      0.35666     0.022485 GO_bp:go_negative_regulation_of_synaptic_transmission_glutamatergic
GO_bp:go_negative_regulation...691       SET       6     -0.13856   -0.0024677      0.42265      0.62848 GO_bp:go_negative_regulation_of_transmission_of_nerve_impulse
GO_bp:go_positive_regulation...842       SET       7      0.99679     0.019174       0.3935    0.0056563 GO_bp:go_positive_regulation_of_transmission_of_nerve_impulse
GO_bp:go_positive_regulation...49        SET       5     -0.11385    -0.001851      0.42011      0.60681 GO_bp:go_positive_regulation_of_attachment_of_spindle_microtubules_to_kinetochore
GO_bp:go_modulation_by_symbi...1         SET       5      -1.0672     -0.01735      0.46364      0.98932 GO_bp:go_modulation_by_symbiont_of_host_apoptotic_process
GO_bp:go_response_to_defense...          SET       6      -0.1829   -0.0032574      0.35845      0.69506 GO_bp:go_response_to_defenses_of_other_organism_involved_in_symbiotic_interaction
GO_bp:go_modulation_by_host_...1         SET       6      0.13307    0.0023699      0.41868      0.37531 GO_bp:go_modulation_by_host_of_symbiont_molecular_function
GO_bp:go_response_to_immune_...          SET       4      -0.1663   -0.0024183      0.40054      0.66099 GO_bp:go_response_to_immune_response_of_other_organism_involved_in_symbiotic_interaction
GO_bp:go_flavonoid_glucuroni...          SET       9     -0.69582    -0.015176      0.74327       0.8254 GO_bp:go_flavonoid_glucuronidation
