# MEAN_SAMPLE_SIZE = 20942
# TOTAL_GENES = 18912
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_appendage_morphogen...          SET     144      0.15289      0.01329     0.078788     0.026168 GO_bp:go_appendage_morphogenesis
GO_bp:go_genitalia_morphogen...          SET      13     0.072986     0.001913      0.26604      0.39191 GO_bp:go_genitalia_morphogenesis
GO_bp:go_regulation_of_tube_...          SET     134   -0.0082799   -0.0006945     0.081467      0.54048 GO_bp:go_regulation_of_tube_size
GO_bp:go_ectopic_germ_cell_p...          SET       7     -0.18385   -0.0035364      0.37147      0.68967 GO_bp:go_ectopic_germ_cell_programmed_cell_death
GO_bp:go_peptidyl_arginine_n...          SET      11     -0.19126   -0.0046114      0.27609      0.75576 GO_bp:go_peptidyl_arginine_n_methylation
GO_bp:go_mirna_mediated_inhi...          SET      13     -0.18024   -0.0047242      0.25259      0.76225 GO_bp:go_mirna_mediated_inhibition_of_translation
GO_bp:go_mirna_loading_onto_...          SET       7       -0.413   -0.0079445      0.34712      0.88293 GO_bp:go_mirna_loading_onto_risc_involved_in_gene_silencing_by_mirna
GO_bp:go_regulation_of_prote...14        SET     125     0.010686   0.00086587     0.074697      0.44313 GO_bp:go_regulation_of_protein_dephosphorylation
GO_bp:go_positive_regulation...654       SET      41     0.017989   0.00083669      0.12854      0.44435 GO_bp:go_positive_regulation_of_protein_dephosphorylation
GO_bp:go_negative_regulation...542       SET      56     -0.11738   -0.0063778      0.11229      0.85205 GO_bp:go_negative_regulation_of_protein_dephosphorylation
GO_bp:go_regulation_of_hippo...          SET      11      -0.5405    -0.013032      0.26706       0.9785 GO_bp:go_regulation_of_hippo_signaling
GO_bp:go_negative_regulation...288       SET       7     -0.51484   -0.0099033      0.34711      0.93098 GO_bp:go_negative_regulation_of_hippo_signaling
GO_bp:go_notch_receptor_proc...2         SET       7     -0.34304   -0.0065987      0.29819      0.87501 GO_bp:go_notch_receptor_processing_ligand_dependent
GO_bp:go_peptidyl_tyrosine_d...1         SET      97      0.11708    0.0083636     0.090012     0.096687 GO_bp:go_peptidyl_tyrosine_dephosphorylation
GO_bp:go_long_chain_fatty_ac...8         SET       5     -0.19054   -0.0030977      0.41567      0.67666 GO_bp:go_long_chain_fatty_acyl_coa_metabolic_process
GO_bp:go_long_chain_fatty_ac...7         SET      18     0.034269    0.0010568      0.21655      0.43713 GO_bp:go_long_chain_fatty_acyl_coa_biosynthetic_process
GO_bp:go_cellular_triglyceri...          SET       7     -0.28515   -0.0054852      0.29253      0.83516 GO_bp:go_cellular_triglyceride_homeostasis
GO_bp:go_peroxisome_prolifer...          SET      20      0.33858     0.011005      0.22635     0.067354 GO_bp:go_peroxisome_proliferator_activated_receptor_signaling_pathway
GO_bp:go_positive_regulation...619       SET       9      0.41589    0.0090708       0.3308      0.10434 GO_bp:go_positive_regulation_of_peroxisome_proliferator_activated_receptor_signaling_pathway
GO_bp:go_protein_localizatio...27        SET      14     0.017823   0.00048477      0.20192      0.46483 GO_bp:go_protein_localization_to_microtubule
GO_bp:go_sterol_import                   SET      10     0.094275    0.0021673      0.28795      0.37169 GO_bp:go_sterol_import
GO_bp:go_histone_serine_phos...          SET      11      0.22481    0.0054203      0.24598      0.18038 GO_bp:go_histone_serine_phosphorylation
GO_bp:go_histone_threonine_p...          SET       7      0.18577    0.0035735      0.36989      0.30776 GO_bp:go_histone_threonine_phosphorylation
GO_bp:go_autocrine_signaling             SET       7     -0.21676   -0.0041695      0.29074      0.77202 GO_bp:go_autocrine_signaling
GO_bp:go_copper_ion_transmem...          SET       5    -0.020992   -0.0003413       0.3086      0.52712 GO_bp:go_copper_ion_transmembrane_transport
GO_bp:go_phosphate_ion_trans...1         SET      14      -0.2582   -0.0070226      0.25639      0.84304 GO_bp:go_phosphate_ion_transmembrane_transport
GO_bp:go_maintenance_of_prot...1         SET      12      0.16312    0.0041077      0.23255      0.24152 GO_bp:go_maintenance_of_protein_localization_in_endoplasmic_reticulum
GO_bp:go_cell_migration_invo...5         SET       3      0.43875    0.0055257      0.59041      0.22871 GO_bp:go_cell_migration_involved_in_vasculogenesis
GO_bp:go_dipeptide_transmemb...          SET       5      0.11431    0.0018585      0.33817      0.36767 GO_bp:go_dipeptide_transmembrane_transport
GO_bp:go_cellular_response_t...58        SET      10     -0.35165   -0.0080843      0.26707      0.90602 GO_bp:go_cellular_response_to_interferon_alpha
GO_bp:go_vesicle_cargo_loadi...          SET      22    -0.026943  -0.00091843      0.16588      0.56451 GO_bp:go_vesicle_cargo_loading
GO_bp:go_vitamin_transmembra...          SET      16     -0.52391    -0.015233      0.19761      0.99599 GO_bp:go_vitamin_transmembrane_transport
GO_bp:go_determination_of_pa...          SET       4      -0.3105   -0.0045154      0.48812      0.73765 GO_bp:go_determination_of_pancreatic_left_right_asymmetry
GO_bp:go_gastric_motility                SET       7     -0.18847   -0.0036254      0.32141      0.72119 GO_bp:go_gastric_motility
GO_bp:go_gastric_emptying                SET       5      0.21841     0.003551      0.39719       0.2912 GO_bp:go_gastric_emptying
GO_bp:go_snare_complex_assem...          SET      17      0.27035    0.0081022      0.20069     0.088983 GO_bp:go_snare_complex_assembly
GO_bp:go_metanephric_part_of...          SET       6      0.20494    0.0036498      0.39078          0.3 GO_bp:go_metanephric_part_of_ureteric_bud_development
GO_bp:go_regulation_of_myosi...          SET       6     -0.14014   -0.0024959      0.36512      0.64944 GO_bp:go_regulation_of_myosin_light_chain_phosphatase_activity
GO_bp:go_negative_regulation...454       SET       4     -0.18829   -0.0027382      0.42166       0.6724 GO_bp:go_negative_regulation_of_myosin_light_chain_phosphatase_activity
GO_bp:go_oxidative_dna_demet...          SET       5    -0.046044  -0.00074859      0.41361      0.54432 GO_bp:go_oxidative_dna_demethylation
GO_bp:go_oxidative_rna_demet...          SET       5      0.59545    0.0096809      0.47453      0.10478 GO_bp:go_oxidative_rna_demethylation
GO_bp:go_protein_k29_linked_...2         SET       6      0.85988     0.015314       0.3835      0.01248 GO_bp:go_protein_k29_linked_ubiquitination
GO_bp:go_monoubiquitinated_p...          SET       9     -0.14384   -0.0031371      0.25534      0.71339 GO_bp:go_monoubiquitinated_protein_deubiquitination
GO_bp:go_protein_k29_linked_...1         SET       4     -0.58376   -0.0084891      0.46672      0.89448 GO_bp:go_protein_k29_linked_deubiquitination
GO_bp:go_proline_transmembra...          SET       7      0.24968    0.0048027      0.39374      0.26301 GO_bp:go_proline_transmembrane_transport
GO_bp:go_regulation_of_snare...          SET      10      0.32935    0.0075716      0.28317      0.12241 GO_bp:go_regulation_of_snare_complex_assembly
GO_bp:go_interferon_beta_sec...          SET       5     -0.17113   -0.0027823      0.33513       0.6952 GO_bp:go_interferon_beta_secretion
GO_bp:go_negative_regulation...150       SET       8    -0.066616   -0.0013699      0.25402      0.60343 GO_bp:go_negative_regulation_of_chromatin_binding
GO_bp:go_positive_regulation...168       SET      13     0.079978    0.0020962      0.22571      0.36155 GO_bp:go_positive_regulation_of_chromatin_binding
GO_bp:go_sequestering_of_ext...          SET       9     -0.27532   -0.0060049      0.32587      0.80091 GO_bp:go_sequestering_of_extracellular_ligand_from_receptor
GO_bp:go_protein_deglutamyla...          SET       7      0.35521    0.0068328      0.31319      0.12837 GO_bp:go_protein_deglutamylation
GO_bp:go_c_terminal_protein_...2         SET       4      0.49871    0.0072523      0.43826      0.12758 GO_bp:go_c_terminal_protein_deglutamylation
GO_bp:go_protein_side_chain_...          SET       5      0.29199    0.0047472      0.46747      0.26611 GO_bp:go_protein_side_chain_deglutamylation
GO_bp:go_stress_granule_disa...          SET       5      0.54484    0.0088581      0.32367     0.046167 GO_bp:go_stress_granule_disassembly
GO_bp:go_receptor_transactiv...          SET       5     -0.84706    -0.013772      0.45772      0.96788 GO_bp:go_receptor_transactivation
GO_bp:go_ceramide_transport              SET      10     0.073565    0.0016912      0.24452      0.38177 GO_bp:go_ceramide_transport
GO_bp:go_bone_mineralization...          SET      10       0.3344    0.0076876       0.3062       0.1374 GO_bp:go_bone_mineralization_involved_in_bone_maturation
GO_bp:go_response_to_stilben...          SET       5      0.12911     0.002099      0.43549      0.38344 GO_bp:go_response_to_stilbenoid
GO_bp:go_entry_of_bacterium_...          SET      15       0.3488    0.0098195      0.23478     0.068694 GO_bp:go_entry_of_bacterium_into_host_cell
GO_bp:go_interleukin_18_medi...          SET       8     -0.30549    -0.006282      0.31672      0.83261 GO_bp:go_interleukin_18_mediated_signaling_pathway
GO_bp:go_mitochondrial_prote...1         SET       5     -0.30977   -0.0050362      0.35277      0.81005 GO_bp:go_mitochondrial_protein_catabolic_process
GO_bp:go_monocyte_extravasat...          SET       6      0.12608    0.0022455      0.36692      0.36557 GO_bp:go_monocyte_extravasation
GO_bp:go_hematopoietic_stem_...2         SET       6      0.78923     0.014056      0.41688     0.029175 GO_bp:go_hematopoietic_stem_cell_migration
GO_bp:go_intraciliary_retrog...          SET      12    -0.022409  -0.00056431      0.23791      0.53752 GO_bp:go_intraciliary_retrograde_transport
GO_bp:go_common_myeloid_prog...          SET       7       0.8609      0.01656      0.30927    0.0026907 GO_bp:go_common_myeloid_progenitor_cell_proliferation
GO_bp:go_hepatic_stellate_ce...          SET       7      0.71831     0.013817      0.37091     0.026405 GO_bp:go_hepatic_stellate_cell_activation
GO_bp:go_intraciliary_transp...2         SET      40     -0.16309   -0.0074927       0.1383      0.88085 GO_bp:go_intraciliary_transport_involved_in_cilium_assembly
GO_bp:go_cd4_positive_alpha_...4         SET       8     -0.15771   -0.0032432      0.36151      0.66867 GO_bp:go_cd4_positive_alpha_beta_t_cell_proliferation
GO_bp:go_cd8_positive_alpha_...3         SET       5     -0.23327   -0.0037925      0.43638      0.70351 GO_bp:go_cd8_positive_alpha_beta_t_cell_proliferation
GO_bp:go_cd4_positive_alpha_...2         SET      20    -0.077663   -0.0025243       0.2057      0.64712 GO_bp:go_cd4_positive_alpha_beta_t_cell_cytokine_production
GO_bp:go_t_helper_1_cell_cyt...          SET       7     -0.18601    -0.003578      0.35088      0.70198 GO_bp:go_t_helper_1_cell_cytokine_production
GO_bp:go_t_helper_2_cell_cyt...          SET      13     0.027814     0.000729      0.25438      0.45647 GO_bp:go_t_helper_2_cell_cytokine_production
GO_bp:go_natural_killer_cell...3         SET      11      0.32348    0.0077993      0.26054      0.10721 GO_bp:go_natural_killer_cell_chemotaxis
GO_bp:go_regulation_of_lysos...1         SET      13    0.0017398   4.5599e-05      0.22678      0.49694 GO_bp:go_regulation_of_lysosomal_lumen_ph
GO_bp:go_b_cell_chemotaxis               SET       8      0.28801    0.0059224      0.33367      0.19403 GO_bp:go_b_cell_chemotaxis
GO_bp:go_endothelial_cell_ch...          SET      26     0.061329    0.0022725      0.18024      0.36683 GO_bp:go_endothelial_cell_chemotaxis
GO_bp:go_interleukin_4_media...          SET       6     0.065084    0.0011591      0.37075      0.43032 GO_bp:go_interleukin_4_mediated_signaling_pathway
GO_bp:go_insulin_secretion_i...          SET      62     0.060664    0.0034678       0.1133      0.29619 GO_bp:go_insulin_secretion_involved_in_cellular_response_to_glucose_stimulus
GO_bp:go_cell_migration_invo...3         SET       5      0.10174     0.001654        0.454      0.41134 GO_bp:go_cell_migration_involved_in_kidney_development
GO_bp:go_platelet_derived_gr...1         SET       6    -0.099258   -0.0017677      0.42833      0.59163 GO_bp:go_platelet_derived_growth_factor_receptor_alpha_signaling_pathway
GO_bp:go_platelet_derived_gr...2         SET      14   -0.0056868  -0.00015467      0.23625       0.5096 GO_bp:go_platelet_derived_growth_factor_receptor_beta_signaling_pathway
GO_bp:go_negative_regulation...422       SET       5     -0.73229    -0.011906      0.35279      0.98103 GO_bp:go_negative_regulation_of_mitochondrial_membrane_permeability
GO_bp:go_renal_sodium_excret...          SET      21    -0.074259   -0.0024732      0.19527      0.64813 GO_bp:go_renal_sodium_excretion
GO_bp:go_homologous_recombin...          SET      51    -0.087449   -0.0045352      0.10883      0.78915 GO_bp:go_homologous_recombination
GO_bp:go_photoreceptor_cell_...4         SET      10    -0.046583   -0.0010709      0.26398      0.57003 GO_bp:go_photoreceptor_cell_outer_segment_organization
GO_bp:go_glial_cell_derived_...          SET       9     -0.53338    -0.011633      0.29314      0.96557 GO_bp:go_glial_cell_derived_neurotrophic_factor_receptor_signaling_pathway
GO_bp:go_cellular_response_t...97        SET      10      0.32431    0.0074558      0.26432      0.10993 GO_bp:go_cellular_response_to_potassium_ion
GO_bp:go_protein_k11_linked_...1         SET       9    -0.025272  -0.00055118      0.26386      0.53815 GO_bp:go_protein_k11_linked_deubiquitination
GO_bp:go_nail_development                SET      10      0.24117    0.0055443      0.29517      0.20695 GO_bp:go_nail_development
GO_bp:go_amacrine_cell_diffe...          SET       8    -0.093434   -0.0019213      0.36787      0.60025 GO_bp:go_amacrine_cell_differentiation
GO_bp:go_response_to_isolati...          SET       6     -0.07656   -0.0013635       0.2872       0.6051 GO_bp:go_response_to_isolation_stress
GO_bp:go_ascending_aorta_dev...          SET       5      0.28937    0.0047046      0.46769      0.26806 GO_bp:go_ascending_aorta_development
GO_bp:go_dorsal_aorta_develo...          SET       9     -0.28716    -0.006263      0.31799      0.81674 GO_bp:go_dorsal_aorta_development
GO_bp:go_chemokine_c_c_motif...1         SET       6       0.3602     0.006415      0.37563       0.1688 GO_bp:go_chemokine_c_c_motif_ligand_2_secretion
GO_bp:go_rna_import_into_mit...          SET       5      0.18724    0.0030442      0.31698      0.27736 GO_bp:go_rna_import_into_mitochondrion
GO_bp:go_steroid_hormone_sec...          SET      21    -0.098588   -0.0032835      0.20182       0.6874 GO_bp:go_steroid_hormone_secretion
GO_bp:go_corticosteroid_horm...          SET      16     -0.18468   -0.0053696      0.23052      0.78847 GO_bp:go_corticosteroid_hormone_secretion
GO_bp:go_aldosterone_secreti...          SET       5      -0.5226   -0.0084965      0.40156      0.90344 GO_bp:go_aldosterone_secretion
GO_bp:go_glucocorticoid_secr...          SET      11    -0.018595  -0.00044834      0.28155      0.52633 GO_bp:go_glucocorticoid_secretion
GO_bp:go_corticosterone_secr...          SET       5      0.29587    0.0048103      0.46553      0.26254 GO_bp:go_corticosterone_secretion
GO_bp:go_regulation_of_gluco...5         SET       7     0.026057   0.00050123      0.33436      0.46894 GO_bp:go_regulation_of_gluconeogenesis_by_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO_bp:go_positive_regulation...316       SET       5    -0.094491   -0.0015363      0.38024      0.59813 GO_bp:go_positive_regulation_of_gluconeogenesis_by_positive_regulation_of_transcription_from_rna_polymerase_ii_promoter
GO_bp:go_response_to_interle...3         SET       5     -0.23563   -0.0038309      0.37053      0.73758 GO_bp:go_response_to_interleukin_13
GO_bp:go_copi_coated_vesicle...          SET       6     -0.38362    -0.006832      0.30186       0.8981 GO_bp:go_copi_coated_vesicle_budding
GO_bp:go_cardiolipin_acyl_ch...          SET       5     -0.77265    -0.012562      0.42948      0.96398 GO_bp:go_cardiolipin_acyl_chain_remodeling
GO_bp:go_peptidyl_threonine_...1         SET      16   -0.0033943   -9.869e-05      0.20746      0.50653 GO_bp:go_peptidyl_threonine_dephosphorylation
GO_bp:go_aggrephagy                      SET       9    -0.019699  -0.00042964      0.25828       0.5304 GO_bp:go_aggrephagy
GO_bp:go_chondrocyte_prolife...          SET      16      0.29784    0.0086596      0.21731     0.085263 GO_bp:go_chondrocyte_proliferation
GO_bp:go_tendon_development              SET       5     -0.36459   -0.0059276      0.46423      0.78388 GO_bp:go_tendon_development
GO_bp:go_response_to_macroph...          SET      12      0.20408    0.0051391      0.24616      0.20355 GO_bp:go_response_to_macrophage_colony_stimulating_factor
GO_bp:go_protein_localizatio...19        SET      24    -0.097192   -0.0034602      0.17257      0.71335 GO_bp:go_protein_localization_to_endosome
GO_bp:go_response_to_interle...8         SET       5      0.39994    0.0065023      0.40214      0.15999 GO_bp:go_response_to_interleukin_3
GO_bp:go_response_to_erythro...          SET       8      0.29046    0.0059728      0.33308       0.1916 GO_bp:go_response_to_erythropoietin
GO_bp:go_osteoclast_developm...          SET      17      0.22853    0.0068488      0.22129      0.15088 GO_bp:go_osteoclast_development
GO_bp:go_cd8_positive_alpha_...1         SET      22     -0.19071    -0.006501      0.20597      0.82275 GO_bp:go_cd8_positive_alpha_beta_t_cell_activation
GO_bp:go_direct_ossification             SET       6      0.58245     0.010373      0.38869     0.067013 GO_bp:go_direct_ossification
GO_bp:go_cleavage_furrow_for...          SET       7     -0.26443   -0.0050865      0.35978      0.76882 GO_bp:go_cleavage_furrow_formation
GO_bp:go_positive_regulation...827       SET       5     0.034505   0.00056099      0.40411      0.46598 GO_bp:go_positive_regulation_of_transcription_from_rna_polymerase_ii_promoter_in_response_to_oxidative_stress
GO_bp:go_germ_cell_prolifera...          SET       5      0.25225     0.004101      0.42729      0.27749 GO_bp:go_germ_cell_proliferation
GO_bp:go_histone_h3_k9_dimet...          SET       6     0.042225     0.000752      0.33062      0.44919 GO_bp:go_histone_h3_k9_dimethylation
GO_bp:go_histone_h3_k9_trime...          SET      14      0.16244    0.0044181      0.22874      0.23881 GO_bp:go_histone_h3_k9_trimethylation
GO_bp:go_schwann_cell_migrat...          SET       3      -0.2703   -0.0034042      0.41163       0.7443 GO_bp:go_schwann_cell_migration
GO_bp:go_acylglycerol_acyl_c...          SET       5    -0.030434   -0.0004948       0.4035      0.53006 GO_bp:go_acylglycerol_acyl_chain_remodeling
GO_bp:go_phenotypic_switching            SET       7     0.037715   0.00072548       0.3386      0.45566 GO_bp:go_phenotypic_switching
GO_bp:go_rna_guanine_n7_meth...          SET       6      0.39908    0.0071074      0.36486      0.13703 GO_bp:go_rna_guanine_n7_methylation
GO_bp:go_peptidyl_serine_aut...          SET       8     -0.21478   -0.0044167      0.27868      0.77955 GO_bp:go_peptidyl_serine_autophosphorylation
GO_bp:go_cellular_response_t...54        SET      12      0.21873    0.0055082      0.26004      0.20013 GO_bp:go_cellular_response_to_increased_oxygen_levels
GO_bp:go_macrophage_colony_s...1         SET       5      0.87731     0.014263      0.43282      0.02134 GO_bp:go_macrophage_colony_stimulating_factor_production
GO_bp:go_atrioventricular_ca...          SET       7     -0.28024   -0.0053906      0.34177      0.79387 GO_bp:go_atrioventricular_canal_development
GO_bp:go_histone_h2a_k119_mo...          SET       8      0.39122    0.0080448      0.28247     0.083037 GO_bp:go_histone_h2a_k119_monoubiquitination
GO_bp:go_transforming_growth...3         SET       9       0.2973    0.0064842      0.28723      0.15033 GO_bp:go_transforming_growth_factor_beta_activation
GO_bp:go_sodium_ion_export_a...          SET      14     0.039341      0.00107      0.25963      0.43978 GO_bp:go_sodium_ion_export_across_plasma_membrane
GO_bp:go_histone_citrullinat...          SET       4      0.25554     0.003716      0.55885      0.32375 GO_bp:go_histone_citrullination
GO_bp:go_calcium_import_into...          SET      11      0.16137    0.0038908      0.24088      0.25146 GO_bp:go_calcium_import_into_the_mitochondrion
GO_bp:go_myofibroblast_diffe...          SET       4     -0.44283   -0.0064397      0.39857      0.86672 GO_bp:go_myofibroblast_differentiation
GO_bp:go_trail_activated_apo...          SET       9     -0.16957   -0.0036983       0.2932      0.71848 GO_bp:go_trail_activated_apoptotic_signaling_pathway
GO_bp:go_cell_death_in_respo...1         SET      24      0.36727     0.013075      0.15851     0.010258 GO_bp:go_cell_death_in_response_to_hydrogen_peroxide
GO_bp:go_neuron_death_in_res...2         SET      25      0.46708     0.016971      0.17526    0.0038514 GO_bp:go_neuron_death_in_response_to_oxidative_stress
GO_bp:go_neuron_death_in_res...1         SET       5      0.56621    0.0092055      0.30399     0.031269 GO_bp:go_neuron_death_in_response_to_hydrogen_peroxide
GO_bp:go_neuron_intrinsic_ap...          SET       7       0.5356     0.010303      0.28392     0.029625 GO_bp:go_neuron_intrinsic_apoptotic_signaling_pathway_in_response_to_oxidative_stress
GO_bp:go_intrinsic_apoptotic...6         SET       5      0.56053    0.0091131       0.2857     0.024892 GO_bp:go_intrinsic_apoptotic_signaling_pathway_in_response_to_hydrogen_peroxide
GO_bp:go_regulation_of_trans...17        SET       8     -0.12746    -0.002621      0.32449      0.65276 GO_bp:go_regulation_of_translation_in_response_to_endoplasmic_reticulum_stress
GO_bp:go_eif2alpha_phosphory...          SET       6     -0.52184   -0.0092937      0.39461      0.90698 GO_bp:go_eif2alpha_phosphorylation_in_response_to_endoplasmic_reticulum_stress
GO_bp:go_atf6_mediated_unfol...          SET       8    -0.064513   -0.0013266      0.24531      0.60372 GO_bp:go_atf6_mediated_unfolded_protein_response
GO_bp:go_dopaminergic_neuron...1         SET       5       0.1744    0.0028355      0.34123      0.30465 GO_bp:go_dopaminergic_neuron_axon_guidance
GO_bp:go_paracrine_signaling             SET       7     -0.65139     -0.01253      0.29139       0.9873 GO_bp:go_paracrine_signaling
GO_bp:go_opioid_receptor_sig...          SET      11      0.14131     0.003407      0.27092      0.30099 GO_bp:go_opioid_receptor_signaling_pathway
GO_bp:go_netrin_activated_si...          SET      12       1.0275     0.025875      0.27317   8.4722e-05 GO_bp:go_netrin_activated_signaling_pathway
GO_bp:go_reelin_mediated_sig...          SET       7    -0.034954  -0.00067238      0.32332      0.54305 GO_bp:go_reelin_mediated_signaling_pathway
GO_bp:go_apolipoprotein_a_i_...          SET       6     -0.01288  -0.00022938      0.40917      0.51256 GO_bp:go_apolipoprotein_a_i_mediated_signaling_pathway
GO_bp:go_non_canonical_wnt_s...2         SET       7     -0.14107   -0.0027137      0.35885      0.65289 GO_bp:go_non_canonical_wnt_signaling_pathway_via_mapk_cascade
GO_bp:go_positive_regulation...247       SET       5      0.65201       0.0106      0.39379     0.048898 GO_bp:go_positive_regulation_of_endothelial_cell_chemotaxis_by_vegf_activated_vascular_endothelial_growth_factor_receptor_signaling_pathway
GO_bp:go_transforming_growth...6         SET       5     0.023269   0.00037831      0.42082      0.47795 GO_bp:go_transforming_growth_factor_beta_secretion
GO_bp:go_collagen_activated_...2         SET       7     -0.38779   -0.0074595      0.38842      0.84095 GO_bp:go_collagen_activated_tyrosine_kinase_receptor_signaling_pathway
GO_bp:go_collagen_activated_...1         SET      10     -0.17249   -0.0039655       0.3157       0.7076 GO_bp:go_collagen_activated_signaling_pathway
GO_bp:go_p38mapk_cascade                 SET      43     0.046561    0.0022177      0.14177      0.37129 GO_bp:go_p38mapk_cascade
GO_bp:go_positive_regulation...130       SET       7      0.41602    0.0080024      0.34133      0.11146 GO_bp:go_positive_regulation_of_cell_migration_by_vascular_endothelial_growth_factor_signaling_pathway
GO_bp:go_nodal_signaling_pat...          SET      16     -0.44929    -0.013063      0.23473      0.97219 GO_bp:go_nodal_signaling_pathway
GO_bp:go_interleukin_7_media...          SET      24      0.17724    0.0063099      0.18576      0.17002 GO_bp:go_interleukin_7_mediated_signaling_pathway
GO_bp:go_interleukin_21_medi...          SET       7     -0.82395    -0.015849      0.35464      0.98991 GO_bp:go_interleukin_21_mediated_signaling_pathway
GO_bp:go_macrophage_colony_s...2         SET       6    0.0096464    0.0001718      0.30943      0.48757 GO_bp:go_macrophage_colony_stimulating_factor_signaling_pathway
GO_bp:go_interleukin_23_medi...          SET       9    -0.054702   -0.0011931      0.26063      0.58312 GO_bp:go_interleukin_23_mediated_signaling_pathway
GO_bp:go_interleukin_3_media...          SET       4    -0.029183  -0.00042439      0.47294       0.5246 GO_bp:go_interleukin_3_mediated_signaling_pathway
GO_bp:go_angiotensin_activat...          SET      11      -0.3699   -0.0089186      0.28662      0.90157 GO_bp:go_angiotensin_activated_signaling_pathway
GO_bp:go_somatostatin_recept...          SET       5      0.75609     0.012293      0.42604     0.037983 GO_bp:go_somatostatin_receptor_signaling_pathway
GO_bp:go_cannabinoid_signali...          SET       7      0.40156    0.0077244      0.34673      0.12341 GO_bp:go_cannabinoid_signaling_pathway
GO_bp:go_nerve_growth_factor...          SET      12      0.11234     0.002829      0.24158      0.32096 GO_bp:go_nerve_growth_factor_signaling_pathway
GO_bp:go_torc1_signaling                 SET      38   -0.0085978  -0.00038502      0.13098      0.52617 GO_bp:go_torc1_signaling
GO_bp:go_torc2_signaling                 SET       6      0.17052    0.0030369       0.3461      0.31112 GO_bp:go_torc2_signaling
GO_bp:go_cytoplasmic_pattern...2         SET      25     0.073035    0.0026537      0.15868      0.32267 GO_bp:go_cytoplasmic_pattern_recognition_receptor_signaling_pathway_in_response_to_virus
GO_bp:go_rig_i_signaling_pat...          SET      19     0.018817   0.00059614      0.19884       0.4623 GO_bp:go_rig_i_signaling_pathway
GO_bp:go_mda_5_signaling_pat...          SET      10     0.095693    0.0021999      0.21598      0.32886 GO_bp:go_mda_5_signaling_pathway
GO_bp:go_negative_regulation...721       SET      10    -0.013551  -0.00031152      0.23209      0.52328 GO_bp:go_negative_regulation_of_viral_induced_cytoplasmic_pattern_recognition_receptor_signaling_pathway
GO_bp:go_regulation_of_mda_5...          SET       7      0.18898    0.0036353      0.27002      0.24201 GO_bp:go_regulation_of_mda_5_signaling_pathway
GO_bp:go_negative_regulation...597       SET       8    -0.069804   -0.0014354      0.27631      0.59972 GO_bp:go_negative_regulation_of_rig_i_signaling_pathway
GO_bp:go_single_stranded_vir...          SET      18    -0.015839  -0.00048842      0.24261      0.52603 GO_bp:go_single_stranded_viral_rna_replication_via_double_stranded_dna_intermediate
GO_bp:go_viral_rna_genome_re...          SET      31   -0.0092195  -0.00037297      0.17377      0.52116 GO_bp:go_viral_rna_genome_replication
GO_bp:go_viral_budding_via_h...          SET      21      0.21803    0.0072617      0.17023      0.10013 GO_bp:go_viral_budding_via_host_escrt_complex
GO_bp:go_regulation_of_growt...3         SET       7    -0.067193   -0.0012925      0.32473      0.58196 GO_bp:go_regulation_of_growth_rate
GO_bp:go_embryonic_cleavage              SET       6     0.065348    0.0011638      0.30614      0.41549 GO_bp:go_embryonic_cleavage
GO_bp:go_snrna_modification              SET       4      0.31068    0.0045179      0.38022      0.20694 GO_bp:go_snrna_modification
GO_bp:go_dna_endoreduplicati...          SET       8      0.56902     0.011701      0.30447     0.030825 GO_bp:go_dna_endoreduplication
GO_bp:go_chemokine_biosynthe...          SET      12     -0.23589   -0.0059402      0.27739      0.80244 GO_bp:go_chemokine_biosynthetic_process
GO_bp:go_epithelial_fluid_tr...          SET       9    -0.051236   -0.0011175        0.291      0.56988 GO_bp:go_epithelial_fluid_transport
GO_bp:go_olfactory_behavior              SET      10      -0.5122    -0.011775      0.30539      0.95324 GO_bp:go_olfactory_behavior
GO_bp:go_intraciliary_transp...1         SET      51     0.027832    0.0014434      0.12086      0.40894 GO_bp:go_intraciliary_transport
GO_bp:go_interleukin_12_bios...          SET       6      0.21799    0.0038823      0.30624      0.23829 GO_bp:go_interleukin_12_biosynthetic_process
GO_bp:go_type_2_immune_respo...          SET      36    -0.017465  -0.00076128      0.14826      0.54689 GO_bp:go_type_2_immune_response
GO_bp:go_interleukin_2_biosy...          SET      21     -0.41192    -0.013719      0.19045      0.98472 GO_bp:go_interleukin_2_biosynthetic_process
GO_bp:go_interferon_gamma_bi...          SET      15    -0.070877   -0.0019954      0.21481      0.62928 GO_bp:go_interferon_gamma_biosynthetic_process
GO_bp:go_t_cell_activation               SET     431   -0.0058709  -0.00087615     0.043576      0.55359 GO_bp:go_t_cell_activation
GO_bp:go_monocyte_activation             SET       9      0.86042     0.018766      0.29684    0.0018762 GO_bp:go_monocyte_activation
GO_bp:go_endothelial_cell_ac...          SET      10      0.26772    0.0061548      0.32998      0.20859 GO_bp:go_endothelial_cell_activation
GO_bp:go_regulation_of_cell_...33        SET    1491    -0.029143   -0.0078538     0.023892      0.88872 GO_bp:go_regulation_of_cell_population_proliferation
