# ALPHA = 0.05
# NUMBER_OF_TESTS = 15481

# _SET1_  VARIABLE = GO_bp:go_neuron_projection_regeneration (set)
# _SET1_  NGENES = 54
# _SET1_  P-VALUE = 8.79651e-07
_SET1_   GENE              CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
_SET5_   ENSG00000113327     5  161494546  161582542    235      56  315894     0.043821      0.48252
_SET5_   ENSG00000145934     5  166711804  167691162   3428     343  315894       7.7194   5.8458e-15
_SET5_   ENSG00000094755     5  170190354  170241051    255      41  315894      0.13978      0.44442
_SET5_   ENSG00000113742     5  173315283  173388979    241      33  315894       5.1726   1.1542e-07
_SET5_   ENSG00000184845     5  174867042  174871211     12       5  315894      -1.9847      0.97641
_SET5_   ENSG00000145920     5  175223313  175311023    328      55  315894      0.56018      0.28768
_SET5_   ENSG00000175416     5  175819456  175843570     87      33  315894     -0.20573       0.5815
_SET5_   ENSG00000074317     5  176047085  176057530     23      10  315894     -0.17234      0.56841
_SET5_   ENSG00000169220     5  176784838  176799602     31      12  315894      -1.0092      0.84357
_SET5_   ENSG00000131188     5  176873446  176883283     16       5  315894        3.516   0.00021904
_SET5_   ENSG00000113758     5  176883609  176901402     49      13  315894       3.2029   0.00068026
_SET5_   ENSG00000184840     5  177019159  177023125     16       8  315894       1.7124     0.043415
_SET5_   ENSG00000113262     5  178405328  178423207    126      21  315894     -0.30323      0.61914
_SET5_   ENSG00000127022     5  179105629  179157926    185      33  315894     -0.21846      0.58647
_SET5_   ENSG00000047579     6   15523032   15663289    509      42  315894      0.34175      0.36627
_SET5_   ENSG00000112186     6   17393447   17558023    571      64  315894      0.27774      0.39061
_SET5_   ENSG00000079689     6   25652464   25702011    257      48  315894      0.45769      0.32359
_SET5_   ENSG00000204681     6   29523406   29601753    448      56  315894       4.0002   3.1648e-05
_SET5_   ENSG00000231500     6   33239787   33244287     22       6  315894       2.4973    0.0062575
_SET5_   ENSG00000197283     6   33387847   33421466     89      31  315894       5.2764   6.5873e-08
_SET5_   ENSG00000124493     6   33989628   34123399    863      81  315894       0.2539      0.39979
_SET5_   ENSG00000124507     6   34433916   34503006    273      48  315894      0.82605      0.20439
_SET5_   ENSG00000198755     6   35436185   35438562     15       8  315894     -0.22078      0.58737
_SET5_   ENSG00000112041     6   35465651   35480715     67      18  315894       2.8473    0.0022045
_SET5_   ENSG00000156564     6   40359325   40555204   1080      89  315894       3.9326   4.2013e-05
_SET5_   ENSG00000112759     6   44187242   44201888     36      21  315894        1.507     0.065907
_SET5_   ENSG00000135298     6   69345259   70099403   3012     118  315894       3.5945   0.00016254
_SET5_   ENSG00000079841     6   72596406   73112845   1903      68  315894      -1.5135      0.93493
_SET5_   ENSG00000119899     6   74303102   74363878    397      15  315894       2.1486     0.015833
_SET5_   ENSG00000135312     6   78171948   78173490      5       2  315894       2.2072     0.013651
_SET5_   ENSG00000065609     6   84262599   84419410    413      38  315894       3.4353   0.00029599
_SET5_   ENSG00000118432     6   88849583   88876078     95      36  315894       0.1645      0.43467
_SET5_   ENSG00000146276     6   89887220   89940997    277      36  315894     -0.46665      0.67963
_SET5_   ENSG00000111886     6   89966927   90025018    275      55  315894      0.46189      0.32208
_SET5_   ENSG00000135333     6   93949738   94129265    601      86  315894       2.8148    0.0024406
_SET5_   ENSG00000164418     6  101846664  102517958   2874     187  315894       0.6105      0.27077
_SET5_   ENSG00000135596     6  109765265  109787171     74      23  315894       2.4527    0.0070904
_SET5_   ENSG00000112290     6  110421022  110501207    269      22  315894      0.34314      0.36575
_SET5_   ENSG00000010810     6  111981535  112194655    838      63  315894       2.1128     0.017309
_SET5_   ENSG00000047932     6  117639374  117923691   1208      74  315894      -1.1509      0.87511
_SET5_   ENSG00000196569     6  129204342  129837714   2295     123  315894       6.5442   2.9905e-11
_SET5_   ENSG00000079950     6  132767006  132834337    270      38  315894       1.0311      0.15124
_SET5_   ENSG00000135604     6  144471663  144509507     94      22  315894      -1.4762      0.93005
_SET5_   ENSG00000152818     6  144606837  145174170   1847     147  315894       3.6094   0.00015345
_SET5_   ENSG00000152822     6  146348782  146758734   1147      79  315894      -1.0467      0.85237
_SET5_   ENSG00000164506     6  147525561  147706866    442      43  315894     -0.68779      0.75421
_SET5_   ENSG00000131018     6  152442819  152958936   2289     170  315894       1.6201     0.052601
_SET5_   ENSG00000112038     6  154331631  154568001    937      94  315894       1.7738     0.038048
_SET5_   ENSG00000078269     6  158402888  158520208    513      61  315894       3.0198    0.0012648
_SET5_   ENSG00000112499     6  160592093  160698670    450      47  315894       2.6629    0.0038735
_SET5_   ENSG00000185345     6  161768452  163148803   6871     388  315894       1.5014     0.066621
_SET5_   ENSG00000164850     7    1121844    1133451     70      23  315894        1.959     0.025058
_SET5_   ENSG00000075624     7    5566782    5603415    184      55  315894       1.3908     0.082138
_SET5_   ENSG00000011275     7    5659678    5821370    780      42  315894       1.1267      0.12994
_SET5_   ENSG00000136238     7    6414154    6443608    188      38  315894       2.0941     0.018128
_SET5_   ENSG00000164535     7    6448757    6523821    425      57  315894       2.9518    0.0015797
_SET5_   ENSG00000215045     7    6537093    6591067    240      63  315894       2.0449     0.020431
_SET5_   ENSG00000003147     7    8152814    8302317    780     101  315894      0.49086      0.31176
_SET5_   ENSG00000180233     7   30323923   30452118    374      64  315894     -0.20572      0.58149
_SET5_   ENSG00000106113     7   30692200   30739745    177      45  315894      0.85743       0.1956
_SET5_   ENSG00000078053     7   38423305   38671167   1332      85  315894      0.51679      0.30265
_SET5_   ENSG00000136279     7   44084239   44109055    107      18  315894      0.06727      0.47318
_SET5_   ENSG00000106631     7   44178463   44180931     13       6  315894     -0.34378      0.63449
_SET5_   ENSG00000164742     7   45613739   45762715    608      77  315894     -0.17346      0.56886
_SET5_   ENSG00000132437     7   50526134   50633154    633      36  315894        2.495    0.0062977
_SET5_   ENSG00000188763     7   72848109   72850450      4       2  315894     -0.74482      0.77181
_SET5_   ENSG00000106089     7   73113536   73134002     55      20  315894      0.78092      0.21742
_SET5_   ENSG00000127946     7   75162621   75368280    917     100  315894       1.2226      0.11074
_SET5_   ENSG00000170027     7   75956116   75988348    109      25  315894      0.94591       0.1721
_SET5_   ENSG00000187391     7   77646393   79082890   6923     367  315894        7.207   2.8591e-13
_SET5_   ENSG00000186472     7   82383329   82792246   1501      76  315894       1.9937     0.023091
_SET5_   ENSG00000198822     7   86273230   86494200    626      63  315894       2.4075    0.0080302
_SET5_   ENSG00000008277     7   87563458   87832204    639      56  315894      0.87726      0.19017
_SET5_   ENSG00000075142     7   87834433   87856308     45      14  315894      0.55607      0.28908
_SET5_   ENSG00000127914     7   91570181   91739987    463      23  315894      0.30326      0.38085
_SET5_   ENSG00000158528     7   94536514   94925727   1154      68  315894       1.0361      0.15007
_SET5_   ENSG00000087085     7  100487615  100494594     22      10  315894     -0.72094      0.76453
_SET5_   ENSG00000106367     7  100797678  100804877     35       8  315894       1.8264     0.033894
_SET5_   ENSG00000161057     7  102984701  103009842     65      19  315894       1.0516      0.14648
_SET5_   ENSG00000008282     7  105730949  105753022     72      21  315894      0.73699      0.23056
_SET5_   ENSG00000005249     7  106685094  106802256    371      38  315894      0.12408      0.45063
_SET5_   ENSG00000091129     7  107788068  108097161   1330      68  315894      -1.4281      0.92337
_SET5_   ENSG00000077063     7  117350705  117514193    497      80  315894      0.75943       0.2238
_SET5_   ENSG00000184408     7  119913722  120390385   1376      90  315894       3.6248    0.0001446
_SET5_   ENSG00000081803     7  121958481  122526813   2002     110  315894       5.5087   1.8071e-08
_SET5_   ENSG00000179603     7  126078652  126893348   2927     105  315894       4.7086   1.2471e-06
_SET5_   ENSG00000128594     7  127667124  127672160     14       9  315894       6.0123   9.1432e-10
_SET5_   ENSG00000181072     7  136553416  136705002    594      52  315894         4.06   2.4536e-05
_SET5_   ENSG00000105894     7  136912088  137028611    466      85  315894      0.73728      0.23048
_SET5_   ENSG00000157680     7  137065783  137531838   1720     133  315894    -0.084954      0.53385
_SET5_   ENSG00000164885     7  150750899  150755617     14       6  315894     -0.57793      0.71835
_SET5_   ENSG00000164897     7  150778167  150780633      7       5  315894       1.5818     0.056848
_SET5_   ENSG00000106615     7  151163098  151217206    168      35  315894      -0.6672      0.74768
_SET5_   ENSG00000157219     7  154862034  154877459     92      18  315894       3.1932    0.0007035
_SET5_   ENSG00000155093     7  157331750  158380480   5417     383  315894       5.2706   6.7986e-08
_SET5_   ENSG00000198010     8    1449532    1656642   1356      85  315894       4.3086   8.2153e-06
_SET5_   ENSG00000156011     8   18384811   18942240   3719     229  315894       1.3827     0.083371
_SET5_   ENSG00000036565     8   20002366   20040717    243      40  315894      -1.3872      0.91731
_SET5_   ENSG00000061337     8   20103676   20161474    286      58  315894     -0.68507      0.75335
_SET5_   ENSG00000158856     8   21906506   21940038    167      27  315894       1.2175       0.1117
_SET5_   ENSG00000168481     8   22004338   22014597     30       7  315894     -0.89415      0.81438
_SET5_   ENSG00000120910     8   22298332   22398652    312      29  315894       2.7401    0.0030711
_SET5_   ENSG00000147437     8   25276776   25282170      8       4  315894      0.66072       0.2544
_SET5_   ENSG00000120907     8   26605667   26724790    647      76  315894     -0.15472      0.56148
_SET5_   ENSG00000120899     8   27168999   27316903    615      50  315894      0.33421      0.36911
_SET5_   ENSG00000120903     8   27317279   27337400    117      29  315894      -0.9306      0.82397
_SET5_   ENSG00000168081     8   28174503   28200872    121      13  315894       1.1101      0.13347
_SET5_   ENSG00000104290     8   28351729   28431775    218      19  315894     -0.83327      0.79766
_SET5_   ENSG00000187840     8   37887859   37917883     78      26  315894       1.4707      0.07069
_SET5_   ENSG00000029534     8   41510739   41754280   1114     113  315894     -0.22378      0.58853
_SET5_   ENSG00000147432     8   42552519   42592550    215      10  315894      0.81186      0.20844
_SET5_   ENSG00000147434     8   42607763   42651535    130      21  315894       3.0844    0.0010199
_SET5_   ENSG00000082556     8   54138284   54164257    171      19  315894     -0.67524      0.75024
_SET5_   ENSG00000254087     8   56792372   56923940    603      52  315894       4.1459   1.6921e-05
_SET5_   ENSG00000181195     8   57349233   57359293     43      11  315894      0.24657      0.40262
_SET5_   ENSG00000121022     8   67955314   67996018    109      23  315894     0.056059      0.47765
_SET5_   ENSG00000147604     8   74202506   74208024     24      13  315894      -1.0723      0.85821
_SET5_   ENSG00000164687     8   82192598   82197012      7       4  315894     0.015282       0.4939
_SET5_   ENSG00000104327     8   91070836   91107703     96      22  315894       2.4472    0.0071975
_SET5_   ENSG00000156482     8   99037079   99058697     74      20  315894      0.81036      0.20887
_SET5_   ENSG00000034677     8  101269288  101348446    214      23  315894      -0.7476      0.77265
_SET5_   ENSG00000164929     8  104152938  104242533    403      55  315894       3.2467   0.00058382
_SET5_   ENSG00000176406     8  104512976  105268322   3203      53  315894       1.4768     0.069869
_SET5_   ENSG00000153317     8  131064353  131455906   1685      58  315894      0.10972      0.45631
_SET5_   ENSG00000155897     8  131792547  132054672   1243      97  315894     -0.13107      0.55214
_SET5_   ENSG00000169398     8  141667999  142012315    916      42  315894       3.6445   0.00013396
_SET5_   ENSG00000181790     8  143530791  143626370    349      72  315894       3.5321   0.00020611
_SET5_   ENSG00000198576     8  143692405  143696833     19       5  315894       2.3284    0.0099465
_SET5_   ENSG00000180900     8  144873090  144897549    109      34  315894      0.79933      0.21205
_SET5_   ENSG00000179526     8  145153536  145163027     28       8  315894      -1.5361      0.93775
_SET5_   ENSG00000161016     8  146015150  146017972     11       6  315894     -0.50868      0.69451
_SET5_   ENSG00000096968     9    4985033    5128183    612      34  315894       2.6774    0.0037098
_SET5_   ENSG00000107186     9   13105703   13279589    521      63  315894    -0.086671      0.53453
_SET5_   ENSG00000107295     9   17579080   17797127   1324      79  315894      0.51254      0.30414
_SET5_   ENSG00000147955     9   34634719   34637806     11       6  315894      0.48297      0.31456
_SET5_   ENSG00000198722     9   35161999   35405335    570      45  315894      0.89636      0.18503
_SET5_   ENSG00000122705     9   36190853   36304778    383      37  315894       1.0795      0.14018
_SET5_   ENSG00000107282     9   72042446   72287222    777      62  315894     -0.62507      0.73404
_SET5_   ENSG00000107362     9   74477368   74525847    143      19  315894       1.0817       0.1397
_SET5_   ENSG00000135046     9   75766673   75785309     47      16  315894      0.10643      0.45762
_SET5_   ENSG00000148053     9   87283466   87638505   1367     119  315894       3.7437   9.0658e-05
_SET5_   ENSG00000185920     9   98205262   98279339    266      36  315894       1.4362     0.075478
_SET5_   ENSG00000136928     9  101050391  101471479   1985     193  315894      0.46597      0.32062
_SET5_   ENSG00000198785     9  104331635  104500862    800      43  315894       -1.152      0.87535
_SET5_   ENSG00000030304     9  113431051  113563859    495      74  315894     -0.96347      0.83234
_SET5_   ENSG00000198121     9  113635543  113800981    653      54  315894      0.10865      0.45674
_SET5_   ENSG00000119522     9  126141933  126692431   1938      92  315894       5.9666   1.2109e-09
_SET5_   ENSG00000136856     9  130159421  130170703     35       9  315894       1.4593     0.072247
_SET5_   ENSG00000197958     9  130209953  130213684     10       3  315894       2.5919     0.004772
_SET5_   ENSG00000136854     9  130374544  130457460    177      50  315894     -0.24445      0.59656
_SET5_   ENSG00000106976     9  130965658  131017527    177      43  315894     -0.52377      0.69978
_SET5_   ENSG00000136827     9  132575223  132586413     37      12  315894     0.096336      0.46163
_SET5_   ENSG00000107130     9  132934857  132999583    323      52  315894       1.7697     0.038388
_SET5_   ENSG00000097007     9  133589333  133763062    652      68  315894       2.3477    0.0094444
_SET5_   ENSG00000196358     9  135037334  135119921    327      59  315894      0.99474      0.15993
_SET5_   ENSG00000165699     9  135766735  135820020    167      35  315894       1.4831     0.069027
_SET5_   ENSG00000170835     9  135937365  135947248     12       8  315894       1.4294      0.07644
_SET5_   ENSG00000176884     9  140032842  140063207     59      18  315894       1.7813     0.037432
_SET5_   ENSG00000165802     9  140342022  140353786     26      16  315894      -1.6086      0.94614
_SET5_   ENSG00000148408     9  140772241  141019076    688      55  315894       1.2788      0.10048
_SET5_   ENSG00000077943    10   15555948   15762124    802      73  315894       2.0095     0.022243
_SET5_   ENSG00000165995    10   18429606   18830798   2146     164  315894     -0.36955      0.64414
_SET5_   ENSG00000136750    10   26505236   26593487    298      23  315894      0.22592      0.41063
_SET5_   ENSG00000136754    10   27035522   27150016    477      41  315894      0.42319      0.33608
_SET5_   ENSG00000150093    10   33189247   33294720    405      47  315894     -0.27376      0.60787
_SET5_   ENSG00000099250    10   33466420   33625190    754      73  315894      -1.0634      0.85619
_SET5_   ENSG00000070748    10   50817141   50901925    331      61  315894     -0.51406       0.6964
_SET5_   ENSG00000187714    10   50818347   50820765      5       3  315894     -0.58107       0.7194
_SET5_   ENSG00000151150    10   61786056   62493248   3052     124  315894      -0.3932      0.65291
_SET5_   ENSG00000198739    10   68685764   68859588    670      74  315894       1.1472      0.12564
_SET5_   ENSG00000122862    10   70847862   70864567     50      10  315894      0.44312      0.32884
_SET5_   ENSG00000197467    10   71561644   71724031    981     167  315894     -0.37785      0.64723
_SET5_   ENSG00000148730    10   72164135   72188374     74      23  315894     -0.83361      0.79775
_SET5_   ENSG00000165637    10   76969912   76991206     63      21  315894     -0.28259      0.61125
_SET5_   ENSG00000156113    10   78629359   79398353   3191     245  315894       3.2571   0.00056286
_SET5_   ENSG00000151208    10   79550549   79686378    590      33  315894        1.364     0.086276
_SET5_   ENSG00000182771    10   87359312   88126250   3277     210  315894       4.4127   5.1052e-06
_SET5_   ENSG00000138138    10   89511269   89601100    291      32  315894       1.1542      0.12421
_SET5_   ENSG00000171862    10   89622870   89731687    417      23  315894       0.2551      0.39932
_SET5_   ENSG00000107864    10   93806449   94050844    577      51  315894      0.52968      0.29817
_SET5_   ENSG00000108231    10   95517566   95557916    147      30  315894      0.21372      0.41538
_SET5_   ENSG00000249967    10   99344131   99433667    303      49  315894       1.1592      0.12319
_SET5_   ENSG00000155252    10   99344131   99436191    312      50  315894       1.1589      0.12324
_SET5_   ENSG00000120053    10  101156627  101190381     99      32  315894      0.90293      0.18328
_SET5_   ENSG00000059915    10  104162376  104181296     35      17  315894      0.91294      0.18064
_SET5_   ENSG00000148798    10  105036920  105050108     40      11  315894       1.8744     0.030439
_SET5_   ENSG00000107954    10  105253736  105352309    347      48  315894      0.92831      0.17662
_SET5_   ENSG00000156395    10  106400859  107024993   2798      90  315894       5.1202    1.526e-07
_SET5_   ENSG00000148700    10  111756126  111895323    454      41  315894      -0.5009      0.69178
_SET5_   ENSG00000151532    10  114206756  114578503   1246     165  315894       4.3472   6.8934e-06
_SET5_   ENSG00000043591    10  115803806  115806667      4       2  315894      -0.3894      0.65151
_SET5_   ENSG00000165646    10  119000604  119038941    146      39  315894       2.1897     0.014274
_SET5_   ENSG00000107581    10  120794356  120840316    124      28  315894       1.5987     0.054946
_SET5_   ENSG00000148908    10  121259340  121302220    197      42  315894       1.1139      0.13266
_SET5_   ENSG00000175029    10  126676421  126849739    924     107  315894       0.5203      0.30143
_SET5_   ENSG00000188916    10  128933694  128994422    249      42  315894       3.3369   0.00042365
_SET5_   ENSG00000176171    10  133781578  133795435     47      15  315894       1.1917      0.11669
_SET5_   ENSG00000197177    10  134884433  134945179    379      67  315894      0.30338       0.3808
_SET5_   ENSG00000130643    10  135138927  135150475     44      19  315894      0.88924      0.18694
_SET5_   ENSG00000069696    11     637293     640706     14      10  315894      0.91407      0.18034
_SET5_   ENSG00000149043    11    1848709    1858751     63      23  315894      0.92144      0.17841
_SET5_   ENSG00000180176    11    2185159    2193107     37      13  315894     0.041269      0.48354
_SET5_   ENSG00000129749    11    3686817    3692614     29       7  315894     -0.66178      0.74594
_SET5_   ENSG00000166313    11    6416355    6440644     79      37  315894     -0.59465      0.72396
_SET5_   ENSG00000166333    11    6624961    6632102     38       8  315894     -0.41752      0.66185
_SET5_   ENSG00000170743    11    7260009    7490273   1185     120  315894      0.25172      0.40063
_SET5_   ENSG00000166387    11    7534529    7678358    785      90  315894      -1.1056      0.86554
_SET5_   ENSG00000110680    11   14988214   14993900     12       7  315894     -0.58046       0.7192
_SET5_   ENSG00000110700    11   17095936   17099334     14       8  315894       2.1925     0.014174
_SET5_   ENSG00000006071    11   17414432   17498449    380      52  315894     -0.04278      0.51706
_SET5_   ENSG00000129159    11   17756359   17804602    221      48  315894       2.7751    0.0027591
_SET5_   ENSG00000165970    11   20620946   20680831    346      43  315894     -0.37536       0.6463
_SET5_   ENSG00000091664    11   22359643   22401049    176      52  315894        2.508      0.00607
_SET5_   ENSG00000148943    11   27516123   27528320     41      14  315894        2.212     0.013484
_SET5_   ENSG00000176697    11   27676440   27743605    178      37  315894       7.1697   3.7576e-13
_SET5_   ENSG00000182255    11   30031288   30038570     12       6  315894       2.2639      0.01179
_SET5_   ENSG00000110436    11   35272753   35441610    687      60  315894       1.7351     0.041365
_SET5_   ENSG00000148948    11   40135753   41481323   5356     280  315894       6.0806   5.9859e-10
_SET5_   ENSG00000149091    11   46354455   46402104    113      38  315894       2.7386    0.0030849
_SET5_   ENSG00000180720    11   46406640   46408107      1       1  315894       2.3845      0.00855
_SET5_   ENSG00000134569    11   46878419   46940193    157      27  315894       1.4611     0.071999
_SET5_   ENSG00000165917    11   47459308   47470730     52      13  315894       4.6945   1.3363e-06
_SET5_   ENSG00000109991    11   57105848   57138073    110      19  315894       1.9437     0.025967
_SET5_   ENSG00000198561    11   57520715   57587018    151      38  315894      -0.1391      0.55531
_SET5_   ENSG00000166900    11   59480929   59573354    416      23  315894     0.093553      0.46273
_SET5_   ENSG00000011347    11   61282785   61348620    167      34  315894     -0.75614      0.77522
_SET5_   ENSG00000134780    11   61447905   61514473    203      39  315894     -0.75942       0.7762
_SET5_   ENSG00000162188    11   62475130   62476673      4       2  315894       1.2788      0.10049
_SET5_   ENSG00000168539    11   62676151   62689279     38      13  315894      0.51035       0.3049
_SET5_   ENSG00000149782    11   64018995   64036622     46      22  315894      0.99862      0.15899
_SET5_   ENSG00000110076    11   64373646   64490660    259      33  315894       6.0084   9.3658e-10
_SET5_   ENSG00000175592    11   65659520   65668044     30      10  315894       1.8535     0.031905
_SET5_   ENSG00000174871    11   66045661   66052772      9       5  315894     -0.71069      0.76136
_SET5_   ENSG00000174669    11   66129992   66139685     23       6  315894       2.9982    0.0013581
_SET5_   ENSG00000174576    11   66188475   66194178     15       9  315894       1.3231     0.092904
_SET5_   ENSG00000173898    11   66452719   66496697     90      53  315894       1.3983     0.081015
_SET5_   ENSG00000173621    11   66624118   66627946      6       4  315894       1.8689      0.03082
_SET5_   ENSG00000173227    11   66774249   66818334     85      41  315894       3.0246    0.0012449
_SET5_   ENSG00000172531    11   67165654   67188654     70      20  315894      -1.2313       0.8909
_SET5_   ENSG00000175544    11   67219877   67226699     34       8  315894     -0.56106      0.71262
_SET5_   ENSG00000131626    11   70116806   70230509    353      21  315894       1.8647     0.031108
_SET5_   ENSG00000085733    11   70244510   70282690    141      29  315894       2.5978    0.0046907
_SET5_   ENSG00000162105    11   70313961   70963623   2644     237  315894       1.8834     0.029824
_SET5_   ENSG00000186642    11   72287185   72385635    361      45  315894     -0.78072      0.78252
_SET5_   ENSG00000137486    11   74975226   75062873    278      66  315894     -0.87909      0.81032
_SET5_   ENSG00000149273    11   75110530   75133324     59      22  315894      -1.1618      0.87734
_SET5_   ENSG00000150672    11   83166055   85338966   8671     297  315894        1.781     0.037455
_SET5_   ENSG00000073921    11   85668727   85780924    497      43  315894       1.9784      0.02394
_SET5_   ENSG00000168959    11   88237744   88799113   2629      66  315894       2.9833    0.0014256
_SET5_   ENSG00000087053    11   95566046   95658479    325      33  315894      0.79122      0.21441
_SET5_   ENSG00000149972    11   98891683  100229616   7003     311  315894       2.0867     0.018459
_SET5_   ENSG00000152578    11  105480721  105852819   1108      69  315894       1.6529     0.049177
_SET5_   ENSG00000109846    11  111779289  111794446     39      13  315894      0.17564      0.43029
_SET5_   ENSG00000149295    11  113280318  113346413    241      44  315894       3.8216   6.6286e-05
_SET5_   ENSG00000149305    11  113775399  113817287    168      32  315894        2.381    0.0086326
_SET5_   ENSG00000166736    11  113845603  113861035     68      17  315894       1.5575     0.059679
_SET5_   ENSG00000186318    11  117156402  117186975     97      33  315894      -1.4099      0.92072
_SET5_   ENSG00000137726    11  117707693  117748201    171      36  315894     -0.71176      0.76169
_SET5_   ENSG00000198851    11  118175260  118186890     34       8  315894     -0.45579      0.67573
_SET5_   ENSG00000118181    11  118886422  118889401     17       4  315894       1.3106     0.094998
_SET5_   ENSG00000196655    11  118889142  118896164     36       6  315894      0.85276       0.1969
_SET5_   ENSG00000110400    11  119494120  119599794    397      70  315894       1.6378     0.050728
_SET5_   ENSG00000149403    11  120382468  120859613   1955     214  315894       1.8584     0.031555
_SET5_   ENSG00000109971    11  122928197  122933938     39      13  315894      0.72963      0.23281
_SET5_   ENSG00000154146    11  124609742  124617106     18       6  315894       3.3973   0.00034026
_SET5_   ENSG00000134909    11  128834955  129149219   1052      47  315894     -0.75588      0.77514
_SET5_   ENSG00000080854    11  133778459  133826880    237      56  315894       1.5111     0.065376
_SET5_   ENSG00000120645    12     175931     287626    521      83  315894      -1.4604      0.92791
_SET5_   ENSG00000082805    12    1099675    1605099   2119      71  315894      -0.6311      0.73601
_SET5_   ENSG00000151067    12    2079952    2802108   2936     276  315894       3.5636   0.00018287
_SET5_   ENSG00000151079    12    4918342    4960277    252      30  315894      0.63238      0.26357
_SET5_   ENSG00000111262    12    5019071    5040527     81      23  315894       2.2093     0.013578
_SET5_   ENSG00000185652    12    5541278    5630702    367      74  315894       1.1281      0.12963
_SET5_   ENSG00000139190    12    6571403    6580153     35       8  315894     -0.70212       0.7587
_SET5_   ENSG00000215021    12    7074490    7079988     13       8  315894      0.88965      0.18683
_SET5_   ENSG00000139182    12    7282294    7311541     83      21  315894       1.3342     0.091068
_SET5_   ENSG00000273079    12   13693165   14133053   1959     147  315894       1.3935      0.08174
_SET5_   ENSG00000151490    12   15475331   15750333   1047      91  315894     -0.24988      0.59866
_SET5_   ENSG00000151491    12   15773092   16035263    565     103  315894       1.0259      0.15246
_SET5_   ENSG00000052126    12   19282648   19529334    950      56  315894       2.9912    0.0013893
_SET5_   ENSG00000123096    12   26274924   26452223    755      80  315894       1.4789     0.069586
_SET5_   ENSG00000087470    12   32832134   32898486    337      15  315894      0.44317      0.32882
_SET5_   ENSG00000110975    12   33527173   33592754    243      27  315894      0.29931      0.38235
_SET5_   ENSG00000188906    12   40590546   40763087    735      54  315894       1.8098     0.035163
_SET5_   ENSG00000018236    12   41086244   41466220   1571      76  315894       1.7826     0.037325
_SET5_   ENSG00000181418    12   49388932   49393092      9       5  315894     -0.52622      0.70063
_SET5_   ENSG00000135472    12   50260679   50298000    149      41  315894       1.3083     0.095386
_SET5_   ENSG00000161835    12   52400724   52409673     22      14  315894      0.63113      0.26398
_SET5_   ENSG00000139574    12   53900474   53901422      1       1  315894      -0.3689       0.6439
_SET5_   ENSG00000111540    12   56367697   56388490     64      15  315894       1.9655     0.024675
_SET5_   ENSG00000155974    12   66741211   67197966   1870     153  315894      0.42658      0.33484
_SET5_   ENSG00000166006    12   75433857   75603648    582      59  315894       4.3995   5.4258e-06
_SET5_   ENSG00000186908    12   77157368   77247476    390      24  315894      0.83643      0.20146
_SET5_   ENSG00000067715    12   79257773   79845788   2041     119  315894       1.4245     0.077155
_SET5_   ENSG00000111052    12   81186299   81331704    542      44  315894     0.072718      0.47102
_SET5_   ENSG00000139220    12   81652045   82153332   1662      97  315894       2.2109     0.013521
_SET5_   ENSG00000133636    12   86268073   86276770     30       7  315894      -1.7721      0.96181
_SET5_   ENSG00000070961    12   89981828   90103077    278      37  315894     0.093651      0.46269
_SET5_   ENSG00000102189    12   93164413   93323107    479      37  315894     -0.43474      0.66813
_SET5_   ENSG00000185046    12   99120235  100378432   4479     282  315894       3.9465   3.9653e-05
_SET5_   ENSG00000179520    12  100750857  100815837    233      49  315894      0.35046        0.363
_SET5_   ENSG00000166111    12  109304658  109459045    411      50  315894     -0.71914      0.76397
_SET5_   ENSG00000186298    12  111157485  111180744     77      20  315894     -0.61807      0.73173
_SET5_   ENSG00000089009    12  112842994  112856642     22      12  315894     -0.35137      0.63735
_SET5_   ENSG00000089169    12  113008184  113336686    893     104  315894    -0.083693      0.53335
_SET5_   ENSG00000089250    12  117645947  117889975    939     106  315894       2.5744    0.0050209
_SET5_   ENSG00000089220    12  118573663  118583389     45      18  315894       1.8911     0.029305
_SET5_   ENSG00000111737    12  120532899  120555306     93      25  315894      0.96711      0.16674
_SET5_   ENSG00000089157    12  120634489  120639038     14       8  315894       2.7136    0.0033275
_SET5_   ENSG00000157782    12  121078355  121105127    121      26  315894       1.8981     0.028839
_SET5_   ENSG00000089041    12  121570622  121623876    305      36  315894     -0.63037      0.73577
_SET5_   ENSG00000135124    12  121647660  121671909    111      19  315894    -0.044775      0.51786
_SET5_   ENSG00000130787    12  123319000  123347507    113      16  315894      0.68019      0.24819
_SET5_   ENSG00000111450    12  131274145  131323811    243      27  315894       0.9187      0.17912
_SET5_   ENSG00000187848    12  133195366  133198972     14       5  315894      0.13151      0.44769
_SET5_   ENSG00000132970    13   27131840   27263085    575      42  315894       1.6411     0.050387
_SET5_   ENSG00000133083    13   36345478   36705443   1468     156  315894       1.7087      0.04375
_SET5_   ENSG00000083635    13   45513384   45563618     94      29  315894      -1.0226      0.84674
_SET5_   ENSG00000102468    13   47405685   47471169    306      51  315894     -0.33205      0.63007
_SET5_   ENSG00000136099    13   53418109   53422775     15       8  315894      -1.9471      0.97424
_SET5_   ENSG00000118946    13   58205944   58303445    292      45  315894      0.45191      0.32567
_SET5_   ENSG00000178695    13   77454312   77460540     18       9  315894     -0.44088      0.67035
_SET5_   ENSG00000178235    13   84451344   84456528      8       5  315894       1.4079     0.079586
