# MEAN_SAMPLE_SIZE = 87802
# TOTAL_GENES = 18830
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GO_bp:go_regulation_of_coenz...          SET      12     -0.35799   -0.0090347      0.28716      0.89373 GO_bp:go_regulation_of_coenzyme_metabolic_process
GO_bp:go_protein_insertion_i...4         SET      46    -0.044231   -0.0021835       0.1561      0.61155 GO_bp:go_protein_insertion_into_mitochondrial_membrane
GO_bp:go_sequestering_of_cal...          SET     123    -0.017691   -0.0014252     0.093058      0.57539 GO_bp:go_sequestering_of_calcium_ion
GO_bp:go_spindle_elongation              SET       9     -0.30696   -0.0067093      0.36108      0.80236 GO_bp:go_spindle_elongation
GO_bp:go_establishment_of_rn...          SET     182      0.10026    0.0098097     0.067579      0.06896 GO_bp:go_establishment_of_rna_localization
GO_bp:go_regulation_of_lymph...1         SET     391    -0.029787   -0.0042476     0.051949       0.7168 GO_bp:go_regulation_of_lymphocyte_activation
GO_bp:go_negative_regulation...384       SET     133     -0.17366    -0.014544     0.090331      0.97272 GO_bp:go_negative_regulation_of_lymphocyte_activation
GO_bp:go_positive_regulation...461       SET     248     0.023585    0.0026889     0.064687      0.35771 GO_bp:go_positive_regulation_of_lymphocyte_activation
GO_bp:go_regulation_of_rna_m...          SET     205       0.1232     0.012785     0.066621     0.032218 GO_bp:go_regulation_of_rna_metabolic_process
GO_bp:go_negative_regulation...600       SET      44      0.26152     0.012627       0.1458     0.036443 GO_bp:go_negative_regulation_of_rna_metabolic_process
GO_bp:go_positive_regulation...724       SET      65    -0.038666   -0.0022679      0.12041      0.62593 GO_bp:go_positive_regulation_of_rna_metabolic_process
GO_bp:go_spindle_midzone_ass...          SET       9    -0.059023   -0.0012901      0.30599      0.57648 GO_bp:go_spindle_midzone_assembly
GO_bp:go_mitotic_spindle_mid...          SET       6     -0.29569   -0.0052775      0.44633      0.74617 GO_bp:go_mitotic_spindle_midzone_assembly
GO_bp:go_protein_complex_oli...          SET     536    -0.010964   -0.0018234     0.044331      0.59767 GO_bp:go_protein_complex_oligomerization
GO_bp:go_establishment_of_me...          SET       5     -0.70954    -0.011561      0.46646      0.93588 GO_bp:go_establishment_of_meiotic_spindle_localization
GO_bp:go_centrosome_separati...          SET      15    -0.015882  -0.00044809      0.24001      0.52638 GO_bp:go_centrosome_separation
GO_bp:go_chromosome_movement...          SET       7      0.20795    0.0040088      0.41601      0.30858 GO_bp:go_chromosome_movement_towards_spindle_pole
GO_bp:go_attachment_of_mitot...          SET      13       0.5054     0.013275      0.24613     0.020024 GO_bp:go_attachment_of_mitotic_spindle_microtubules_to_kinetochore
GO_bp:go_regulation_of_cycli...1         SET       8      0.42358    0.0087292      0.39818      0.14372 GO_bp:go_regulation_of_cyclic_nucleotide_phosphodiesterase_activity
GO_bp:go_positive_regulation...188       SET       5      0.43331    0.0070602      0.45566      0.17082 GO_bp:go_positive_regulation_of_cyclic_nucleotide_phosphodiesterase_activity
GO_bp:go_negative_regulation...165       SET       4      0.65782    0.0095869      0.61346       0.1418 GO_bp:go_negative_regulation_of_cyclic_nucleotide_phosphodiesterase_activity
GO_bp:go_kinetochore_assembly            SET      16      0.25441     0.007413      0.22374      0.12776 GO_bp:go_kinetochore_assembly
GO_bp:go_regulation_of_neuro...19        SET      11      0.36389    0.0087928       0.3239      0.13063 GO_bp:go_regulation_of_neurotrophin_trk_receptor_signaling_pathway
GO_bp:go_positive_regulation...572       SET       7       0.2443    0.0047096      0.38757      0.26424 GO_bp:go_positive_regulation_of_neurotrophin_trk_receptor_signaling_pathway
GO_bp:go_response_to_nitrosa...          SET      10     -0.11986   -0.0027614      0.25853      0.67853 GO_bp:go_response_to_nitrosative_stress
GO_bp:go_detoxification_of_n...          SET       5      -0.7343    -0.011964      0.61409       0.8841 GO_bp:go_detoxification_of_nitrogen_compound
GO_bp:go_response_to_cortisol            SET       5    -0.081259    -0.001324      0.43605      0.57391 GO_bp:go_response_to_cortisol
GO_bp:go_microtubule_nucleat...2         SET       6     -0.38917    -0.006946      0.37533       0.8501 GO_bp:go_microtubule_nucleation_by_interphase_microtubule_organizing_center
GO_bp:go_microtubule_nucleat...3         SET       8     -0.37488   -0.0077257      0.34196      0.86352 GO_bp:go_microtubule_nucleation_by_microtubule_organizing_center
GO_bp:go_regulation_of_ubiqu...3         SET      48     -0.18244   -0.0091996      0.13864       0.9059 GO_bp:go_regulation_of_ubiquitin_protein_transferase_activity
GO_bp:go_positive_regulation...859       SET      30     -0.11283   -0.0045001      0.17795      0.73697 GO_bp:go_positive_regulation_of_ubiquitin_protein_transferase_activity
GO_bp:go_negative_regulation...708       SET      16     -0.28021   -0.0081648      0.22852      0.88993 GO_bp:go_negative_regulation_of_ubiquitin_protein_transferase_activity
GO_bp:go_myoblast_proliferat...          SET      17    -0.084955   -0.0025515      0.24759      0.63425 GO_bp:go_myoblast_proliferation
GO_bp:go_myoblast_migration              SET      13      0.33901    0.0089047      0.26142     0.097354 GO_bp:go_myoblast_migration
GO_bp:go_corticotropin_secre...          SET       6      0.70709      0.01262      0.47757     0.069364 GO_bp:go_corticotropin_secretion
GO_bp:go_positive_regulation...184       SET       4      0.57816     0.008426      0.52295      0.13446 GO_bp:go_positive_regulation_of_corticotropin_secretion
GO_bp:go_regulation_of_corti...          SET       6      0.44213    0.0078912      0.39294      0.13026 GO_bp:go_regulation_of_cortisol_secretion
GO_bp:go_positive_regulation...185       SET       5      0.46572    0.0075883      0.46323      0.15736 GO_bp:go_positive_regulation_of_cortisol_secretion
GO_bp:go_positive_regulation...768       SET      52      0.29558     0.015512       0.1517      0.02569 GO_bp:go_positive_regulation_of_stress_fiber_assembly
GO_bp:go_elastin_metabolic_p...          SET       5     -0.41727   -0.0067988      0.43743      0.82993 GO_bp:go_elastin_metabolic_process
GO_bp:go_keratinocyte_migrat...          SET      20      0.24769    0.0080683      0.26342      0.17354 GO_bp:go_keratinocyte_migration
GO_bp:go_regulation_of_kerat...2         SET      14      0.40723       0.0111      0.31978      0.10144 GO_bp:go_regulation_of_keratinocyte_migration
GO_bp:go_flavone_metabolic_p...          SET       6     -0.14262   -0.0025456      0.39363      0.64145 GO_bp:go_flavone_metabolic_process
GO_bp:go_positive_regulation...506       SET       9      0.28478    0.0062245      0.32033      0.18701 GO_bp:go_positive_regulation_of_mitochondrial_calcium_ion_concentration
GO_bp:go_histone_h3_k9_methy...          SET      34      0.21582    0.0091629      0.16333     0.093199 GO_bp:go_histone_h3_k9_methylation
GO_bp:go_negative_regulation...291       SET       4     -0.22383    -0.003262      0.39302      0.71549 GO_bp:go_negative_regulation_of_histone_h3_k4_methylation
GO_bp:go_negative_regulation...292       SET      12      0.24157    0.0060966      0.24249      0.15958 GO_bp:go_negative_regulation_of_histone_h3_k9_methylation
GO_bp:go_positive_regulation...354       SET      10      0.11399    0.0026263      0.27811      0.34095 GO_bp:go_positive_regulation_of_histone_h3_k9_methylation
GO_bp:go_negative_regulation...472       SET       5     -0.11335   -0.0018468      0.49994      0.58968 GO_bp:go_negative_regulation_of_neurotransmitter_uptake
GO_bp:go_positive_regulation...571       SET       6      0.26856    0.0047933      0.41971      0.26114 GO_bp:go_positive_regulation_of_neurotransmitter_uptake
GO_bp:go_regulation_of_dopam...2         SET       8      0.12198    0.0025137      0.35361      0.36507 GO_bp:go_regulation_of_dopamine_uptake_involved_in_synaptic_transmission
GO_bp:go_response_to_hydrost...          SET       5     -0.74605    -0.012156      0.48385      0.93844 GO_bp:go_response_to_hydrostatic_pressure
GO_bp:go_exocyst_localization            SET       9     -0.32437   -0.0070899       0.3786      0.80421 GO_bp:go_exocyst_localization
GO_bp:go_histamine_transport             SET      10      0.29997     0.006911      0.29859      0.15755 GO_bp:go_histamine_transport
GO_bp:go_serotonin_uptake                SET       5    -0.036834  -0.00060015      0.49648      0.52957 GO_bp:go_serotonin_uptake
GO_bp:go_actin_filament_netw...          SET       7      0.89381     0.017231      0.37571    0.0086853 GO_bp:go_actin_filament_network_formation
GO_bp:go_endoplasmic_reticul...2         SET       6     0.010689   0.00019077      0.37565      0.48865 GO_bp:go_endoplasmic_reticulum_localization
GO_bp:go_establishment_of_or...          SET     474     0.035039    0.0054889     0.046165      0.22394 GO_bp:go_establishment_of_organelle_localization
GO_bp:go_maintenance_of_orga...          SET      11    -0.057796   -0.0013965      0.23276      0.59805 GO_bp:go_maintenance_of_organelle_location
GO_bp:go_establishment_of_ce...2         SET       7      0.48099    0.0092725      0.39534      0.11187 GO_bp:go_establishment_of_centrosome_localization
GO_bp:go_maintenance_of_cent...          SET       6     -0.26357   -0.0047042      0.31507      0.79857 GO_bp:go_maintenance_of_centrosome_location
GO_bp:go_membrane_raft_local...          SET       6     -0.43584    -0.007779      0.44441      0.83663 GO_bp:go_membrane_raft_localization
GO_bp:go_actin_cortical_patc...          SET       6      0.38955    0.0069528      0.43345      0.18441 GO_bp:go_actin_cortical_patch_localization
GO_bp:go_membrane_disruption...          SET       8     -0.19633   -0.0040459      0.37526      0.69957 GO_bp:go_membrane_disruption_in_other_organism
GO_bp:go_establishment_of_go...          SET       8      0.13841    0.0028523      0.32454      0.33488 GO_bp:go_establishment_of_golgi_localization
GO_bp:go_pointed_end_actin_f...          SET       7      0.78832     0.015197      0.44067     0.036823 GO_bp:go_pointed_end_actin_filament_capping
GO_bp:go_regulation_of_killi...          SET      15      0.05411    0.0015266      0.28252      0.42406 GO_bp:go_regulation_of_killing_of_cells_of_other_organism
GO_bp:go_positive_regulation...431       SET      12      0.14251    0.0035966      0.34116      0.33808 GO_bp:go_positive_regulation_of_killing_of_cells_of_other_organism
GO_bp:go_cytolysis_in_other_...          SET       8      0.50265     0.010359      0.32007     0.058168 GO_bp:go_cytolysis_in_other_organism
GO_bp:go_protein_de_adp_ribo...          SET       5      0.22069    0.0035958      0.51435      0.33394 GO_bp:go_protein_de_adp_ribosylation
GO_bp:go_meiotic_sister_chro...          SET       4      0.34996    0.0051003      0.50184      0.24279 GO_bp:go_meiotic_sister_chromatid_cohesion_centromeric
GO_bp:go_actin_crosslink_for...          SET       8       0.8052     0.016594      0.37709     0.016375 GO_bp:go_actin_crosslink_formation
GO_bp:go_nitric_oxide_syntha...          SET      18      0.12408    0.0038346      0.24434      0.30579 GO_bp:go_nitric_oxide_synthase_biosynthetic_process
GO_bp:go_medium_chain_fatty_...1         SET       6    -0.056285   -0.0010046      0.44377      0.55046 GO_bp:go_medium_chain_fatty_acid_biosynthetic_process
GO_bp:go_medium_chain_fatty_...2         SET       5     -0.59378   -0.0096748       0.4764      0.89368 GO_bp:go_medium_chain_fatty_acid_catabolic_process
GO_bp:go_modification_of_mor...2         SET     105      0.11567    0.0086137      0.10282       0.1303 GO_bp:go_modification_of_morphology_or_physiology_of_other_organism_involved_in_symbiotic_interaction
GO_bp:go_regulation_of_synap...3         SET       7      0.39528    0.0076201      0.35376      0.13192 GO_bp:go_regulation_of_synapse_structural_plasticity
GO_bp:go_entry_into_other_or...          SET     128     0.018807    0.0015453     0.091881      0.41891 GO_bp:go_entry_into_other_organism_involved_in_symbiotic_interaction
GO_bp:go_disruption_by_host_...          SET      13       -0.105   -0.0027581      0.28202      0.64517 GO_bp:go_disruption_by_host_of_symbiont_cells
GO_bp:go_mitochondrial_depol...          SET      22     -0.13979   -0.0047756      0.22828      0.72985 GO_bp:go_mitochondrial_depolarization
GO_bp:go_regulation_of_cardi...15        SET       8    -0.077394   -0.0015949      0.35978      0.58516 GO_bp:go_regulation_of_cardioblast_differentiation
GO_bp:go_positive_regulation...96        SET       6    0.0044963    8.025e-05      0.49602      0.49638 GO_bp:go_positive_regulation_of_cardioblast_differentiation
GO_bp:go_positive_regulation...299       SET      25     0.073758    0.0026858      0.22016      0.36881 GO_bp:go_positive_regulation_of_focal_adhesion_assembly
GO_bp:go_positive_regulation...507       SET      10    -0.036173   -0.0008334      0.35859      0.54018 GO_bp:go_positive_regulation_of_mitochondrial_depolarization
GO_bp:go_establishment_of_pi...          SET      22    -0.064831   -0.0022148      0.21282      0.61968 GO_bp:go_establishment_of_pigment_granule_localization
GO_bp:go_negative_regulation...252       SET      10      0.25617     0.005902      0.29201      0.19018 GO_bp:go_negative_regulation_of_fibrinolysis
GO_bp:go_synaptic_transmissi...3         SET      43      0.24571     0.011729        0.165     0.068227 GO_bp:go_synaptic_transmission_gabaergic
GO_bp:go_catecholamine_uptak...          SET      11      0.13713    0.0033135      0.28436      0.31483 GO_bp:go_catecholamine_uptake_involved_in_synaptic_transmission
GO_bp:go_l_glutamate_import              SET      13     -0.25701   -0.0067509      0.31505      0.79269 GO_bp:go_l_glutamate_import
GO_bp:go_negative_regulation...23        SET      12      0.22078    0.0055719      0.34082      0.25856 GO_bp:go_negative_regulation_of_amino_acid_transport
GO_bp:go_negative_regulation...644       SET       7      0.55165     0.010635       0.4684      0.11946 GO_bp:go_negative_regulation_of_synapse_assembly
GO_bp:go_negative_regulation...649       SET       9      0.11328     0.002476      0.38454      0.38416 GO_bp:go_negative_regulation_of_synaptic_transmission_glutamatergic
GO_bp:go_negative_regulation...691       SET       6     -0.25843   -0.0046125       0.4853      0.70281 GO_bp:go_negative_regulation_of_transmission_of_nerve_impulse
GO_bp:go_positive_regulation...842       SET       7      0.29705    0.0057265      0.43695      0.24831 GO_bp:go_positive_regulation_of_transmission_of_nerve_impulse
GO_bp:go_positive_regulation...49        SET       5     -0.31017   -0.0050537      0.45517      0.75219 GO_bp:go_positive_regulation_of_attachment_of_spindle_microtubules_to_kinetochore
GO_bp:go_modulation_by_symbi...1         SET       5     -0.13215   -0.0021531      0.59969       0.5872 GO_bp:go_modulation_by_symbiont_of_host_apoptotic_process
GO_bp:go_response_to_defense...          SET       6     0.030604   0.00054623      0.40017      0.46952 GO_bp:go_response_to_defenses_of_other_organism_involved_in_symbiotic_interaction
GO_bp:go_modulation_by_host_...1         SET       6      0.17886    0.0031923      0.42133       0.3356 GO_bp:go_modulation_by_host_of_symbiont_molecular_function
GO_bp:go_response_to_immune_...          SET       4     -0.59195   -0.0086269      0.53009      0.86793 GO_bp:go_response_to_immune_response_of_other_organism_involved_in_symbiotic_interaction
GO_bp:go_flavonoid_glucuroni...          SET       9       0.4778     0.010444       0.8201      0.28008 GO_bp:go_flavonoid_glucuronidation
GO_bp:go_xenobiotic_glucuron...          SET      11     -0.31045   -0.0075015      0.59856        0.698 GO_bp:go_xenobiotic_glucuronidation
GO_bp:go_negative_regulation...81        SET      21      0.14775    0.0049315      0.23527      0.26501 GO_bp:go_negative_regulation_of_cardiac_muscle_tissue_growth
GO_bp:go_neuroblast_division             SET      13     0.043535    0.0011435      0.25806      0.43302 GO_bp:go_neuroblast_division
GO_bp:go_asymmetric_neurobla...          SET       5     0.033817   0.00055099      0.42481      0.46828 GO_bp:go_asymmetric_neuroblast_division
GO_bp:go_chloride_ion_homeos...          SET      13     0.090355    0.0023733       0.2989      0.38122 GO_bp:go_chloride_ion_homeostasis
GO_bp:go_metal_ion_homeostas...          SET     617    -0.048307   -0.0086001     0.042759       0.8707 GO_bp:go_metal_ion_homeostasis
GO_bp:go_phospholipid_homeos...          SET      10     -0.62436    -0.014385      0.36041      0.95839 GO_bp:go_phospholipid_homeostasis
GO_bp:go_response_to_hyperox...          SET      18     -0.20369   -0.0062948      0.22202      0.82054 GO_bp:go_response_to_hyperoxia
GO_bp:go_negative_regulation...79        SET       6     -0.46593    -0.008316      0.43911      0.85566 GO_bp:go_negative_regulation_of_cardiac_muscle_contraction
GO_bp:go_synaptic_transmissi...5         SET       5     -0.30811   -0.0050201      0.49912      0.73148 GO_bp:go_synaptic_transmission_glycinergic
GO_bp:go_righting_reflex                 SET       8   -0.0059633  -0.00012289      0.42662      0.50558 GO_bp:go_righting_reflex
GO_bp:go_parathyroid_gland_d...          SET       7      0.13061    0.0025179      0.45234      0.38639 GO_bp:go_parathyroid_gland_development
GO_bp:go_radial_glial_cell_d...          SET      12      0.15423    0.0038922      0.29254      0.29903 GO_bp:go_radial_glial_cell_differentiation
GO_bp:go_bergmann_glial_cell...          SET       8      0.63143     0.013013      0.33452     0.029549 GO_bp:go_bergmann_glial_cell_differentiation
GO_bp:go_roof_of_mouth_devel...          SET      87      0.13495    0.0091518      0.11985       0.1301 GO_bp:go_roof_of_mouth_development
GO_bp:go_hard_palate_develop...          SET       6     -0.36505   -0.0065154      0.48813      0.77272 GO_bp:go_hard_palate_development
GO_bp:go_soft_palate_develop...          SET       4      0.10018    0.0014599      0.60819      0.43459 GO_bp:go_soft_palate_development
GO_bp:go_convergent_extensio...2         SET       8     -0.26201   -0.0053994      0.35589      0.76919 GO_bp:go_convergent_extension_involved_in_gastrulation
GO_bp:go_convergent_extensio...1         SET       7     -0.12248   -0.0023612      0.42811       0.6126 GO_bp:go_convergent_extension_involved_in_axis_elongation
GO_bp:go_convergent_extensio...3         SET       6     -0.38437   -0.0068603      0.39132        0.837 GO_bp:go_convergent_extension_involved_in_organogenesis
GO_bp:go_cardiac_muscle_cell...9         SET      49      0.14528    0.0074015      0.16155      0.18426 GO_bp:go_cardiac_muscle_cell_proliferation
GO_bp:go_retinal_bipolar_neu...          SET       5    -0.058976  -0.00096092       0.5596      0.54197 GO_bp:go_retinal_bipolar_neuron_differentiation
GO_bp:go_negative_regulation...78        SET      13      0.24547    0.0064476      0.32375      0.22417 GO_bp:go_negative_regulation_of_cardiac_muscle_cell_proliferation
GO_bp:go_cardiac_muscle_cont...          SET     125     0.074615    0.0060593     0.095238      0.21669 GO_bp:go_cardiac_muscle_contraction
GO_bp:go_positive_regulation...659       SET       9      0.31182    0.0068156      0.32886      0.17153 GO_bp:go_positive_regulation_of_protein_glycosylation
GO_bp:go_neurofilament_cytos...          SET       6     -0.49852   -0.0088976      0.47507      0.85299 GO_bp:go_neurofilament_cytoskeleton_organization
GO_bp:go_positive_regulation...261       SET       7      0.61011     0.011762       0.4167     0.071588 GO_bp:go_positive_regulation_of_epithelial_cell_proliferation_involved_in_wound_healing
GO_bp:go_mammary_gland_invol...          SET       8      0.24566    0.0050627      0.37137      0.25415 GO_bp:go_mammary_gland_involution
GO_bp:go_embryonic_retina_mo...          SET       7      -0.1537   -0.0029629      0.39116      0.65281 GO_bp:go_embryonic_retina_morphogenesis_in_camera_type_eye
GO_bp:go_vagina_development              SET      10    -0.059012   -0.0013596      0.34693      0.56753 GO_bp:go_vagina_development
GO_bp:go_micturition                     SET       7       0.5918     0.011408      0.39659      0.06783 GO_bp:go_micturition
GO_bp:go_synapse_maturation              SET      24     0.052472    0.0018722      0.21561      0.40386 GO_bp:go_synapse_maturation
GO_bp:go_regulation_of_resti...          SET       8     0.076079    0.0015679      0.34918      0.41376 GO_bp:go_regulation_of_resting_membrane_potential
GO_bp:go_inhibitory_postsyna...          SET      16      0.18009    0.0052475      0.27472      0.25607 GO_bp:go_inhibitory_postsynaptic_potential
GO_bp:go_relaxation_of_vascu...          SET       7     0.090081    0.0017365      0.42241      0.41557 GO_bp:go_relaxation_of_vascular_smooth_muscle
GO_bp:go_auditory_receptor_c...4         SET      10      0.41127    0.0094755      0.36491      0.12987 GO_bp:go_auditory_receptor_cell_stereocilium_organization
GO_bp:go_positive_regulation...621       SET      12    -0.031685  -0.00079965      0.32149      0.53926 GO_bp:go_positive_regulation_of_phagocytosis_engulfment
GO_bp:go_inner_ear_receptor_...2         SET      27    -0.071595   -0.0027092      0.20962      0.63365 GO_bp:go_inner_ear_receptor_cell_stereocilium_organization
GO_bp:go_positive_regulation...332       SET       9      0.56617     0.012375      0.37514      0.06563 GO_bp:go_positive_regulation_of_growth_hormone_secretion
GO_bp:go_somatotropin_secret...          SET       5    -0.024991   -0.0004072      0.46808      0.52129 GO_bp:go_somatotropin_secreting_cell_differentiation
GO_bp:go_embryonic_process_i...          SET       5      0.24446    0.0039831      0.37848      0.25918 GO_bp:go_embryonic_process_involved_in_female_pregnancy
GO_bp:go_maternal_process_in...2         SET       7     0.085057    0.0016397      0.34548      0.40277 GO_bp:go_maternal_process_involved_in_parturition
GO_bp:go_positive_regulation...639       SET      23     0.064694    0.0022597      0.19109      0.36747 GO_bp:go_positive_regulation_of_posttranscriptional_gene_silencing
GO_bp:go_negative_regulation...527       SET      13      0.27328    0.0071782      0.27831      0.16308 GO_bp:go_negative_regulation_of_posttranscriptional_gene_silencing
GO_bp:go_platelet_dense_gran...          SET       8     0.068428    0.0014102      0.36767      0.42618 GO_bp:go_platelet_dense_granule_organization
GO_bp:go_phospholipase_c_act...1         SET       7     -0.38182   -0.0073606      0.42191      0.81725 GO_bp:go_phospholipase_c_activating_dopamine_receptor_signaling_pathway
GO_bp:go_regulation_of_dopam...1         SET      11       0.5799     0.014012      0.34927     0.048436 GO_bp:go_regulation_of_dopamine_receptor_signaling_pathway
GO_bp:go_positive_regulation...234       SET       5      0.11574    0.0018857        0.521       0.4121 GO_bp:go_positive_regulation_of_dopamine_receptor_signaling_pathway
GO_bp:go_limb_bud_formation              SET      11      0.19517     0.004716      0.31155      0.26552 GO_bp:go_limb_bud_formation
GO_bp:go_male_mating_behavior            SET       8      0.10057    0.0020726      0.42302      0.40604 GO_bp:go_male_mating_behavior
GO_bp:go_female_mating_behav...          SET       9    -0.064447   -0.0014087      0.35056      0.57293 GO_bp:go_female_mating_behavior
GO_bp:go_primitive_hemopoies...          SET       7      0.46881    0.0090376      0.47344      0.16104 GO_bp:go_primitive_hemopoiesis
GO_bp:go_contact_inhibition              SET       8    -0.062441   -0.0012868      0.34956      0.57088 GO_bp:go_contact_inhibition
GO_bp:go_positive_regulation...309       SET      14      0.41203     0.011231      0.26212     0.057996 GO_bp:go_positive_regulation_of_glial_cell_proliferation
GO_bp:go_negative_regulation...583       SET       5     -0.24961    -0.004067      0.44899      0.71087 GO_bp:go_negative_regulation_of_respiratory_burst_involved_in_inflammatory_response
GO_bp:go_positive_regulation...706       SET       6      -0.2044   -0.0036482      0.41519      0.68875 GO_bp:go_positive_regulation_of_respiratory_burst
GO_bp:go_negative_regulation...582       SET       6     -0.28718   -0.0051257      0.41748      0.75423 GO_bp:go_negative_regulation_of_respiratory_burst
GO_bp:go_embryonic_skeletal_...2         SET      11      0.15197     0.003672        0.345      0.32979 GO_bp:go_embryonic_skeletal_joint_morphogenesis
GO_bp:go_epithelial_cilium_m...2         SET       9    -0.076227   -0.0016662      0.32989      0.59137 GO_bp:go_epithelial_cilium_movement_involved_in_determination_of_left_right_asymmetry
GO_bp:go_transdifferentiation            SET       8      0.34568    0.0071239      0.42349      0.20718 GO_bp:go_transdifferentiation
GO_bp:go_cilium_movement_inv...          SET      21      0.11221    0.0037452      0.20037      0.28774 GO_bp:go_cilium_movement_involved_in_cell_motility
GO_bp:go_regulation_of_ciliu...3         SET       6      0.44976    0.0080274      0.31389     0.075958 GO_bp:go_regulation_of_cilium_beat_frequency_involved_in_ciliary_motility
GO_bp:go_regulation_of_sarco...          SET       7     -0.08853   -0.0017066       0.4583      0.57659 GO_bp:go_regulation_of_sarcomere_organization
GO_bp:go_positive_regulation...729       SET       4     -0.19752   -0.0028786      0.65052      0.61929 GO_bp:go_positive_regulation_of_sarcomere_organization
GO_bp:go_regulation_of_phosp...6         SET       5      0.03949   0.00064343      0.37255      0.45779 GO_bp:go_regulation_of_phosphatidylinositol_dephosphorylation
GO_bp:go_elastin_catabolic_p...          SET       2      0.11418    0.0011767      0.57932      0.42188 GO_bp:go_elastin_catabolic_process
GO_bp:go_regulation_of_blood...3         SET       8      0.53205     0.010964      0.32466     0.050641 GO_bp:go_regulation_of_blood_vessel_remodeling
GO_bp:go_positive_regulation...728       SET       8      0.25268    0.0052073      0.36127      0.24215 GO_bp:go_positive_regulation_of_ryanodine_sensitive_calcium_release_channel_activity
GO_bp:go_definitive_erythroc...          SET       4     -0.23797   -0.0034682      0.48187      0.68929 GO_bp:go_definitive_erythrocyte_differentiation
GO_bp:go_face_morphogenesis              SET      31     0.069725    0.0028268      0.18484      0.35301 GO_bp:go_face_morphogenesis
GO_bp:go_negative_regulation...591       SET       7      -0.2076    -0.004002      0.32363      0.73938 GO_bp:go_negative_regulation_of_response_to_interferon_gamma
GO_bp:go_positive_regulation...714       SET       6     -0.67983    -0.012134      0.40396      0.95379 GO_bp:go_positive_regulation_of_response_to_interferon_gamma
GO_bp:go_negative_regulation...703       SET       9      -0.5377    -0.011753      0.33152      0.94758 GO_bp:go_negative_regulation_of_type_i_interferon_mediated_signaling_pathway
GO_bp:go_positive_regulation...854       SET      12     -0.51665    -0.013039      0.30036      0.95729 GO_bp:go_positive_regulation_of_type_i_interferon_mediated_signaling_pathway
GO_bp:go_bone_trabecula_form...          SET      10      -0.1173   -0.0027025      0.32734      0.63995 GO_bp:go_bone_trabecula_formation
GO_bp:go_cell_adhesion_molec...          SET       6      -0.0713   -0.0012726      0.45148      0.56274 GO_bp:go_cell_adhesion_molecule_production
GO_bp:go_regulation_of_cell_...4         SET       4      -0.1893   -0.0027588      0.52783      0.64006 GO_bp:go_regulation_of_cell_adhesion_molecule_production
GO_bp:go_cranial_suture_morp...          SET       9     -0.20684   -0.0045211      0.36906      0.71241 GO_bp:go_cranial_suture_morphogenesis
GO_bp:go_regulation_of_fc_re...          SET      11     0.097924    0.0023662      0.31113      0.37648 GO_bp:go_regulation_of_fc_receptor_mediated_stimulatory_signaling_pathway
GO_bp:go_positive_regulation...288       SET       7   -0.0029537  -5.6941e-05      0.37981       0.5031 GO_bp:go_positive_regulation_of_fc_receptor_mediated_stimulatory_signaling_pathway
GO_bp:go_regulation_of_atria...2         SET       7     -0.36616   -0.0070588      0.44542      0.79448 GO_bp:go_regulation_of_atrial_cardiac_muscle_cell_membrane_depolarization
GO_bp:go_regulation_of_atria...3         SET       5      0.73136     0.011916      0.52356     0.081231 GO_bp:go_regulation_of_atrial_cardiac_muscle_cell_membrane_repolarization
GO_bp:go_regulation_of_ventr...2         SET       6     -0.05949   -0.0010618      0.47702      0.54962 GO_bp:go_regulation_of_ventricular_cardiac_muscle_cell_membrane_depolarization
GO_bp:go_mast_cell_different...          SET       5      0.35812     0.005835       0.5352      0.25171 GO_bp:go_mast_cell_differentiation
GO_bp:go_cardiac_muscle_cell...8         SET      11      0.46931      0.01134       0.3369     0.081815 GO_bp:go_cardiac_muscle_cell_myoblast_differentiation
GO_bp:go_axonogenesis_involv...          SET       6      -1.4619    -0.026092      0.45268      0.99938 GO_bp:go_axonogenesis_involved_in_innervation
GO_bp:go_regulation_of_smad_...2         SET      22     -0.43386    -0.014821      0.21427      0.97855 GO_bp:go_regulation_of_smad_protein_signal_transduction
GO_bp:go_positive_regulation...743       SET      12     -0.44058    -0.011119      0.29091      0.93504 GO_bp:go_positive_regulation_of_smad_protein_signal_transduction
GO_bp:go_negative_regulation...618       SET       5     -0.46974   -0.0076537      0.44654      0.85358 GO_bp:go_negative_regulation_of_smad_protein_signal_transduction
GO_bp:go_growth_hormone_rece...          SET      13     0.066771    0.0017539      0.34797      0.42392 GO_bp:go_growth_hormone_receptor_signaling_pathway_via_jak_stat
GO_bp:go_regulation_of_growt...1         SET       5      0.77077     0.012559      0.40185     0.027559 GO_bp:go_regulation_of_growth_hormone_receptor_signaling_pathway
GO_bp:go_regulation_of_penil...          SET       7     -0.38974   -0.0075133      0.45257      0.80543 GO_bp:go_regulation_of_penile_erection
GO_bp:go_positive_regulation...611       SET       5     -0.66013    -0.010756      0.54611      0.88662 GO_bp:go_positive_regulation_of_penile_erection
GO_bp:go_aorta_smooth_muscle...          SET       3      0.27135    0.0034249      0.69564      0.34824 GO_bp:go_aorta_smooth_muscle_tissue_morphogenesis
